years,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CMCC-ESM2,CNRM-CM6-1,CNRM-ESM2-1,EC-Earth3,FGOALS-g3,GFDL-ESM4,GISS-E2-1-G,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,KACE-1-0-G,MIROC6,MIROC-ES2L,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM,NorESM2-MM,mme-mean,mme-median,mme-pct25,mme-pct75
2042.0,38.0594482421875,34.864532470703125,39.88360595703125,nan,36.852996826171875,39.603668212890625,38.6439208984375,39.31414794921875,39.020172119140625,40.325439453125,38.1441650390625,39.82928466796875,37.28485107421875,36.95599365234375,40.2681884765625,37.237640380859375,39.23773193359375,36.0435791015625,37.25335693359375,39.24835205078125,40.546539306640625,40.864288330078125,38.54675728934152,39.020172119140625,37.25335693359375,39.82928466796875
2043.0,39.456329345703125,39.37652587890625,40.178070068359375,nan,38.5550537109375,38.301544189453125,35.663909912109375,36.634063720703125,36.473419189453125,37.526641845703125,36.90087890625,41.654815673828125,40.40118408203125,37.491790771484375,37.3262939453125,39.602691650390625,41.327789306640625,41.045196533203125,33.169036865234375,39.90545654296875,38.354888916015625,40.354248046875,38.557134719122026,38.5550537109375,37.3262939453125,40.178070068359375
2044.0,38.829986572265625,38.54119873046875,40.66387939453125,nan,39.704925537109375,38.19732666015625,40.4285888671875,40.76995849609375,37.953399658203125,38.743865966796875,39.51397705078125,40.179412841796875,35.00762939453125,38.994293212890625,41.54852294921875,41.364349365234375,41.546234130859375,37.04290771484375,36.8011474609375,40.055145263671875,41.8997802734375,39.3756103515625,39.388673328218005,39.51397705078125,38.54119873046875,40.66387939453125
2045.0,40.4232177734375,38.368560791015625,38.5328369140625,nan,38.82916259765625,36.653472900390625,38.1065673828125,38.309234619140625,41.03973388671875,37.696990966796875,36.46551513671875,37.716461181640625,41.693206787109375,44.29608154296875,38.54022216796875,41.39349365234375,42.332794189453125,39.11627197265625,37.6180419921875,41.0379638671875,40.123626708984375,37.823822021484375,39.33891805013021,38.54022216796875,37.823822021484375,41.0379638671875
2046.0,39.2777099609375,35.43292236328125,39.99749755859375,nan,38.915008544921875,39.058929443359375,38.009002685546875,39.898162841796875,36.865264892578125,39.689788818359375,38.602020263671875,34.484710693359375,35.1229248046875,40.740264892578125,39.772613525390625,37.797454833984375,40.386871337890625,39.11907958984375,39.171478271484375,39.19378662109375,41.98260498046875,41.368927001953125,38.804143996465776,39.171478271484375,38.009002685546875,39.898162841796875
2047.0,39.257293701171875,40.119140625,39.27252197265625,nan,44.0906982421875,39.16326904296875,37.7108154296875,40.86260986328125,40.3056640625,37.548675537109375,38.73492431640625,38.134246826171875,34.1807861328125,38.699981689453125,41.71929931640625,40.475555419921875,37.998291015625,35.689849853515625,37.220458984375,39.830841064453125,39.278778076171875,39.615509033203125,39.04329572405134,39.257293701171875,37.998291015625,40.119140625
2048.0,38.818634033203125,37.5450439453125,38.9495849609375,nan,38.519500732421875,39.8807373046875,43.84600830078125,40.39208984375,36.9022216796875,38.810028076171875,37.8026123046875,36.25518798828125,40.94012451171875,37.44879150390625,40.447601318359375,40.198486328125,38.7353515625,37.46405029296875,35.720001220703125,41.503021240234375,38.035675048828125,39.48858642578125,38.93825422014509,38.810028076171875,37.5450439453125,40.198486328125
2049.0,38.879669189453125,37.6561279296875,39.9681396484375,nan,40.59124755859375,39.659423828125,39.652374267578125,41.886962890625,35.894989013671875,39.3939208984375,38.972625732421875,36.651275634765625,41.7677001953125,38.608489990234375,40.19573974609375,38.661590576171875,40.432525634765625,37.77825927734375,35.249267578125,37.5791015625,41.687286376953125,39.8922119140625,39.09804425920759,39.3939208984375,37.77825927734375,40.19573974609375
2050.0,41.14306640625,37.896331787109375,40.777679443359375,nan,39.296051025390625,40.07098388671875,39.114715576171875,39.678558349609375,40.26983642578125,40.2984619140625,39.100006103515625,39.758697509765625,39.204803466796875,36.59039306640625,42.7724609375,40.27734375,37.4573974609375,37.60467529296875,35.431915283203125,41.0447998046875,41.842803955078125,41.16046142578125,39.561497279575896,39.758697509765625,39.100006103515625,40.777679443359375
2051.0,42.08795166015625,38.900238037109375,39.95159912109375,nan,40.472564697265625,40.965423583984375,39.832244873046875,42.63800048828125,39.237060546875,39.06524658203125,37.182830810546875,40.78692626953125,35.453765869140625,40.81890869140625,41.72894287109375,36.814483642578125,37.365478515625,40.51336669921875,35.08062744140625,37.49493408203125,40.398406982421875,40.7630615234375,39.40724109468006,39.95159912109375,37.49493408203125,40.78692626953125
2052.0,39.555908203125,40.6005859375,39.68511962890625,nan,40.408050537109375,39.546173095703125,36.96588134765625,41.5863037109375,37.254608154296875,37.3148193359375,41.68109130859375,42.678985595703125,37.4666748046875,39.516815185546875,41.349853515625,39.57879638671875,38.786865234375,39.651031494140625,37.668701171875,40.209075927734375,37.087432861328125,38.741912841796875,39.39688982282366,39.555908203125,37.668701171875,40.408050537109375
2053.0,39.938873291015625,36.566375732421875,39.171722412109375,nan,39.36126708984375,40.02166748046875,39.7655029296875,39.433349609375,37.114288330078125,40.580596923828125,39.534027099609375,37.404693603515625,43.416107177734375,38.31427001953125,39.836761474609375,39.705352783203125,39.681854248046875,36.858642578125,38.9906005859375,40.053985595703125,40.804412841796875,38.941864013671875,39.30934361049107,39.534027099609375,38.941864013671875,39.938873291015625
2054.0,40.251556396484375,38.520721435546875,39.95330810546875,nan,39.3216552734375,39.300811767578125,39.776947021484375,40.07916259765625,37.10589599609375,36.93194580078125,38.04876708984375,36.67510986328125,42.22296142578125,38.218292236328125,41.113037109375,39.683197021484375,37.850616455078125,36.8936767578125,39.174957275390625,37.976287841796875,40.562957763671875,37.902740478515625,38.93164789109003,39.174957275390625,37.902740478515625,39.95330810546875
2055.0,37.741180419921875,39.2513427734375,41.501220703125,nan,39.91839599609375,38.322540283203125,39.754974365234375,43.8626708984375,38.574371337890625,39.849151611328125,38.736968994140625,38.9371337890625,35.42620849609375,38.174285888671875,40.158905029296875,39.6236572265625,38.92218017578125,37.399261474609375,35.780853271484375,38.993133544921875,40.335418701171875,37.96429443359375,39.0108642578125,38.9371337890625,38.174285888671875,39.849151611328125
