,INM-CM4-8,INM-CM5-0,NorESM2-MM,NorESM2-LM,MIROC6,GFDL-ESM4,MIROC-ES2L,GISS-E2-1-G,FGOALS-g3,MPI-ESM1-2-HR,BCC-CSM2-MR,MPI-ESM1-2-LR,MRI-ESM2-0,CMCC-ESM2,ACCESS-ESM1-5,EC-Earth3,ACCESS-CM2,IPSL-CM6A-LR,CNRM-ESM2-1,CNRM-CM6-1,KACE-1-0-G,CESM2
2015-01-31,2.6719359084381722e-05,3.5724973713513464e-05,4.5463031710824e-05,2.8686748919426464e-05,2.5445688e-05,1.6981293811113574e-05,7.200554e-05,3.054611079278402e-05,5.7424051192356274e-05,3.1432905e-05,4.11086184612941e-05,2.739106e-05,5.5717383e-06,3.8082445826148614e-05,2.5975025e-05,2.9851459e-05,3.0386633e-05,6.2189065e-05,3.3403943e-05,8.409723e-05,2.237153612932493e-05,2.9628285119542852e-05
2015-02-28,3.869501597364433e-05,4.553831240627915e-05,2.007987495744601e-05,3.09023198497016e-05,1.7473421e-05,2.2751170035917312e-05,5.402845e-05,3.9213482523337007e-05,4.585787246469408e-05,2.8403301e-05,0.00010056843893835321,5.582074e-06,2.919215e-05,1.323658671026351e-05,2.624471e-05,4.614284e-05,2.1323956e-05,4.9954775e-05,5.4231532e-05,3.617442e-05,3.195153392062825e-05,1.9306777176097967e-05
2015-03-31,5.308131585479714e-05,6.747375300619751e-05,4.9032216338673607e-05,4.946567423758097e-05,4.1204567e-05,3.840578210656531e-05,4.6820565e-05,1.1104920304205734e-05,4.15508657169994e-05,2.6401543e-05,4.406218067742884e-05,4.312993e-05,2.50445e-05,7.738372369203717e-05,3.6970232e-05,3.0552914e-05,1.8655144e-05,9.829866e-06,1.9585746e-05,2.8541246e-05,2.8414369930610896e-05,3.097474473179318e-05
2015-04-30,1.455550500395475e-05,4.260967398295179e-05,1.7344322259305045e-05,2.478712485753931e-05,2.362742e-05,2.2997197447693907e-05,3.4748697e-05,4.653915675589815e-05,2.1010284399380907e-05,1.8429108e-05,2.5570032448740676e-05,3.441955e-05,2.643474e-05,4.1769348172238097e-05,3.446791e-05,2.9946552e-05,4.291114e-05,3.259508e-05,3.708485e-05,1.7067732e-05,3.134691347490559e-05,4.717415140476078e-05
2015-05-31,2.4769418814685196e-05,3.6029829061590135e-05,2.8883614504593424e-05,3.912904503522441e-05,2.7838254e-05,8.897713996702805e-06,3.975965e-05,2.3692466129432432e-05,5.947063255007379e-05,3.5107183e-05,2.6459458240424283e-05,3.5235884e-05,2.5251626e-05,4.444220758159645e-05,2.4097706e-05,4.718455e-05,4.3804223e-05,3.790722e-05,4.1725805e-05,4.9369715e-05,2.1643647712584386e-05,5.3038755140732974e-05
2015-06-30,2.4913855668273754e-05,5.27999218320474e-05,4.0811260987538844e-05,3.5781875340035185e-05,4.866591e-05,4.8833473556442186e-05,3.5126224e-05,5.031962427892722e-05,5.338993651093915e-05,4.8275422e-05,3.109113822574727e-05,2.4313078e-05,3.590146e-05,4.603749039233662e-05,5.4312753e-05,4.6155586e-05,3.6214868e-05,1.9963154e-05,4.7307996e-05,2.418319e-05,2.1264622720688445e-05,1.3514645615941845e-05
2015-07-31,5.0638398533919826e-05,6.316926010185853e-05,7.945467223180458e-05,3.784922955674119e-05,3.8535847e-05,3.636829205788672e-05,4.141931e-05,3.3020725823007524e-05,3.532450136845e-05,4.156619e-05,3.85526436730288e-05,4.309466e-05,5.047552e-05,6.655239121755585e-05,4.1090247e-05,3.4250974e-05,5.2272982e-05,6.1000435e-05,3.7224807e-05,6.454288e-05,4.909696048756018e-05,6.587959069292992e-05
2015-08-31,5.8478759456193075e-05,3.406423275009729e-05,5.173288445803337e-05,4.0399499994236976e-05,3.3557764e-05,3.361615745234303e-05,5.32695e-05,4.798467853106558e-05,6.631037103943527e-05,6.793439e-05,5.332791988621466e-05,2.864208e-05,7.3314906e-05,6.607693649129942e-05,2.6405209e-05,7.0348266e-05,8.600307e-05,6.748262e-05,4.053575e-05,3.429239e-05,6.005332105208557e-05,5.931765554123558e-05
2015-09-30,2.8669788662227802e-05,5.275996954878792e-05,5.526287350221537e-05,0.00010700378334149718,4.1085626e-05,9.738718654261902e-05,4.041538e-05,2.723601028264966e-05,4.036412065033801e-05,6.689464e-05,3.597047179937363e-05,3.672684e-05,3.625555e-05,9.77024101302959e-05,4.5379933e-05,2.1264035e-05,5.805616e-05,2.0974923e-05,3.1264633e-05,4.1930456e-05,1.1420532024194093e-05,4.02635705540888e-05
2015-10-31,1.7212152670254e-05,4.412537964526564e-05,9.175790182780474e-06,2.1987898435327224e-05,4.0784227e-05,1.741718006087467e-05,5.6810048e-05,2.2984519091551192e-05,4.230153717799112e-05,6.2054634e-05,2.9287819415912963e-05,5.8210684e-05,8.01254e-05,2.4985114578157663e-05,3.9564875e-05,9.7963975e-06,3.7791953e-05,3.1624942e-05,5.0959505e-05,5.1477473e-05,2.0622554869949758e-05,3.203812593710609e-05
2015-11-30,2.0574821974150836e-05,1.244884970219573e-05,2.8506139642558992e-05,2.1322750399122015e-05,6.5152504e-05,2.4344310077140108e-05,3.6693862e-05,5.283714199322276e-05,2.1169180399738252e-05,1.7470606e-05,4.8386777052655816e-05,1.969512e-05,3.237554e-05,1.0913609912677202e-05,8.254684e-06,9.156698e-05,3.4672772e-05,3.617434e-05,2.557158e-05,7.871063e-05,2.7961584830597333e-05,1.4045240277482662e-05
2015-12-31,3.3826130675151944e-05,1.864142541307956e-05,4.5841145038139075e-05,3.948663652408868e-05,2.8099977e-05,7.012377318460494e-05,4.2671356e-05,2.866473005269654e-05,3.529200694174506e-05,1.7376713e-05,3.3086209441535175e-05,1.6413984e-05,3.135055e-05,2.293883699167054e-05,2.7054099e-05,5.9057653e-05,2.7724847e-05,3.3020246e-05,2.5418683e-05,5.0912782e-05,1.0588697527325053e-05,4.1877614421537146e-05
2016-01-31,5.532906934311012e-05,1.54841932359194e-05,5.699719008867369e-05,3.1580083187398416e-05,2.2499295e-05,2.2630409772594178e-05,2.660117e-05,3.449034796143199e-05,5.145639793025317e-05,4.172068e-05,2.600965462641289e-05,8.205525e-05,4.392719e-05,2.000897552167566e-05,3.2613247e-05,4.0404582e-05,5.6807243e-05,2.491426e-05,2.653628e-05,9.795896e-06,4.7900338596207345e-05,1.6724955991497652e-05
2016-02-29,8.599305780232491e-06,2.090412381055324e-05,3.7683352726247676e-05,5.2668315181136904e-05,1.8889436e-05,3.072148877920701e-05,4.7214748e-05,4.51402695040372e-05,3.928247529614927e-05,3.0557978e-05,1.989896378099384e-05,6.309386e-05,3.3154403e-05,4.5107902426114575e-05,1.3808247e-05,7.160367e-05,1.7286604e-05,4.1968608e-05,4.3155498e-05,5.6266566e-05,2.8222930059876975e-05,3.747798542422639e-05
2016-03-31,4.827788713094556e-05,2.9196227168950466e-05,6.419584739645753e-05,5.1710160580715904e-05,1.5440797e-05,2.0215437898676947e-05,4.210517e-05,2.0617133754989715e-05,2.7478988116090876e-05,4.324241e-05,5.090485251562969e-05,3.1868865e-05,2.050712e-05,1.5517594533317577e-05,3.758583e-05,4.3974975e-05,4.4962988e-05,3.8353202e-05,1.8506773e-05,5.020959e-05,4.400767530470991e-05,3.5865908809307896e-05
2016-04-30,4.040938241285374e-05,1.3946024314737127e-05,8.387311038359583e-05,4.08397782828492e-05,3.324916e-05,4.607479419386588e-05,4.2175936e-05,3.5612797368692975e-05,2.899944755047438e-05,4.081242e-05,3.0212487445865472e-05,1.7972767e-05,3.0458159e-05,3.1571312714540054e-05,2.4778785e-05,2.1532787e-05,1.7542008e-05,4.4273784e-05,3.5683504e-05,3.703156e-05,2.0752163311746342e-05,3.3564206934026215e-05
2016-05-31,4.2745172648544154e-05,4.624155550203568e-05,4.104241514457293e-05,6.0023515237204604e-05,2.9589246e-05,3.4313212790581727e-05,5.3365882e-05,2.3169535709147596e-05,4.736372733396644e-05,3.0248459e-05,5.805694152011444e-05,3.3104912e-05,5.346016e-05,3.4700707607775654e-05,5.9095564e-05,5.1433533e-05,4.286426e-05,2.3906894e-05,1.4207825e-05,2.5369944e-05,2.8917686706482945e-05,3.815214597671735e-05
2016-06-30,2.009548037638827e-05,3.274841758080053e-05,4.339595819449945e-05,4.760777952353597e-05,5.2539533e-05,6.54056455116366e-05,4.6444642e-05,2.664947522343179e-05,5.8794651765777436e-05,4.960523e-05,4.4429175580255424e-05,1.875096e-05,3.1692827e-05,3.888298800802659e-05,3.13919e-05,4.3945936e-05,4.1583207e-05,3.616455e-05,8.548873e-05,5.1934414e-05,3.493153670319771e-05,4.9111214757620776e-05
2016-07-31,5.571547546328621e-05,7.339367088969729e-05,5.7667367431828285e-05,5.1811397306958115e-05,4.9033617e-05,7.687455531742026e-05,4.0783172e-05,3.415998886126662e-05,5.675024530797791e-05,5.7312704e-05,4.328941825433809e-05,5.0282324e-05,6.683151e-05,6.867831995939175e-05,5.986047e-05,4.6712998e-05,4.279542e-05,4.9414542e-05,5.3995424e-05,3.9133985e-05,5.305961286315626e-05,3.20440997440176e-05
2016-08-31,6.91912046322742e-05,7.101898762510331e-05,3.432638334196957e-05,5.116897205326154e-05,7.338524e-05,4.4988261359160405e-05,3.9954655e-05,4.581086605996127e-05,3.815298526154537e-05,5.8486603e-05,6.257528617627284e-05,3.871081e-05,7.054976e-05,5.4417180042180245e-05,3.811536e-05,7.1447066e-05,4.5887933e-05,5.901512e-05,4.5824923e-05,3.0677787e-05,6.732888257469465e-05,8.130347537501385e-05
2016-09-30,5.57607505006293e-05,3.539297646432497e-05,2.6931252945180027e-05,4.2382803606363e-05,5.1803414e-05,6.2554395458303e-05,3.2394248e-05,3.812433623077519e-05,3.496150015800577e-05,5.5451703e-05,6.635365438868215e-05,5.4291313e-06,3.4203684e-05,4.555056114403655e-05,1.6575244e-05,0.00012353512,5.029947e-05,4.0349383e-05,7.437198e-05,4.439239e-06,3.2174328437880226e-05,1.4832512580416808e-05
2016-10-31,6.308817654094642e-05,1.0870289571012072e-05,3.559344122555831e-05,1.7876605630457974e-05,1.0269072e-05,1.2733219608112596e-05,1.5460619e-05,3.3415257238888696e-05,2.0026340838200902e-05,4.610757e-05,2.0427192182447656e-05,3.6746667e-05,1.6254291e-05,2.7663717371606914e-05,7.902117e-05,2.7798458e-05,3.2918655e-05,5.5595636e-05,1.2566486e-05,9.454882e-06,1.5004222940480834e-05,1.6827280250384453e-05
2016-11-30,5.077165467592219e-05,8.434616239583192e-06,2.9148541235102244e-05,1.909317298010397e-05,2.1745936e-05,4.75323098659904e-05,1.695904e-05,2.458625967188451e-05,5.1088632171788126e-05,2.4195308e-05,8.5751882155094e-05,1.7177364e-05,3.4759458e-05,3.2405278189114504e-05,3.617458e-06,2.2985942e-05,4.7020032e-05,4.0845942e-05,2.6890575e-05,1.957056e-05,2.3992772927764842e-05,2.3332455889738906e-05
2016-12-31,2.987264453253018e-05,3.3260642291350046e-05,3.273614547725306e-05,2.299846165340893e-05,1.4719884e-05,2.8259366635827446e-05,6.3223015e-06,6.085811473620675e-05,4.074752701228017e-05,3.5887e-05,7.379608482550557e-05,5.9010246e-05,3.8335194e-05,4.3717785724958677e-05,2.0371008e-05,2.045828e-05,3.132536e-05,4.3019394e-05,3.5210862e-05,5.196119e-05,2.607774710957263e-05,3.0495238103425423e-05
2017-01-31,3.1170540751190856e-05,4.973334216629155e-05,4.0787766920402646e-05,1.0917724466708023e-05,2.3331155e-05,5.614873589365743e-05,3.5045585e-05,3.466798807494342e-05,3.8908976421225816e-05,3.1390213e-05,6.629139534197748e-05,2.9858793e-05,3.6764704e-05,1.9834320482914336e-05,5.0158862e-05,3.467404e-05,6.29274e-05,1.7089149e-05,2.422471e-05,4.3134092e-05,4.230373423016835e-05,6.165442027850077e-05
2017-02-28,2.100908568536397e-05,1.9638660887721926e-05,3.4292628697585315e-05,2.5968362024286762e-05,2.7382375e-05,6.816185486968607e-05,2.9753453e-05,2.7215328373131342e-05,2.098633922287263e-05,3.688805e-05,4.695672760135494e-05,3.230165e-05,1.9546284e-05,3.5610828490462154e-05,2.4459681e-05,2.2637314e-05,6.13649e-05,4.5587814e-05,4.2535703e-05,4.9488113e-05,5.209124421057254e-05,5.23573653481435e-05
2017-03-31,2.868217598006595e-05,2.7191594199393876e-05,2.7532925741979852e-05,4.60705668956507e-05,4.0610215e-05,3.255902629462071e-05,4.2695192e-05,3.1111198040889576e-05,3.833877417491749e-05,2.8367547e-05,5.4382733651436865e-05,3.414598e-05,3.33e-05,4.805438220500946e-05,2.187974e-05,2.8222134e-05,2.1290361e-05,3.6976704e-05,4.0271076e-05,3.8137532e-05,2.39860191277419e-05,1.5348816305049695e-05
2017-04-30,5.237447112449445e-05,2.169509207305964e-05,4.364818596513942e-05,2.544383460190147e-05,2.6152095e-05,4.130855813855305e-05,1.9152409e-05,1.900205825222656e-05,3.950210884795524e-05,6.250491e-05,3.642879892140627e-05,3.444106e-05,3.608311e-05,4.3956260924460366e-05,4.5905344e-05,2.5171888e-05,1.9317053e-05,2.1017975e-05,3.5185916e-05,2.1378457e-05,5.0865064180409077e-05,3.291195389465429e-05
2017-05-31,2.9520009775296785e-05,3.903638935298659e-05,1.5053245078888722e-05,9.954872075468302e-05,6.00217e-05,4.060295759700239e-05,4.2598647e-05,2.1626357920467854e-05,4.121963866055012e-05,3.0273142e-05,3.894895417033695e-05,5.3041116e-05,5.570541e-05,4.761639138450846e-05,2.963774e-05,1.5540234e-05,4.3158892e-05,2.4725647e-05,3.3590648e-05,4.4385997e-05,1.2718680501914529e-05,3.1581887014908716e-05
2017-06-30,2.614970799186267e-05,2.422151737846434e-05,3.0469082048512064e-05,3.284103513578884e-05,5.3682597e-05,4.131893001613207e-05,3.8301274e-05,5.5229029385372996e-05,2.90177486022003e-05,7.315451e-05,4.8592839448247105e-05,3.7027727e-05,3.286104e-05,4.7229481424437836e-05,3.7673926e-05,4.291801e-05,2.6212327e-05,4.5293345e-05,3.1242296e-05,2.7470076e-05,1.9476191520340082e-05,2.021281761699356e-05
2017-07-31,3.703869879245758e-05,2.605774898256641e-05,3.691388701554388e-05,4.3436975829536095e-05,3.9435654e-05,4.557368083624169e-05,4.6339952e-05,2.628531728987582e-05,4.6895442210370675e-05,3.699742e-05,4.056538091390394e-05,5.882679e-05,6.094176e-05,5.354767927201465e-05,4.3546766e-05,8.4792926e-05,4.39224e-05,3.6763122e-05,6.603356e-05,3.663428e-05,3.594621367900193e-05,4.6934306737966835e-05
2017-08-31,4.1763145418372005e-05,6.258526263991371e-05,6.941668107174337e-05,4.910584175377153e-05,6.608318e-05,6.24181266175583e-05,4.608672e-05,7.885262311901897e-05,6.0069392930017784e-05,5.650104e-05,4.5436216169036925e-05,4.674233e-05,4.855898e-05,9.699112706584856e-05,4.042427e-05,6.390918e-05,6.393084e-05,5.6524812e-05,3.575725e-05,3.7340065e-05,6.458898178986298e-05,3.7431760574691e-05
2017-09-30,3.1665796996094286e-05,3.722275505424477e-05,8.967392204795033e-06,3.3562566386535764e-05,3.0219682e-05,3.0103945391601883e-05,2.2624336e-05,3.214905154891312e-05,2.716814196901396e-05,2.2129145e-05,4.219515903969295e-05,5.58768e-05,3.522982e-05,2.013654557231348e-05,5.5582685e-05,2.469287e-05,5.0357918e-05,6.938296e-05,2.1203343e-05,3.9420866e-05,4.3340894440291325e-05,1.2576925655594096e-05
2017-10-31,1.0933957128145266e-05,1.700985558272805e-05,5.8861220168182626e-05,1.2364843314571772e-05,2.6829468e-05,2.012652657867875e-05,1.9969662e-05,3.8221820432227105e-05,2.039924765995238e-05,4.093771e-05,2.6679579605115578e-05,8.093007e-05,2.3414514e-05,5.231210889178328e-05,4.730919e-05,3.1538897e-05,4.94212e-05,1.9708807e-05,2.8736786e-05,2.1310765e-05,3.0816547496333634e-05,1.8437212929711677e-05
2017-11-30,4.319148138165474e-05,2.362204759265296e-05,5.20434150530491e-06,7.343148172367364e-05,1.8772509e-05,3.133464269922115e-05,2.2168992e-05,1.1982594514847733e-05,3.056339483009651e-05,3.761569e-05,5.017713920096867e-05,5.056397e-05,6.511309e-05,2.356206823606044e-05,2.4638306e-05,3.360642e-05,3.71375e-05,1.4187117e-05,3.301758e-05,3.171941e-05,2.6951495758472296e-05,6.011977166053839e-05
