,INM-CM4-8,INM-CM5-0,NorESM2-MM,NorESM2-LM,MIROC6,GFDL-ESM4,MIROC-ES2L,GISS-E2-1-G,FGOALS-g3,MPI-ESM1-2-HR,BCC-CSM2-MR,MPI-ESM1-2-LR,MRI-ESM2-0,CMCC-ESM2,ACCESS-ESM1-5,EC-Earth3,ACCESS-CM2,IPSL-CM6A-LR,CNRM-ESM2-1,CNRM-CM6-1,KACE-1-0-G,CESM2
1950-01-31,283.1807556152344,276.7472839355469,275.88677978515625,278.8000793457031,269.6998,272.8546142578125,281.89316,277.1971740722656,277.53125,274.67093,277.5950927734375,277.136,277.55365,276.8536376953125,278.711,274.8257,279.61853,278.14218,276.4866,281.4974,277.28314615885415,278.27752685546875
1950-02-28,279.40570068359375,274.09100341796875,276.96905517578125,278.7555236816406,277.2188,280.28802490234375,278.2057,278.2901306152344,282.5255126953125,279.597,277.1943054199219,280.04977,280.53214,282.10369873046875,283.1303,280.82227,279.5349,279.08414,278.45825,281.27252,270.9592546735491,275.5239562988281
1950-03-31,283.18536376953125,280.82098388671875,280.7459716796875,282.74334716796875,284.63916,279.9367980957031,284.22873,284.5773010253906,283.1106262207031,285.10175,285.0197448730469,284.84402,282.8651,280.4468078613281,280.94833,285.86115,279.92252,282.1785,278.80005,282.86182,282.4618886311849,278.5293273925781
1950-04-30,290.05963134765625,287.7300109863281,289.924560546875,289.21051025390625,288.85248,288.5352783203125,289.82843,288.8804626464844,288.8511047363281,288.01077,285.2843017578125,287.6104,287.4206,286.9583435058594,287.8485,290.2062,290.32303,287.7362,284.8794,293.3507,284.6485097249349,288.09576416015625
1950-05-31,290.634033203125,294.0448913574219,292.8275146484375,293.02374267578125,292.10168,294.11993408203125,292.7557,291.1926574707031,291.4971618652344,294.22104,292.9569091796875,294.20865,290.36264,292.2609558105469,292.85403,294.52835,292.1569,291.82346,292.12488,290.40192,292.1128621419271,290.26312255859375
1950-06-30,297.22283935546875,296.813232421875,296.2762756347656,296.11029052734375,295.97223,297.247802734375,296.7316,296.1692199707031,296.4870300292969,297.36148,295.72332763671875,296.12585,296.1364,297.1386413574219,297.17404,299.4577,296.16913,296.14832,295.36758,296.75525,295.48798319498695,297.4822082519531
1950-07-31,299.9103088378906,299.7791442871094,299.1886291503906,300.38873291015625,298.8688,300.18206787109375,299.74225,296.7734069824219,297.9374084472656,300.80618,299.4297180175781,298.3655,298.00665,299.2281494140625,299.32358,298.70023,298.72812,297.5205,297.5864,297.7723,299.0187459309896,298.56610107421875
1950-08-31,297.5335998535156,297.72528076171875,299.4576416015625,298.4373779296875,297.0018,298.92193603515625,298.15668,298.5466003417969,299.0655822753906,297.42902,298.0484313964844,298.85645,298.24295,297.0313415527344,298.18774,298.15103,299.01498,297.8416,298.21994,297.72968,298.6701182047526,296.8017272949219
1950-09-30,296.64776611328125,293.48223876953125,296.85638427734375,294.16021728515625,294.22797,296.6819763183594,296.15274,292.8519287109375,294.5707702636719,294.43005,295.4291687011719,293.5648,295.1806,297.19573974609375,293.4125,295.3278,294.189,295.52774,293.70898,295.05646,294.5315338134766,293.74200439453125
1950-10-31,288.5150451660156,289.9665222167969,289.8489990234375,288.9292297363281,286.88135,289.3126220703125,290.40952,290.39508056640625,286.7560119628906,288.5289,289.117919921875,289.82376,290.04617,289.9046936035156,286.87302,289.05978,290.37485,288.4562,288.0396,288.82904,288.8424001057943,287.384521484375
1950-11-30,282.4809265136719,283.9537353515625,287.8474426269531,286.0184326171875,282.7184,285.89886474609375,285.0798,282.26080322265625,285.6159973144531,282.88757,281.7595520019531,283.5707,284.70712,281.7235412597656,284.06277,283.66403,282.4442,283.9493,283.56116,282.85992,287.10712280273435,281.9355773925781
1950-12-31,278.4563293457031,281.5908508300781,280.08251953125,279.7879333496094,277.47607,281.8025817871094,279.71823,281.9078063964844,278.47857666015625,279.49002,278.4486083984375,279.07504,282.3097,282.42462158203125,274.30762,281.10092,280.34485,275.24188,280.3315,279.73935,281.78509419759115,279.793212890625
1951-01-31,277.3548889160156,273.51068115234375,278.237060546875,277.7029724121094,279.98355,280.1291198730469,271.72202,277.959716796875,279.7530822753906,272.802,278.6942138671875,275.44742,279.17868,281.0369567871094,274.72708,269.89487,279.0714,281.1894,282.6787,279.4855,280.40745239257814,277.1145324707031
1951-02-28,277.70086669921875,281.7539367675781,283.08160400390625,279.18292236328125,279.8864,284.32745361328125,275.69052,278.59063720703125,279.4006042480469,275.64795,276.38330078125,278.94626,278.87088,274.5654602050781,279.64795,277.48462,276.34216,279.115,278.82208,279.5793,280.2379150390625,276.8006591796875
1951-03-31,282.3851623535156,285.9612121582031,285.47259521484375,283.6722412109375,283.644,282.71942138671875,282.72946,283.63641357421875,283.77008056640625,277.88156,282.9541015625,280.98654,280.71536,278.9159851074219,278.78326,285.81427,280.8069,282.94254,285.01913,284.8305,284.30763142903646,284.11224365234375
1951-04-30,284.6007385253906,290.24078369140625,288.34149169921875,289.3698425292969,284.33453,290.1995849609375,286.66983,287.9402770996094,290.8593444824219,284.97012,287.91107177734375,287.27863,288.38678,288.5063781738281,287.2141,290.67645,286.36395,289.20633,288.05283,285.41205,289.73375244140624,286.7786560058594
1951-05-31,292.0459289550781,295.01910400390625,292.46185302734375,292.28240966796875,291.18027,293.3901062011719,293.0971,292.5182189941406,292.46435546875,291.6868,296.3439636230469,293.94,292.80966,292.4351806640625,291.72787,292.72302,290.93872,291.47208,292.67297,292.4819,291.7605733235677,291.8367919921875
