,INM-CM4-8,INM-CM5-0,NorESM2-MM,NorESM2-LM,MIROC6,GFDL-ESM4,MIROC-ES2L,GISS-E2-1-G,FGOALS-g3,MPI-ESM1-2-HR,BCC-CSM2-MR,MPI-ESM1-2-LR,MRI-ESM2-0,CMCC-ESM2,ACCESS-ESM1-5,EC-Earth3,ACCESS-CM2,IPSL-CM6A-LR,CNRM-ESM2-1,CNRM-CM6-1,KACE-1-0-G
2015-11-30,287.7992858886719,290.16839599609375,293.81719970703125,289.7679748535156,288.13223,291.2197570800781,291.3135,288.6878356933594,289.1626281738281,288.96066,290.0020751953125,291.77423,290.25375,292.5671081542969,290.59036,291.54916,293.16516,291.593,291.34375,290.07138,287.7685139973958
2015-12-31,286.67852783203125,286.7411804199219,284.197998046875,283.8465881347656,288.49527,287.0218811035156,285.8294,284.2258605957031,283.4330139160156,286.81577,284.1620178222656,286.2129,282.59686,283.8146667480469,290.60437,285.63522,288.4825,287.5893,286.54718,290.24118,281.67200826009116
2016-01-31,286.8987003449471,284.63243447580646,283.8604943060106,285.47645125850556,289.02057,286.27142924647177,282.34198,286.5711856965096,284.77547233335434,287.86945,284.3419425718246,282.91998,285.0722,282.7623054750504,283.53214,282.49237,285.6018,284.79672,279.5125,282.01974,283.3773518880208
2016-02-29,286.04899161202565,288.9816153390067,280.3231975010463,282.8610174996512,290.0644,285.4607500348772,284.686,280.3417260306222,284.9114881243025,291.75107,289.92100524902344,279.58374,287.50256,283.28793443952287,285.28952,288.80457,281.27332,284.09103,280.80215,283.76215,283.1016582620555
2016-03-31,286.6589581889491,292.8687931183846,284.3440925844254,290.33315154044857,292.71066,287.7638333228327,289.61514,287.2862529139365,290.2647104570943,291.37473,287.57584208826864,285.86618,290.62552,287.45155088363157,289.73642,290.98352,288.75247,290.68628,288.4604,285.842,288.1938954671224
2016-04-30,291.9650512695313,295.91774190266926,293.9838551839193,296.9882334391276,297.2984,294.1735595703125,294.64587,293.1483408610026,295.9571604410807,295.23343,295.6087636311849,295.02695,294.79575,295.0297088623047,294.1684,295.4571,293.7492,295.9779,296.85046,294.6444,295.5779052734375
2016-05-31,300.6001655824723,300.0374490061114,300.9055421890751,299.26355866462956,300.11908,300.6555855043473,298.16125,297.7609105263987,298.5981740643901,300.26352,297.9141658659904,297.96002,299.77026,297.7330135222404,299.20584,299.3377,298.82135,301.61783,300.6609,300.78345,303.0818298339844
2016-06-30,304.303227742513,303.6092203776042,301.4796986897787,304.40346374511716,301.95126,302.9844716389974,303.16977,304.0375223795573,304.0139099121094,303.37827,301.1068857828776,302.66483,303.40048,303.5398671468099,304.3712,302.8769,302.87375,303.3787,301.87552,302.36334,304.8826833089193
2016-07-31,306.4724268759451,304.1739216466104,304.35362588205646,304.6839520854335,304.25058,303.3395169165827,306.13843,306.5481616604713,304.35370266822076,304.4979,304.3955737698463,306.23343,304.71317,302.82769578503024,306.96344,305.5065,308.3588,305.44568,304.13095,305.40805,304.40956827799477
2016-08-31,303.38363450573337,305.54158364572834,303.99366120369206,305.60176824754285,303.8967,304.00513876638104,305.4203,305.1645990187122,304.7107219080771,304.0933,305.8916251890121,303.1403,303.71225,304.10374401461695,305.67157,305.29898,305.29095,304.36673,305.70102,306.3338,305.0442759195964
2016-09-30,300.3315755208333,301.0365264892578,302.7481241861979,300.79624735514324,300.549,300.1401794433594,302.1136,301.4958180745443,301.3762196858724,301.9788,300.4406016031901,300.8599,301.71387,300.04197184244794,303.26434,298.96008,301.73557,302.01154,302.32794,303.17743,302.5445607503255
2016-10-31,296.82720750378024,296.66465710055445,296.37731244487145,296.81177446919105,298.85013,297.6656513829385,299.7922,297.8614748062626,298.07791629914317,296.08823,296.73394578503024,298.8701,298.00912,294.70926100207913,294.1847,295.51956,295.98465,296.91345,297.2743,299.61548,299.0549591064453
2016-11-30,289.50917358398436,290.5450724283854,289.8872365315755,291.467084757487,292.61276,290.00474039713544,292.56686,289.2877553304036,293.01658020019534,290.0311,291.2920247395833,290.07477,291.08603,288.31630452473956,290.60202,292.70062,291.88547,290.02405,291.11984,290.03952,294.4114990234375
2016-12-31,286.19905237997733,288.3216316469254,287.6739669307586,287.88795126638104,286.88742,288.6485310216104,287.2295,284.7760974514869,285.7306922174269,288.0062,288.18025748960434,287.57513,288.68082,287.85142960086944,284.25714,287.43198,288.9704,288.36673,284.01816,285.4559,285.2547861735026
2017-01-31,283.6201171875,285.1026611328125,284.71771240234375,284.58184814453125,287.1075,285.7221984863281,287.28772,280.8765563964844,282.22161865234375,277.5999,288.6389465332031,282.9984,286.5025,284.50360107421875,281.10724,283.48337,286.29968,285.42502,279.54666,287.56412,285.8021179199219
2017-02-28,287.739990234375,283.4376525878906,288.3567810058594,284.6239929199219,288.61987,287.0516662597656,285.79935,286.99517822265625,282.718505859375,287.00607,279.8631286621094,284.0823,283.6277,285.68951416015625,287.9571,288.99573,283.87067,285.81647,286.92557,288.3972,284.4679957798549
2017-03-31,291.4514465332031,286.03424072265625,290.39581298828125,290.15289306640625,291.45755,290.883056640625,293.27847,288.9106750488281,289.03289794921875,286.61328,286.1964111328125,293.34003,288.94583,290.30670166015625,291.64755,291.60196,288.27243,287.55444,291.58737,286.71298,289.3175811767578
2017-04-30,296.267578125,294.7480163574219,293.4051208496094,297.20819091796875,295.32635,296.80865478515625,294.9669,298.5552062988281,293.77215576171875,294.03912,292.79052734375,294.76526,296.38113,295.9537353515625,292.9254,298.86377,296.40475,296.3239,294.35574,293.5133,294.9057271321615
2017-05-31,299.4630126953125,295.1759033203125,298.9558410644531,298.3338623046875,297.50797,299.6521301269531,299.71176,301.8930358886719,297.8497314453125,299.70428,299.2301940917969,299.4216,298.65198,302.4227600097656,299.3004,302.51535,299.9175,300.3426,298.8834,297.68274,302.8637176513672
2017-06-30,301.1673278808594,300.2304992675781,304.3976135253906,304.85443115234375,304.26297,301.4625244140625,303.23343,305.4007873535156,301.7237854003906,302.69318,302.66766357421875,304.61584,303.40396,303.6019287109375,304.61478,305.0762,304.37283,302.79324,306.49127,303.8239,304.1861338297526
2017-07-31,306.8170166015625,305.2822265625,307.1340026855469,304.57293701171875,304.48117,304.13568115234375,304.33423,307.2393493652344,305.71270751953125,304.6453,307.40313720703125,304.97757,304.3327,303.79107666015625,304.6985,304.33957,307.72964,305.3482,304.72415,305.60242,306.64235432942706
2017-08-31,305.6550598144531,302.3695983886719,306.2915954589844,303.5185546875,304.62753,303.8955993652344,304.41888,304.30157470703125,304.1806335449219,304.21298,303.59600830078125,305.21347,303.94952,302.3649597167969,304.8281,304.21597,304.6193,305.01505,305.84152,306.5266,305.34510904947916
2017-09-30,301.8929443359375,299.23028564453125,303.24176025390625,304.1744689941406,302.56033,301.0474853515625,303.5356,303.3773193359375,299.91131591796875,302.05386,302.14019775390625,301.33273,300.7111,300.3776550292969,300.8265,302.70425,301.6302,301.2232,305.32098,300.58658,303.2190795898438
2017-10-31,296.8040771484375,295.1179504394531,299.43170166015625,296.1717224121094,296.50455,294.39495849609375,294.3476,297.61041259765625,296.95843505859375,296.4671,295.55560302734375,294.81015,295.96387,294.3054504394531,295.8577,296.65442,297.29028,297.71512,299.02734,296.64172,299.096283976237
2017-11-30,289.30108642578125,290.26300048828125,294.42852783203125,291.59661865234375,293.45792,292.4999084472656,290.80954,291.6977233886719,292.3250427246094,290.34213,289.4002380371094,287.0286,288.38525,289.3872985839844,292.10883,288.29807,292.9986,296.99002,288.48438,289.7744,293.6052490234375
2017-12-31,285.20269775390625,280.4571228027344,292.4266357421875,286.052001953125,287.1008,287.6606140136719,281.33862,286.4779968261719,287.9851379394531,283.7114,285.71343994140625,286.39526,281.00296,284.4939880371094,285.78345,284.5364,290.80847,284.822,285.1554,287.51434,287.0217041015625
2018-01-31,280.0576477050781,282.0326843261719,284.4571838378906,282.6712341308594,281.7528,288.27252197265625,282.9711,281.86273193359375,285.57220458984375,283.6922,287.7713623046875,280.39297,282.93375,281.9134826660156,279.96475,280.56323,278.4543,287.6334,288.5596,286.4575,279.8475657145182
2018-02-28,286.5715026855469,288.5570373535156,288.8702087402344,283.5188903808594,285.31622,287.05511474609375,289.35272,287.43719482421875,287.39312744140625,285.3201,280.2864685058594,288.09772,284.34186,286.0230407714844,285.86316,284.07925,288.607,287.56903,285.72345,288.04202,283.4832850864955
2018-03-31,289.48577880859375,290.21136474609375,289.5909423828125,292.5081481933594,292.4153,290.6076354980469,293.1695,290.6858215332031,288.9468688964844,291.3958,290.12542724609375,292.1924,289.7194,287.6183776855469,291.69733,291.39276,287.7256,286.98422,292.52893,289.9554,289.5251719156901
2018-04-30,295.3458557128906,291.5132751464844,293.4462585449219,294.5276184082031,298.5069,296.9367370605469,297.2358,296.1695556640625,294.7942810058594,295.17365,293.1077575683594,294.5489,298.20596,293.43701171875,294.13214,293.3966,294.79367,294.17822,293.78534,291.60245,293.9088643391927
2018-05-31,302.429443359375,298.1564636230469,298.91888427734375,299.5433044433594,300.934,300.74737548828125,299.18448,300.3758544921875,299.8687438964844,298.59723,296.2992248535156,300.60754,298.61652,296.5821533203125,300.23898,298.75177,300.50912,299.8052,298.46823,298.1239,302.6947255452474
2018-06-30,302.8678894042969,303.7795715332031,302.4312438964844,303.5179748535156,301.89252,306.0610656738281,303.87665,301.8904113769531,303.58367919921875,304.06732,302.96368408203125,304.22034,302.8818,302.78253173828125,303.47366,301.0332,304.01233,305.39117,300.8475,300.21686,305.13414611816404
2018-07-31,304.8390808105469,304.7657165527344,303.145751953125,306.2872314453125,305.57285,306.0777282714844,304.79657,304.0540466308594,304.82269287109375,306.34442,304.21624755859375,305.18222,307.75882,305.1094970703125,307.4519,305.7558,304.5469,304.81378,304.39496,305.3945,306.6593790690104
2018-08-31,305.828125,303.5104675292969,303.57537841796875,304.8697509765625,301.85062,304.9420166015625,303.26965,303.2518005371094,303.39581298828125,307.6075,305.5232849121094,304.0355,303.293,303.0301818847656,305.80426,304.50925,305.95126,305.22546,304.43555,303.9294,304.98609619140626
2018-09-30,302.091796875,301.6893615722656,300.99615478515625,302.23516845703125,301.66873,302.39886474609375,302.07462,302.29986572265625,301.6358642578125,303.66547,301.14666748046875,300.9242,301.9312,300.6966857910156,301.2235,302.57803,302.693,303.38654,301.79315,301.83224,303.0205535888672
2018-10-31,297.466064453125,295.20245361328125,299.0770263671875,296.2037353515625,293.71133,296.9422912597656,297.32492,295.088623046875,295.4383850097656,296.0988,295.9414978027344,295.90775,295.97693,296.6130676269531,294.86282,295.72842,296.86212,298.02756,293.7072,296.174,297.58910319010414
2018-11-30,289.6270751953125,289.0729064941406,294.22369384765625,292.6509704589844,290.0422,293.3650817871094,294.39392,290.4967346191406,288.3517761230469,290.9254,289.13165283203125,290.54794,289.49457,292.1552429199219,295.21027,289.74118,292.89996,293.83887,290.51007,289.86505,294.2349589029948
2018-12-31,285.14825439453125,284.8449401855469,286.6676025390625,284.3238830566406,285.43124,286.8739013671875,291.32016,287.5275573730469,284.1803283691406,291.0703,287.70501708984375,284.97107,286.0362,286.36724853515625,290.44022,283.897,285.53348,289.88083,286.34674,282.9171,289.7103576660156
2019-01-31,283.80621337890625,285.3363952636719,285.388427734375,282.3542785644531,287.24088,282.3547668457031,284.7462,280.5423583984375,283.4805603027344,289.94226,281.5695495605469,283.23206,287.28293,280.5915832519531,283.4448,283.81927,286.1541,283.90073,287.38547,284.10815,285.8145721435547
2019-02-28,285.1998596191406,289.0219421386719,285.8562316894531,288.0760803222656,285.59586,281.6556091308594,284.0602,284.8196716308594,287.0888671875,289.53864,287.1786804199219,285.30484,288.2757,280.7749328613281,284.549,286.05078,286.0464,289.68747,287.63162,288.54767,284.3446252005441
2019-03-31,291.9698791503906,290.46502685546875,288.7032470703125,289.7243347167969,289.1759,289.36492919921875,291.06857,290.5382080078125,292.331787109375,289.87756,287.7028503417969,289.22827,294.15628,288.5653991699219,288.2767,291.51236,286.43924,292.36728,291.4167,290.992,293.5389119466146
2019-04-30,293.3744812011719,297.1788635253906,298.1095886230469,294.10614013671875,294.53754,294.2223815917969,298.22443,295.1471252441406,293.7710876464844,296.5407,294.8796691894531,292.70554,295.3053,296.60107421875,291.0293,295.25696,293.31607,297.80222,293.85608,296.16028,298.1640268961589
2019-05-31,296.68865966796875,300.7431945800781,299.1102294921875,300.543212890625,300.467,300.1440734863281,300.34763,299.2191162109375,299.9729919433594,299.65744,300.7110595703125,298.72363,299.9766,298.1826171875,297.16895,299.9467,299.26047,298.83966,300.6866,299.71707,302.2440134684245
2019-06-30,301.4658203125,304.97357177734375,302.6045837402344,306.24200439453125,304.02963,304.0440979003906,303.6678,302.5950622558594,301.4037780761719,304.4552,304.5343017578125,303.63254,302.5868,302.44720458984375,301.92694,304.9454,304.55267,299.76212,302.67917,302.8354,302.9019775390625
2019-07-31,302.3865661621094,306.05865478515625,304.7651062011719,305.2384338378906,305.84494,305.002685546875,307.108,303.83795166015625,304.1164245605469,306.28952,303.6871643066406,303.80142,306.66687,304.6290588378906,304.2078,306.86722,305.7026,303.92322,306.29852,305.19556,307.27309366861977
2019-08-31,301.8728942871094,306.0807800292969,304.91607666015625,304.7156677246094,303.75754,304.5581970214844,303.03296,303.0412902832031,303.4471130371094,305.5259,305.7899475097656,304.52084,305.49866,303.7914733886719,305.7258,306.65115,305.34854,304.58084,302.47687,303.51285,305.78481038411456
2019-09-30,299.8158264160156,302.1429138183594,303.37066650390625,302.7258605957031,303.6405,302.1004638671875,301.52042,302.98828125,302.7629699707031,302.6928,300.9903869628906,300.87714,301.85965,302.7630615234375,300.56287,304.44125,301.43185,300.64294,300.0486,302.93918,302.5161427815755
2019-10-31,294.5772705078125,297.6302795410156,297.00640869140625,297.1728820800781,297.46307,295.0883483886719,296.63672,295.35870361328125,295.89190673828125,296.04623,298.0999755859375,297.7557,295.94193,295.3677673339844,297.89792,298.59692,297.12717,299.3243,295.51874,298.08667,296.6864267985026
2019-11-30,289.5231018066406,289.2704162597656,292.1160583496094,292.1210632324219,292.0828,290.5188293457031,289.8915,288.36431884765625,287.97247314453125,290.1119,291.4539794921875,292.89426,293.5081,285.4692687988281,293.54843,293.76007,292.37122,290.4951,291.31818,289.86475,293.0005767822266
2019-12-31,285.4270935058594,290.8183288574219,287.17974853515625,283.6756591796875,284.62048,286.1170654296875,288.18454,281.9117126464844,288.0542297363281,286.91083,282.9961242675781,289.38443,284.38187,285.8130187988281,279.60352,287.68106,288.114,286.79547,286.62167,286.30682,286.37351277669273
2020-01-31,284.23549135269656,288.21729696950604,286.631343718498,283.679679624496,275.95853,284.5392328077747,281.35397,281.26114186932966,287.39502051568803,284.2537,280.473394578503,288.93552,284.36246,283.16133659116684,283.44516,289.07626,280.9776,284.35242,282.0876,288.86493,284.0950469970703
2020-02-29,278.88126046316967,287.3904277256557,286.33093806675504,285.8870762416295,284.21344,286.8219658987863,285.76398,284.33255767822266,287.65334974016463,286.85385,283.21848733084545,282.34998,284.43253,287.5573272705078,284.03027,291.22745,284.85974,286.83813,284.3151,288.263,284.3040497878502
2020-03-31,290.1700665873866,292.06915676978326,290.4971116588962,290.80929073210683,286.15027,291.9401176206527,285.92422,284.760001890121,287.0337514569682,294.5062,289.59017550560736,289.9979,289.79974,288.0328871204007,287.6536,292.49435,290.49374,288.7706,290.9934,291.681,289.79002787272134
2020-04-30,295.9589589436849,295.3233581542969,293.15630493164065,295.1421722412109,294.63184,296.93097330729165,298.62534,293.38475138346354,293.0900075276693,297.22766,292.2537790934245,296.73965,292.71838,290.7007527669271,293.9637,296.53967,295.49997,291.79135,295.9552,293.6896,295.4890452067057
2020-05-31,298.02026465631303,300.169929750504,298.76790200510334,300.62357059601817,298.96158,297.468511766003,301.11313,300.29046630859375,300.6150591450353,301.2976,299.29984308058215,299.5876,296.81583,299.08031242124497,299.0089,299.99088,301.4798,301.08807,301.595,300.86893,300.82615254720054
2020-06-30,303.2161376953125,305.11663513183595,302.74558410644534,301.8667907714844,302.66684,302.83636576334635,303.30414,301.45139567057294,302.4102010091146,304.25482,304.52757161458334,303.14297,301.57294,305.076752726237,301.9872,305.3771,302.5986,304.5785,302.53705,307.27774,306.0968994140625
2020-07-31,305.3518627535912,304.8464522823211,307.52757804624497,304.88060637443294,305.60666,304.67449360509073,307.7295,303.6827205534904,304.9719533612651,306.09763,301.54813015845514,306.36707,305.1569,305.3076683782762,305.45923,304.56274,304.9172,306.2159,307.02512,306.02618,306.55714213053386
2020-08-31,304.542234359249,302.45007028887346,304.8541712607107,303.8956958401588,305.32904,304.3381623298891,306.3709,304.5990295410156,303.6592623802923,304.89197,304.0948003953503,303.80078,303.28925,304.49269547001006,304.8323,304.93063,304.41718,304.47162,304.34686,305.04578,306.2929423014323
2020-09-30,303.88466389973956,299.93650919596354,302.647992960612,302.89667256673175,303.04483,301.03810831705727,300.8501,301.9928304036458,301.16444498697916,302.19168,304.04444478352866,300.7828,302.4541,298.80516662597654,301.48874,302.8976,302.238,301.0723,301.88083,303.1812,304.52805989583334
2020-10-31,295.47946068548384,296.7042954967868,295.6224778698337,296.52917185137346,297.48203,294.801511702999,296.29324,297.4916765766759,294.5877941500756,296.89847,297.8399097073463,294.06027,296.58356,298.00187338552166,297.3014,297.56647,298.22,297.259,294.845,296.9683,298.80469563802086
2020-11-30,289.08897501627604,289.8662048339844,292.1806406656901,291.3194519042969,291.17096,288.478608194987,293.9936,289.8233225504557,288.6582092285156,290.65622,289.09430440266925,291.21826,290.348,290.10137430826825,293.69293,291.44223,293.56653,294.00467,292.10452,294.99316,290.9911397298177
2020-12-31,283.87190984910535,287.5804197249874,284.0755674300655,281.6759614021547,289.43332,286.32820867723035,288.35803,281.71095718876006,281.86026099420366,289.995,287.1109343497984,286.2647,284.76953,287.9970289661038,286.4861,286.86514,284.77454,283.68942,282.98657,285.346,288.52532857259115
2021-01-31,281.7602844238281,287.4116516113281,284.95672607421875,286.3193664550781,282.01242,283.63458251953125,281.57672,279.7289123535156,281.7411193847656,285.30676,288.2196044921875,281.93872,282.7189,287.24053955078125,283.1209,282.8609,285.04453,283.94485,279.94424,286.12152,284.9972259521484
2021-02-28,286.54364013671875,288.3116149902344,285.7701416015625,284.5229797363281,284.96005,287.22113037109375,285.20215,284.9943542480469,286.80450439453125,286.17398,291.0464782714844,280.68658,284.34937,285.4326171875,285.04526,284.09393,283.9221,284.24307,281.86267,287.58417,288.7700620378767
2021-03-31,288.3010559082031,290.4937744140625,289.9280700683594,289.1914367675781,290.16772,283.8255310058594,291.6697,288.5385437011719,289.6600341796875,286.55374,295.5321044921875,289.5595,288.41922,286.0315246582031,288.22333,291.33276,290.20676,289.0233,289.63126,294.6575,291.7952840169271
2021-04-30,293.4183654785156,294.0406799316406,295.18310546875,294.4352111816406,294.17804,293.9149169921875,294.78885,291.4584045410156,295.4730529785156,294.48087,294.0354309082031,294.95932,298.0566,293.8444519042969,297.3951,294.5277,294.7659,294.68896,297.16656,297.23145,294.8618225097656
2021-05-31,299.7225036621094,299.7823486328125,298.9981689453125,297.923095703125,300.72806,298.98809814453125,298.5139,299.4156799316406,297.981689453125,300.3838,298.518310546875,298.65836,299.15378,297.4120178222656,300.1231,299.25623,299.2533,299.9659,300.70822,298.36597,299.23972778320314
2021-06-30,302.13092041015625,302.8707580566406,303.7521057128906,302.3356628417969,305.4853,305.67181396484375,304.089,304.91400146484375,304.5394592285156,301.91357,302.90234375,303.4149,303.18945,303.39532470703125,302.60782,303.231,304.45657,303.39554,302.67575,302.83963,305.0021708170573
2021-07-31,303.87408447265625,304.0423583984375,306.2090148925781,306.4610900878906,305.02863,306.5202331542969,305.3047,305.9027099609375,305.0635986328125,304.81766,305.2468566894531,303.48602,304.9656,305.4052429199219,304.0582,306.02606,306.23663,305.6732,306.54578,304.55573,305.95705057779946
2021-08-31,303.4718933105469,305.5826416015625,306.5437927246094,304.53192138671875,305.24295,305.8000183105469,304.83514,304.2895812988281,304.9141540527344,304.637,303.7435302734375,302.76913,304.0478,304.2911376953125,303.38953,305.11716,306.47318,305.96585,304.89163,303.35336,306.7713663736979
2021-09-30,300.1563415527344,299.8424377441406,302.8025817871094,301.8748779296875,302.06558,304.60504150390625,302.05637,303.15875244140625,300.68133544921875,302.15396,302.9734802246094,301.17007,302.58087,300.91827392578125,301.88577,303.54355,301.99136,302.18954,300.19675,299.73273,302.83453979492185
2021-10-31,296.96844482421875,295.06427001953125,297.5919189453125,298.16485595703125,298.50598,297.6575927734375,296.40247,297.73931884765625,296.77703857421875,300.368,295.4565124511719,294.61746,298.73065,296.9046325683594,297.85037,299.69946,298.03604,296.62964,295.37808,298.82852,296.86029663085935
2021-11-30,291.9639587402344,289.6879577636719,291.5411376953125,291.2198791503906,293.53757,291.03582763671875,287.85638,290.8171691894531,288.1725158691406,289.36526,292.3793640136719,287.9479,294.77112,292.17230224609375,293.73062,293.26813,291.6554,290.10654,290.90958,292.79477,290.55515441894534
2021-12-31,284.4049987792969,286.2632751464844,287.0982360839844,289.5719909667969,288.6978,286.490966796875,288.82175,285.5525207519531,283.24688720703125,285.701,287.7876892089844,284.36472,286.15842,284.7356262207031,287.9863,285.83157,288.8063,288.17114,285.72696,287.47293,281.79559529622395
2022-01-31,284.6200866699219,283.7876281738281,286.01263427734375,284.246826171875,290.2779,283.7656555175781,285.70282,288.69720458984375,282.4013366699219,287.76068,283.5507507324219,281.6762,280.43402,288.3694763183594,287.37494,285.2603,282.5826,277.20444,287.074,290.3841,280.59804178873696
2022-02-28,285.2745666503906,286.4558410644531,289.26617431640625,285.99639892578125,287.6027,284.8861999511719,290.12814,285.2862243652344,287.6638488769531,288.07663,290.1216735839844,283.13324,287.1772,290.2826232910156,289.25925,285.8807,283.17383,285.88516,283.99924,285.2883,280.4882616315569
2022-03-31,288.1438903808594,289.1715087890625,291.497802734375,291.3089599609375,288.6174,293.4082946777344,293.14603,292.04669189453125,291.0675354003906,290.4774,292.0824890136719,286.86432,287.21878,288.22552490234375,291.27335,292.71234,285.6386,288.80536,286.96643,291.0269,290.7807291666667
2022-04-30,295.20855712890625,296.26812744140625,295.9347839355469,295.4799499511719,293.70175,295.0960388183594,294.9738,294.8086853027344,295.8734130859375,296.0805,293.8641357421875,294.12744,296.11954,293.6804504394531,296.33112,299.0733,293.2358,296.1422,294.87518,297.79037,295.3735799153646
2022-05-31,298.5233459472656,299.9648132324219,298.7010803222656,301.40679931640625,298.18738,300.3192443847656,299.00687,301.8782653808594,298.839599609375,299.3486,300.08453369140625,299.79993,300.5165,299.0458068847656,300.38995,299.61212,299.13776,299.36966,297.67276,300.6103,299.2171610514323
2022-06-30,302.8330383300781,304.14154052734375,302.7626953125,302.65185546875,301.40152,303.8215637207031,301.21844,302.6641540527344,304.7704162597656,301.40564,302.57879638671875,302.28766,305.1911,302.4001770019531,303.7593,302.54022,305.07486,304.03088,302.3133,305.89777,304.38050842285156
2022-07-31,302.08428955078125,305.7255554199219,306.25103759765625,303.9983215332031,303.37238,306.543212890625,305.16968,305.4067077636719,306.46551513671875,305.17227,305.8853454589844,303.81332,306.66193,303.68328857421875,303.93652,305.6615,308.9131,305.39886,305.6788,307.68857,308.1929066975911
2022-08-31,303.56634521484375,305.53900146484375,305.8700256347656,303.1297912597656,304.34467,304.7184143066406,303.04877,306.524658203125,303.9111022949219,303.45688,303.9853210449219,302.72958,304.79645,303.5369873046875,305.66608,305.67535,305.64267,303.9776,304.3223,305.20438,304.4854482014974
2022-09-30,302.28509521484375,302.40380859375,302.8539733886719,303.0959167480469,302.43906,302.3371276855469,302.298,302.6434631347656,299.2335205078125,301.85754,302.8138732910156,300.30472,303.85144,301.1420593261719,303.74173,302.02225,302.42337,301.9263,302.3337,303.55893,302.542079671224
2022-10-31,296.7386474609375,296.6964416503906,297.6885070800781,296.2025146484375,295.96445,297.62274169921875,297.4407,295.6604919433594,295.86517333984375,294.39816,296.6901550292969,295.53455,297.34995,296.6627197265625,298.8503,296.39713,297.7464,297.34283,299.27853,297.20578,295.05235595703124
2022-11-30,293.52679443359375,295.18182373046875,294.4842529296875,293.64691162109375,291.48035,291.7340393066406,296.6436,290.8412780761719,288.75421142578125,294.65012,289.5147399902344,291.33847,291.43533,293.4020080566406,293.19455,288.4575,296.43155,288.72623,291.81747,293.4459,292.44041646321614
2022-12-31,285.8460998535156,286.6974182128906,289.77734375,287.0674133300781,285.9248,283.2681579589844,285.2754,285.8132629394531,282.0141296386719,284.75266,290.1207275390625,283.0863,286.7188,288.9478759765625,286.4845,284.93976,286.79477,289.60388,280.8835,290.7443,289.93256022135415
