,INM-CM4-8,INM-CM5-0,NorESM2-MM,NorESM2-LM,MIROC6,GFDL-ESM4,MIROC-ES2L,GISS-E2-1-G,FGOALS-g3,MPI-ESM1-2-HR,BCC-CSM2-MR,MPI-ESM1-2-LR,MRI-ESM2-0,CMCC-ESM2,ACCESS-ESM1-5,EC-Earth3,ACCESS-CM2,IPSL-CM6A-LR,CNRM-ESM2-1,CNRM-CM6-1,KACE-1-0-G
1961-12-31,294.3922424316406,295.7623596191406,294.1229553222656,292.6497802734375,293.7604,293.66534423828125,294.1641,294.0074768066406,293.26373291015625,293.1141,293.97674560546875,294.6333,293.8322,294.02734375,293.38995,294.06805,294.22284,294.40408,294.45267,294.81686,294.584816533094
1962-12-31,293.51910400390625,294.0714111328125,293.6204833984375,293.30401611328125,293.20605,294.5732116699219,294.3069,294.170654296875,293.9313659667969,294.36877,294.2323913574219,294.11423,294.0446,293.6217346191406,293.8388,294.13602,294.1962,294.0025,294.1994,293.86673,294.049027597438
1963-12-31,293.98504638671875,292.4558410644531,293.4959716796875,293.2791442871094,293.2855,294.1537780761719,294.27734,293.67254638671875,294.3965759277344,293.77734,294.6787109375,294.89304,294.7101,294.5148010253906,293.6339,293.87198,295.13623,293.71478,293.7688,294.39145,294.4409004936005
1964-12-31,294.2407231579088,292.4025206683433,294.1005920410156,293.7325253839362,293.55026,294.1868898156571,292.91565,293.0437800995291,293.3086304547036,293.82065,294.2948212087971,293.23798,295.20694,293.2081355682791,294.41238,292.8574,293.2178,294.6954,293.6756,294.34796,292.98088596524633
1965-12-31,294.1005554199219,292.3227844238281,294.05816650390625,293.4075927734375,292.99924,293.95849609375,293.20425,293.9413757324219,293.44427490234375,294.06638,294.1257629394531,293.59616,294.2775,294.06561279296875,292.90384,293.5614,294.15958,294.04547,293.73032,293.85358,294.18666673372576
1966-12-31,292.9742736816406,294.4427795410156,293.7893981933594,294.7199401855469,293.40616,294.3516845703125,293.2909,293.65924072265625,292.1993713378906,293.66287,294.43475341796875,294.219,294.98154,293.13763427734375,294.0147,294.2167,294.09686,293.75336,293.48962,293.1114,293.9874343445847
1967-12-31,293.87225341796875,294.539794921875,293.5369873046875,294.2746887207031,293.49707,293.9136962890625,293.0088,292.43096923828125,293.3916931152344,295.5942,294.1668395996094,292.81607,293.9717,293.4458312988281,294.00153,293.8868,294.2776,293.84442,293.1301,293.92725,293.87000790388225
1968-12-31,293.283734716128,293.7906771725171,293.76474291657746,293.4863513685253,292.77185,294.147173068948,292.7974,293.3503330178457,294.1826879213934,296.2328,293.35356094151325,293.86462,293.13937,293.25745063677226,294.1757,295.6307,293.9752,292.95892,293.87347,292.86963,293.2660817435857
1969-12-31,294.2129821777344,293.1136474609375,294.6936950683594,293.4527893066406,292.82733,293.8712463378906,293.64868,293.2399597167969,292.5714111328125,294.47043,293.208984375,293.80328,293.24185,294.6551818847656,294.0865,292.84708,292.78546,293.6862,292.96722,294.23645,294.8058752986972
1970-12-31,295.5190124511719,294.22882080078125,293.90679931640625,293.98834228515625,292.60483,294.3037109375,293.02246,295.0543518066406,293.5099182128906,294.26645,293.8841857910156,293.42966,294.0327,294.34210205078125,293.5087,293.71143,293.8839,294.2757,293.45697,294.19925,293.2600009001833
1971-12-31,293.951904296875,294.4634094238281,292.6780700683594,293.2629089355469,293.85498,294.5027160644531,293.26242,293.26806640625,293.8604431152344,295.00897,294.6913757324219,294.036,294.4396,294.2639465332031,293.5133,293.95917,293.77582,294.24734,294.41855,294.08826,294.28675927529787
1972-12-31,294.1384499745826,294.16892976107664,293.96630508213826,294.3519827228703,293.7444,294.14082215191564,294.2943,294.53323899360555,293.6965870478382,294.89728,293.99119321222173,293.45132,293.43906,293.47007630230627,293.35663,294.52368,294.3776,293.57684,293.90244,294.8977,294.4157092591182
1973-12-31,293.3767395019531,294.33404541015625,293.60595703125,293.6995849609375,293.9928,293.9765319824219,293.46515,293.0240478515625,293.2573547363281,294.38232,293.8011474609375,292.78485,293.37784,293.67181396484375,294.1178,293.73865,293.73358,294.6912,293.53616,294.63467,294.86132369227914
1974-12-31,294.0069580078125,294.47021484375,293.38580322265625,294.03277587890625,293.4799,294.46173095703125,293.7298,294.2252502441406,294.6097106933594,292.73636,292.7984619140625,293.96188,294.52252,294.3683776855469,294.80502,295.155,294.30182,293.64615,293.88705,292.58344,294.00564907649374
1975-12-31,292.7121887207031,294.4883728027344,293.2404479980469,294.0008239746094,293.2568,294.791748046875,294.82962,294.37890625,293.521728515625,294.22836,294.48541259765625,293.90732,294.35324,293.8291931152344,293.54892,294.93588,295.22946,294.01917,293.58636,294.09827,294.7763512467539
1976-12-31,294.6887887615047,294.5932943265732,293.4032771698416,293.64546676008666,293.71878,293.23931107194454,294.17783,294.4066278327001,294.12851612665884,294.77567,293.9395840579516,294.15976,293.33286,294.3086071275685,293.6208,294.1291,295.27505,293.58984,293.30545,294.69803,294.070066489217
1977-12-31,294.7234802246094,293.31475830078125,293.7841491699219,293.3747863769531,294.66733,293.7315368652344,293.8718,293.4231872558594,294.0276794433594,294.68686,294.5152282714844,293.96774,294.21664,294.5990905761719,293.68237,294.40118,293.54163,293.99152,293.68677,292.85205,293.79240835179166
1978-12-31,294.32342529296875,294.2085876464844,294.33489990234375,293.7774963378906,295.02872,294.3213806152344,293.84128,292.98040771484375,294.8572692871094,293.27725,295.6165771484375,294.4791,294.46017,294.171630859375,293.97632,293.2266,294.058,293.218,293.50604,294.71722,293.1799913118671
1979-12-31,293.5162048339844,293.7769775390625,293.3785400390625,294.5172424316406,294.0521,295.08221435546875,294.56693,294.1036071777344,295.17291259765625,294.2329,295.01214599609375,293.77927,293.53796,293.25018310546875,294.04654,294.53406,294.78644,294.65924,295.63037,293.10977,293.99923799823785
1980-12-31,294.3888106672731,294.1510307416524,293.42054159086047,293.75189225706333,295.37283,295.62589972509096,293.8038,295.1872674811376,295.1759460449219,294.30356,294.27873685653896,294.7072,294.12357,294.22579312259205,294.5482,295.25952,293.4906,294.23703,294.7999,294.5421,293.63839398652397
1981-12-31,293.02032470703125,294.6002502441406,293.9692687988281,294.23858642578125,293.19006,293.45904541015625,294.72308,293.42498779296875,293.8398132324219,294.2475,294.6569519042969,293.9726,293.59094,293.404052734375,293.6179,293.99738,293.8509,293.70145,295.93173,294.05316,293.1958803997359
1982-12-31,294.24139404296875,293.42327880859375,295.0909729003906,294.4505920410156,293.82086,293.890625,295.18115,292.8528747558594,294.67694091796875,294.5664,293.9407653808594,294.8839,293.70056,293.8458251953125,293.11066,293.22095,293.50153,293.79105,294.41956,293.45572,295.2165202561703
1983-12-31,292.6328125,293.4079284667969,293.9441223144531,294.041015625,293.83133,293.489013671875,294.6424,294.0140075683594,293.7557678222656,294.3419,293.76837158203125,294.41483,293.45792,293.1656494140625,294.36145,292.35873,293.5493,293.6171,294.2577,294.31247,294.96048442478286
1984-12-31,293.4648575456175,294.28528877153786,293.69972174657534,293.05500981579087,293.2866,294.78333146604774,293.92468,296.33899552854774,294.98989717666416,294.26794,293.3256048333155,295.00742,293.88745,293.8684847060948,292.77515,293.19165,293.8951,292.65552,293.07593,295.79358,294.3232952319812
1985-12-31,294.50604248046875,294.8880920410156,293.3688659667969,294.04193115234375,294.51617,294.263671875,294.14713,293.9804382324219,293.89508056640625,293.24924,294.83074951171875,295.21463,294.0604,294.0962829589844,294.1063,294.70862,294.12405,294.18024,294.12442,294.027,295.29853556542423
1986-12-31,294.05084228515625,295.1050109863281,293.8736877441406,293.9217224121094,294.06396,293.6427307128906,294.36816,294.01605224609375,294.05364990234375,293.3357,293.1242370605469,294.79477,294.87216,294.19964599609375,293.7371,293.5065,293.87784,294.3129,294.37466,294.5621,294.9397600909185
1987-12-31,294.33233642578125,295.52349853515625,294.8623352050781,294.2036437988281,294.9636,294.7803039550781,293.46262,293.1919860839844,294.50079345703125,293.15332,293.9115905761719,294.2362,293.48706,294.4144592285156,295.2281,292.65823,294.27316,294.78595,293.87933,295.8574,294.7493176167238
1988-12-31,295.11445529885486,294.41304655728277,293.84796376685574,294.9003062627087,294.42963,293.8606128431346,293.61444,295.890360040534,293.7999694824219,293.64365,295.57763830733626,294.93753,293.6595,295.20011513069886,294.27744,294.33542,294.367,294.28885,293.99692,294.87064,293.2282772648633
1989-12-31,295.0542907714844,293.29937744140625,294.0624694824219,294.0868225097656,294.90833,295.05206298828125,292.7091,293.6461181640625,294.02105712890625,293.8771,294.6027526855469,293.58096,294.26547,293.7857360839844,293.20282,294.715,293.96768,293.33945,293.62967,293.1064,295.3254288827907
1990-12-31,294.2297668457031,293.9303283691406,294.8924255371094,293.7862243652344,293.7634,293.6847839355469,294.45496,293.3199157714844,295.3872985839844,294.48007,294.59637451171875,293.24057,294.1548,294.8393859863281,293.13013,293.96893,293.66092,294.15527,293.99194,294.25726,294.2648052023776
1991-12-31,294.7915954589844,293.7632141113281,294.2890930175781,294.40032958984375,294.082,294.9522399902344,295.04565,294.5744934082031,294.8193359375,293.73502,293.70794677734375,293.4237,293.1781,293.290771484375,293.73148,294.6829,294.71643,294.39905,295.13162,294.7904,294.7992199945716
1992-12-31,294.1954019624893,294.2806587950824,294.719487104024,294.7540124344499,293.25565,294.56963459171664,294.97647,294.23157039276543,294.7154188182256,293.17276,293.6782174724422,294.73477,293.80746,294.1354591683166,293.18356,293.98407,294.3903,293.24893,294.56445,294.58533,295.199592696591
1993-12-31,294.8484802246094,291.9217529296875,293.7880859375,294.0430603027344,294.68997,293.68865966796875,295.39847,294.1856689453125,294.542236328125,294.14877,293.5187683105469,293.20975,294.37207,292.9874572753906,295.05115,294.07523,293.7531,293.97885,294.05984,293.719,295.17934404937915
1994-12-31,294.3498840332031,293.20111083984375,294.0464172363281,294.96197509765625,294.3491,294.8573303222656,293.42532,294.3779602050781,294.673583984375,293.46506,294.2699890136719,295.00748,294.5157,294.65399169921875,294.52267,294.8986,293.3751,293.63293,293.39355,295.66638,293.8695284880739
1995-12-31,295.0407409667969,294.6932067871094,294.46759033203125,294.59454345703125,294.3274,294.58563232421875,294.21655,295.9126892089844,294.6899719238281,292.92706,293.77734375,294.74826,294.52206,294.4884948730469,295.36462,293.87543,294.2304,293.8584,294.541,293.2765,294.06950506284915
1996-12-31,294.4963105502194,294.3027883869328,294.78895313837756,294.54829034674657,293.78323,294.11763004668774,294.32883,294.464528708262,294.0057267698523,293.49628,293.9102698757224,294.332,293.80313,293.1483641742027,294.79932,294.0563,293.58066,295.5111,293.64108,294.4365,293.93617762828603
1997-12-31,293.27166748046875,294.5931091308594,294.1594543457031,293.91839599609375,294.7509,293.8478088378906,295.0381,294.8504943847656,293.8950500488281,295.54608,294.3091125488281,293.96237,294.69577,293.71240234375,294.78308,294.94208,295.5226,294.74716,294.5341,295.30988,295.3323055672246
1998-12-31,294.25482177734375,294.3462219238281,294.5295715332031,295.9217529296875,293.78278,294.53118896484375,296.33307,294.0579528808594,296.1878356933594,295.05508,294.0783386230469,293.67886,293.9619,293.96575927734375,295.1036,293.90826,294.06042,294.74884,294.21463,293.63333,295.8351901603145
1999-12-31,294.60076904296875,294.9871826171875,294.9735412597656,295.8785400390625,295.39148,293.2311096191406,294.05508,294.8250732421875,295.0349426269531,294.86307,295.24981689453125,295.64014,295.00522,295.69097900390625,294.8792,294.4306,294.70193,293.4296,295.00128,294.4091,295.703744728472
2000-12-31,294.34395032908816,294.5819282427226,294.7853428670805,294.8197289871843,295.62488,293.4844350318386,295.54056,295.32158637895975,294.4222146230201,294.53192,295.7641744535263,294.43634,295.0258,294.4968964041096,295.30957,294.0057,294.70258,294.1067,294.59094,294.5682,295.25097316221274
2001-12-31,294.38299560546875,295.5613708496094,295.6726379394531,294.806884765625,294.97644,294.900634765625,295.3462,295.3568420410156,294.7208251953125,294.19208,293.29132080078125,294.49252,293.43106,294.6543273925781,295.08032,293.42606,294.9726,295.41617,294.0409,294.46933,294.2009342982116
2002-12-31,295.25042724609375,295.4319152832031,295.2469482421875,294.668212890625,295.9605,294.6153869628906,295.16367,293.9722900390625,294.80291748046875,295.6945,294.3540344238281,295.48138,294.3759,295.4009094238281,295.28137,294.6555,295.36615,294.3603,295.92554,295.34775,295.04762029381436
2003-12-31,295.7368469238281,293.6610107421875,293.96295166015625,294.34173583984375,294.74646,292.34765625,294.51028,292.57220458984375,294.6717529296875,294.9786,295.0504150390625,295.05887,294.03012,295.0168151855469,296.0709,295.55508,294.62106,294.4928,294.30096,294.7311,295.26934550194767
2004-12-31,295.108816653735,293.9491032012521,295.1617820426209,294.42193135300727,294.93375,294.6768715218322,295.69455,296.62084860605734,293.2642006233947,295.38925,294.3315017491171,294.2336,294.0702,294.43484538875214,295.29385,294.1468,294.559,295.02167,294.95663,294.3835,293.72969552467794
2005-12-31,294.5075378417969,293.3725891113281,295.39019775390625,294.3313293457031,296.1287,294.19927978515625,296.3443,294.8630676269531,294.2384033203125,295.40012,295.8761901855469,295.26373,295.47107,294.9582214355469,294.09494,293.84042,294.95264,295.83008,294.3621,294.38364,294.43289141948
2006-12-31,294.8349914550781,294.1474914550781,295.5122985839844,294.9406433105469,295.4259,295.57464599609375,295.23163,294.48577880859375,295.2841491699219,295.2918,293.48406982421875,295.58,295.67078,295.0818786621094,294.7089,294.30096,294.57867,294.68256,294.73126,295.39932,296.6204859557765
2007-12-31,295.7121887207031,294.77984619140625,296.11395263671875,295.5489196777344,295.29504,294.2458801269531,294.54846,294.31134033203125,295.1865234375,295.44397,294.3330078125,295.03894,295.07764,296.280029296875,294.23663,294.36075,295.24576,296.25528,295.47086,292.79816,294.642886369588
2008-12-31,294.84787045831547,296.2192197198737,294.2173409239887,295.59262327429366,294.30768,295.2127412978917,293.9411,295.8015079864084,294.05130330961043,295.30707,294.79538733077374,294.98682,294.7813,296.3968806854666,294.5859,294.81055,294.91757,294.88196,294.36078,294.8918,294.04552780618906
2009-12-31,295.6764831542969,295.58990478515625,295.08917236328125,295.6699523925781,294.96725,295.3559875488281,293.68704,294.94512939453125,295.377685546875,294.4885,295.3222961425781,294.86542,294.69443,294.82342529296875,294.20258,295.46313,294.9567,294.12283,295.30484,294.14304,295.4164374154373
2010-12-31,294.5459899902344,295.9488830566406,296.01953125,294.73309326171875,296.25327,294.82666015625,295.73,295.30328369140625,294.7525329589844,294.68304,295.9075622558594,295.8018,294.38113,296.36834716796875,295.22803,295.28763,294.61084,296.28696,294.70667,294.65616,296.66587556807025
2011-12-31,294.03070068359375,295.15362548828125,295.056884765625,295.6689453125,295.71198,295.7109069824219,295.04388,294.4198303222656,294.5982971191406,292.88196,293.9892883300781,294.11542,295.29843,294.5147705078125,295.48083,295.7199,294.31335,295.66782,295.97873,294.35776,295.1925601213338
2012-12-31,294.54730032306827,294.191487351509,295.24969749973246,294.88677660798373,294.07922,294.5059195740582,295.23746,294.5225334271993,295.18632979719604,294.4357,294.71437277597926,293.81876,294.5581,295.5599731445312,295.82483,296.05542,294.24384,295.1683,295.46326,294.2795,293.96212326517343
2013-12-31,294.99462890625,294.45440673828125,295.1760559082031,294.28759765625,294.37265,295.29412841796875,293.64325,295.9116516113281,294.88177490234375,294.395,294.3973388671875,295.05133,296.00348,293.85467529296875,294.4537,295.8179,295.20975,294.83755,295.1421,294.72754,294.5812168227894
2014-12-31,293.6112976074219,295.7673034667969,294.5846862792969,295.5340270996094,296.49658,295.2097473144531,294.95407,295.81585693359375,296.12353515625,294.69415,294.9048767089844,293.7513,295.867,295.7541809082031,295.1142,295.71686,294.4589,295.4304,294.75034,295.45798,294.53068022488213
