,INM-CM4-8,INM-CM5-0,NorESM2-MM,NorESM2-LM,MIROC6,GFDL-ESM4,MIROC-ES2L,GISS-E2-1-G,FGOALS-g3,MPI-ESM1-2-HR,BCC-CSM2-MR,MPI-ESM1-2-LR,MRI-ESM2-0,CMCC-ESM2,ACCESS-ESM1-5,EC-Earth3,ACCESS-CM2,IPSL-CM6A-LR,CNRM-ESM2-1,CNRM-CM6-1,KACE-1-0-G,CESM2
2015-12-31,288.6434631347656,290.0832214355469,290.74029541015625,289.5628662109375,290.27686,290.2335510253906,289.41693,290.76116943359375,289.8255920410156,290.50226,289.4548645019531,289.87814,290.17303,289.3535461425781,289.88504,291.20776,289.8936,290.91006,290.05713,290.56335,290.44251119091524,288.5671691894531
2016-12-31,289.9463815349422,290.3984221157962,288.7545468683112,290.4149527771832,291.21988,290.0824790641053,290.0014,289.53432199138484,290.53706957673376,290.84457,289.89475749812715,288.9519,290.47852,288.70121911453873,289.58008,290.4912,290.16708,290.54373,289.54968,289.69217,290.3423253646468,288.676827459466
2017-12-31,290.3590393066406,287.7607421875,291.2069396972656,290.456298828125,290.73325,290.3692932128906,289.66592,291.1372375488281,289.4675598144531,288.8359,289.0614929199219,289.8003,288.6782,289.67291259765625,289.69965,290.61597,290.87314,290.53375,290.2906,290.03812,290.957901597689,288.4465026855469
2018-12-31,289.9361572265625,289.0165710449219,290.4923095703125,290.1174621582031,289.77133,291.13897705078125,291.51788,289.74749755859375,289.76641845703125,290.52283,289.3493957519531,289.7765,289.74136,288.97125244140625,290.42377,289.18723,290.079,291.3636,290.56238,289.47543,290.52951825530835,289.539794921875
2019-12-31,289.1897888183594,291.5140380859375,290.0707092285156,290.4359130859375,290.44415,289.4730529785156,290.70892,289.2241516113281,289.78125,290.79315,289.2673645019531,289.95776,291.02353,288.73114013671875,288.8532,290.88583,290.2244,290.54852,290.49637,290.43744,291.4194360658443,289.5395812988281
2020-12-31,289.46331494475066,290.85150965860447,290.00194626899616,289.81343174764555,289.11234,289.70797194389445,290.51413,288.73783251618687,289.26079302226026,291.09995,289.1848116103917,290.13388,288.79706,289.63363296299764,289.95004,291.49072,290.0517,290.56522,290.07654,291.246,291.1889066988379,288.79633922838184
2021-12-31,289.543701171875,289.6278381347656,290.1250915527344,290.3322448730469,290.21194,290.2015380859375,289.839,289.6289367675781,289.4789123535156,289.66528,291.2944641113281,288.55807,290.194,289.4462890625,290.3418,290.37057,290.77142,290.5877,289.5741,290.75467,290.5446844687009,288.8844299316406
2022-12-31,289.99951171875,290.8629455566406,291.48828125,290.6372985839844,290.0742,290.2498474121094,290.9567,290.9873962402344,289.4588317871094,290.4316,290.1957702636719,288.62952,290.08023,290.2463073730469,290.96722,290.51193,290.21008,289.83984,289.60004,292.09305,290.4260674162284,289.83087158203125
2023-12-31,289.6507873535156,289.94989013671875,289.94744873046875,289.9120788574219,290.5219,290.314208984375,290.42188,290.0680847167969,289.5836486816406,290.06348,290.6981201171875,289.71408,289.53207,288.7723083496094,290.5,289.2357,291.22708,291.0667,290.5166,289.77682,291.8160285310372,289.1932373046875
2024-12-31,290.0107239605629,288.5910810914758,289.06733197773974,290.6642145862318,290.70035,290.46342606217894,290.99442,290.04738359843213,289.6250184777665,290.66833,290.3843187306025,289.78778,290.69565,289.3062473244863,290.29803,291.2948,289.72748,289.7693,289.82236,290.3042,291.92143772305883,290.3146202609964
