,INM-CM4-8,INM-CM5-0,NorESM2-MM,NorESM2-LM,MIROC6,GFDL-ESM4,MIROC-ES2L,GISS-E2-1-G,FGOALS-g3,MPI-ESM1-2-HR,BCC-CSM2-MR,MPI-ESM1-2-LR,MRI-ESM2-0,CMCC-ESM2,ACCESS-ESM1-5,EC-Earth3,ACCESS-CM2,IPSL-CM6A-LR,CNRM-ESM2-1,CNRM-CM6-1,KACE-1-0-G,CESM2
2015-12-31,3.7329201698303223,4.137253284454346,3.9153645038604736,3.7987899780273438,3.904099,4.045913219451904,3.796686,4.059621810913086,4.033050060272217,3.9429436,3.8858816623687744,3.8332372,3.8093417,3.7143571376800537,3.6442325,3.8044677,3.8575315,3.8917477,3.6482625,3.6251414,4.025418674812636,3.8181965351104736
2016-12-31,3.971054297603973,4.166970349011356,3.7685819127788283,3.7656151559254893,3.9924543,3.758539938600096,3.7768161,4.014349094808918,3.8986794122277875,3.7433848,3.8030454139186913,3.8449023,3.8818145,3.9209498247055157,3.5845106,3.7272868,4.0030365,3.6892173,3.493419,3.5632422,4.002881101579055,3.854092662628383
2017-12-31,3.9907450675964355,3.75298810005188,3.886164903640747,3.6607375144958496,3.9382565,3.7724802494049072,3.8746605,3.9581127166748047,4.0163798332214355,3.7831182,3.79268479347229,3.932256,3.991553,3.757439613342285,3.871979,3.9664655,3.876311,3.8324387,3.3182425,3.4889488,4.158685132111917,3.651181936264038
2018-12-31,4.082330703735352,3.7890946865081787,3.796295404434204,3.8885467052459717,3.986585,3.9478793144226074,3.743326,3.9673964977264404,4.010380268096924,3.9992092,3.8511362075805664,3.847159,3.9363978,3.758127212524414,3.7496603,3.9016387,3.9895432,3.8381288,3.3588533,3.488121,3.9489538200074734,3.8877673149108887
2019-12-31,3.8398046493530273,3.9461464881896973,3.770648717880249,3.9315149784088135,3.858543,4.238221168518066,3.7315228,4.011298179626465,3.7849981784820557,4.0108304,3.855724811553955,3.794066,3.842521,3.9343926906585693,3.881218,3.8730528,3.954618,3.8598187,3.545931,3.5483856,4.256144493984777,3.756911277770996
2020-12-31,3.6841012562790962,4.082241919595901,3.785735407920733,3.751449621866827,4.0354033,3.9267995488153744,3.7702785,4.201852169918688,3.884182739421113,3.7896664,3.8608062698416514,3.8208625,3.8212154,3.83380839596056,3.7801917,3.839423,3.9004946,3.9571154,3.5273907,3.4055653,4.1039978611104,3.7972018901615927
2021-12-31,3.793436050415039,3.9000399112701416,3.8592023849487305,3.6727170944213867,3.955857,3.7729408740997314,3.5204704,3.849843740463257,3.7856805324554443,3.9130807,3.8545262813568115,4.0072904,3.9147062,3.696584463119507,4.045693,3.762367,4.00823,3.913515,3.252934,3.6598024,3.97298748533153,3.876310348510742
2022-12-31,3.848612070083618,4.125429153442383,3.9258859157562256,3.9589693546295166,3.978969,3.9849157333374023,3.922293,3.9037537574768066,3.756666421890259,3.882884,4.00286865234375,3.6550517,3.894473,3.9488236904144287,4.046374,3.8370268,3.9134955,3.7286782,3.46761,3.6345432,3.912464425217506,3.848750114440918
2023-12-31,3.7363648414611816,4.014683723449707,3.970198154449463,3.9949331283569336,4.0240917,3.7650136947631836,3.8462355,4.1825385093688965,3.8283045291900635,4.0320253,3.9139204025268555,3.8278558,4.060393,3.7936012744903564,3.819178,3.8137255,3.8961678,3.6637645,3.3785207,3.3974586,3.9015571455049782,3.913569927215576
2024-12-31,3.6302221971015407,4.23341686954237,3.9975238106022144,3.5495204824290862,3.9194226,3.8792275136464265,3.8328667,4.061054507347002,3.7252813091016796,3.8396516,3.883746520297168,3.9380805,3.9472706,3.8431427619228624,3.8137333,3.8017564,3.7002323,3.9267664,3.540948,3.5715518,4.052428406925254,3.8060081400283394
