,INM-CM4-8,INM-CM5-0,NorESM2-MM,NorESM2-LM,MIROC6,GFDL-ESM4,MIROC-ES2L,GISS-E2-1-G,FGOALS-g3,MPI-ESM1-2-HR,BCC-CSM2-MR,MPI-ESM1-2-LR,MRI-ESM2-0,CMCC-ESM2,ACCESS-ESM1-5,EC-Earth3,ACCESS-CM2,IPSL-CM6A-LR,CNRM-ESM2-1,CNRM-CM6-1,KACE-1-0-G,CESM2
1972-12-31,3.4545151548316345e-05,3.438940798989572e-05,4.1551248991727636e-05,3.3898718735994196e-05,3.5951463e-05,4.228722508811989e-05,3.621644e-05,3.4771874986643974e-05,2.994988355087786e-05,2.5551206e-05,3.507552722431581e-05,4.208393e-05,3.988463e-05,4.031326222817027e-05,2.978414e-05,3.487059e-05,4.5312387e-05,3.8394406e-05,4.0895306e-05,3.2939257e-05,3.617831262605123e-05,3.235082641828359e-05
1973-12-31,4.3196901970077306e-05,4.019187326775864e-05,3.336000008857809e-05,4.020657070213929e-05,3.7117014e-05,3.743567140190862e-05,3.4730147e-05,3.544239734765142e-05,4.276828622096218e-05,3.2211934e-05,3.128471871605143e-05,3.6706835e-05,3.7108814e-05,3.4355187381152064e-05,4.1616648e-05,3.1837983e-05,3.1494576e-05,3.5721343e-05,3.9846942e-05,3.7249996e-05,3.3347769159608005e-05,4.368752706795931e-05
1974-12-31,3.862753510475159e-05,3.9721224311506376e-05,3.5730812669498846e-05,3.261163510615006e-05,3.613808e-05,4.027236718684435e-05,4.5142115e-05,4.985624036635272e-05,4.6159988414729014e-05,4.1834803e-05,3.521810140227899e-05,3.7856666e-05,3.6174777e-05,3.320028918096796e-05,3.3763037e-05,3.1945892e-05,4.6303107e-05,4.3941505e-05,3.979373e-05,4.6534926e-05,3.881749051109508e-05,4.378000812721439e-05
1975-12-31,3.8399037293856964e-05,3.415251194383018e-05,4.285168688511476e-05,4.10087923228275e-05,3.9529088e-05,4.007619645562954e-05,4.22081e-05,2.8906615625601262e-05,3.870858927257359e-05,4.270414e-05,3.662960443762131e-05,3.168024e-05,3.9681927e-05,3.584282239899039e-05,3.2210835e-05,3.7812744e-05,3.9902636e-05,3.3118526e-05,3.6728612e-05,3.659283e-05,2.9871682963626102e-05,2.9634160455316305e-05
1976-12-31,3.90995062293873e-05,3.971473331229435e-05,3.68166643947527e-05,3.8830617902483106e-05,4.161515e-05,2.8949777038650045e-05,3.4749068e-05,3.6529227794331936e-05,3.81670916210516e-05,3.648306e-05,3.646968003987723e-05,3.8770086e-05,3.929223e-05,3.5852870980494265e-05,2.9851393e-05,3.6223693e-05,3.7991045e-05,3.5032233e-05,3.8611008e-05,3.1326912e-05,4.2278973097329506e-05,3.6660906714855485e-05
1977-12-31,4.111286762054078e-05,4.280939538148232e-05,3.776672747335397e-05,3.72193826478906e-05,3.8887723e-05,3.834282688330859e-05,3.958195e-05,4.776531204697676e-05,4.1254690586356446e-05,2.9909044e-05,4.0356571844313294e-05,3.253273e-05,3.432151e-05,4.0690159949008375e-05,3.877465e-05,4.509677e-05,4.0697214e-05,3.3257187e-05,4.6082885e-05,5.3940494e-05,3.294586313394685e-05,3.331761035951786e-05
1978-12-31,3.5992827179143205e-05,3.833494702121243e-05,3.434325844864361e-05,4.2524919990682974e-05,3.0057436e-05,4.113202157896012e-05,3.4529865e-05,4.134982009418309e-05,4.2860247049247846e-05,4.392365e-05,3.682314491015859e-05,3.7230544e-05,3.7928785e-05,3.934572305297479e-05,3.1182077e-05,3.5013058e-05,4.2682594e-05,3.9477447e-05,3.794445e-05,3.3271164e-05,3.5863142884178764e-05,4.095679469173774e-05
1979-12-31,3.938595182262361e-05,2.9729144443990663e-05,4.6865196054568514e-05,3.2963271223707125e-05,3.3482225e-05,3.4729127946775407e-05,4.139123e-05,3.7655674532288685e-05,4.2255574953742325e-05,4.3446886e-05,3.500007733236998e-05,3.645862e-05,3.7615093e-05,3.968612145399675e-05,3.1557734e-05,3.8189763e-05,3.1103053e-05,3.7210626e-05,2.8134313e-05,4.458324e-05,3.718019456515676e-05,3.3555297704879194e-05
1980-12-31,3.668986284290879e-05,3.614120550464112e-05,3.232789739142133e-05,3.8667570859651475e-05,3.8752652e-05,3.290136268778188e-05,4.4043503e-05,3.4891253745655295e-05,4.3368544906643044e-05,3.4712237e-05,4.147783935952526e-05,3.298488e-05,3.7068512e-05,2.9233631842751987e-05,4.195458e-05,3.73575e-05,3.65251e-05,4.4324464e-05,2.6121485e-05,3.391084e-05,3.3497667791873585e-05,3.241857611482506e-05
1981-12-31,5.05430216435343e-05,3.95429196942132e-05,3.1422696338268e-05,5.211030293139629e-05,3.910212e-05,3.887905404553749e-05,3.6818063e-05,4.196294321445748e-05,3.89347733289469e-05,4.047746e-05,3.5301865864312276e-05,3.7670325e-05,3.4749155e-05,3.8285339542198926e-05,3.785064e-05,3.89031e-05,3.777946e-05,3.726017e-05,2.9071341e-05,3.418197e-05,4.479929882322633e-05,2.7857187888002954e-05
1982-12-31,3.839904456981458e-05,3.75885829271283e-05,4.118194192415103e-05,4.211650957586244e-05,3.5080804e-05,3.834769086097367e-05,3.7453632e-05,4.1362582123838365e-05,4.260959758539684e-05,3.3281347e-05,3.9968479541130364e-05,3.090481e-05,4.612516e-05,4.145270577282645e-05,3.1848038e-05,4.5042914e-05,3.6579404e-05,3.8032595e-05,3.5447007e-05,4.1287258e-05,3.527573946969641e-05,4.17241571994964e-05
1983-12-31,3.9273050788324326e-05,3.072719118790701e-05,4.347422509454191e-05,3.2401952921645716e-05,4.1312822e-05,3.571890192688443e-05,3.1808475e-05,4.203987555229105e-05,3.4463875635992736e-05,2.9490486e-05,3.685431511257775e-05,3.8328624e-05,3.824917e-05,3.4811477235052735e-05,3.342037e-05,3.0286956e-05,3.5055924e-05,3.9705883e-05,3.3274962e-05,3.633625e-05,3.5682719409242086e-05,2.9347234885790385e-05
1984-12-31,3.358710683984115e-05,3.622285172981505e-05,3.7506629611698175e-05,3.8510446698711626e-05,4.9499085e-05,3.250312357000721e-05,4.001898e-05,3.2232959545239685e-05,4.437015582340111e-05,3.6920846e-05,3.28235996307875e-05,3.3946453e-05,3.5452074e-05,4.2651217695366544e-05,3.8323065e-05,4.1671447e-05,3.622809e-05,4.2422278e-05,4.1114952e-05,3.0340792e-05,3.326313926091166e-05,4.436243217685952e-05
1985-12-31,3.607010148698464e-05,4.055647877976298e-05,3.7563018850050867e-05,3.297088187537156e-05,4.3954333e-05,4.810218888451345e-05,3.6737685e-05,3.7314330256776884e-05,4.212728526908904e-05,3.929923e-05,3.559876495273784e-05,4.1931547e-05,4.3558208e-05,3.395896783331409e-05,3.1580465e-05,3.322141e-05,4.2129286e-05,3.8889957e-05,3.4868517e-05,3.435526e-05,4.262368518509102e-05,4.3147956603206694e-05
1986-12-31,3.587202081689611e-05,3.392276630620472e-05,3.8516456697834656e-05,4.685948442784138e-05,4.0064646e-05,3.748918243218213e-05,3.7091726e-05,3.562427082215436e-05,3.6908601032337174e-05,3.362061e-05,3.516004653647542e-05,3.461318e-05,3.8339513e-05,4.030387572129257e-05,4.1647796e-05,3.5815792e-05,3.9933933e-05,3.9385843e-05,4.4068394e-05,3.51393e-05,3.805304676717132e-05,3.541953265084885e-05
