,INM-CM4-8,INM-CM5-0,NorESM2-MM,NorESM2-LM,MIROC6,GFDL-ESM4,MIROC-ES2L,GISS-E2-1-G,FGOALS-g3,MPI-ESM1-2-HR,BCC-CSM2-MR,MPI-ESM1-2-LR,MRI-ESM2-0,CMCC-ESM2,ACCESS-ESM1-5,EC-Earth3,ACCESS-CM2,IPSL-CM6A-LR,CNRM-ESM2-1,CNRM-CM6-1,KACE-1-0-G,CESM2
2015-01-31,279.3585510253906,284.9136047363281,279.1303405761719,279.6892395019531,278.88513,274.4562683105469,280.55496,277.58673095703125,276.14227294921875,275.1545,278.139892578125,275.26013,277.39594,279.3188781738281,277.9916,282.44357,278.02606,282.4985,277.46307,280.97754,280.9299041748047,276.78192138671875
2015-02-28,277.2094421386719,279.328369140625,278.2056579589844,278.4743347167969,285.8862,280.671875,279.581,279.614013671875,276.4325866699219,275.3635,280.1453857421875,278.7185,280.59546,279.3713684082031,280.59995,281.49548,279.6852,285.10556,281.86227,275.77084,277.09665134974887,276.81817626953125
2015-03-31,279.69744873046875,286.3826904296875,280.87115478515625,282.5192565917969,287.25302,283.5958251953125,285.0388,281.16790771484375,284.1943054199219,282.80652,283.4845275878906,285.8445,285.3058,283.6225891113281,284.11218,281.81082,283.76767,285.09744,285.34937,285.31702,281.33514912923175,280.54425048828125
2015-04-30,287.5281066894531,291.4570617675781,290.3396911621094,287.3153991699219,288.69653,293.190185546875,288.59802,287.57586669921875,288.1991271972656,288.45416,290.3609619140625,286.9624,290.30426,288.93121337890625,289.46713,289.5968,289.12204,291.72656,287.85037,289.08453,290.35768025716146,286.8514404296875
2015-05-31,291.5616455078125,295.87298583984375,293.4936828613281,296.6931457519531,294.08994,293.6915283203125,295.94824,291.94281005859375,293.20135498046875,293.63882,292.63775634765625,293.3091,294.65927,293.13714599609375,294.80707,293.13333,292.85834,296.45956,296.5781,292.51605,295.9777506510417,292.7275085449219
2015-06-30,297.95458984375,299.3352355957031,297.71746826171875,298.438720703125,297.23117,299.3608703613281,298.3733,298.65960693359375,301.3708801269531,297.35037,296.1146545410156,297.2062,297.3393,298.07696533203125,298.04742,297.58932,297.47073,298.4947,299.80853,298.85416,298.4606689453125,296.6005859375
2015-07-31,300.0051574707031,299.1977233886719,299.9057922363281,303.4242248535156,300.3042,300.330810546875,300.96118,300.1156311035156,300.25665283203125,300.36063,301.78240966796875,299.248,299.84457,299.3818054199219,300.2357,300.2669,299.35123,300.93704,303.06345,298.84198,300.4653015136719,299.2829895019531
2015-08-31,299.1209411621094,300.6680603027344,300.17254638671875,299.5331726074219,299.89343,301.86865234375,300.006,300.0401611328125,300.2983093261719,300.1057,300.4681091308594,298.4487,299.89694,299.2357177734375,299.122,298.97678,299.6942,300.5071,301.76654,300.96164,299.9192270914713,298.962890625
2015-09-30,295.616943359375,297.0470275878906,296.0222473144531,298.3257751464844,296.06595,297.2842102050781,297.33966,296.0996398925781,297.47186279296875,298.65662,295.9393310546875,296.46692,295.90186,297.3416442871094,295.13016,296.67978,296.5608,296.86118,297.17896,297.37543,297.25864461263023,295.36920166015625
2015-10-31,290.07916259765625,289.2601623535156,291.35235595703125,290.8740234375,290.99948,293.2670593261719,291.3079,290.96075439453125,289.6349792480469,293.0591,292.1917724609375,292.6387,290.50198,290.5268859863281,291.63443,290.65323,293.5582,292.2057,293.0131,290.42587,291.1795176188151,288.2395324707031
