,INM-CM4-8,INM-CM5-0,NorESM2-MM,NorESM2-LM,MIROC6,GFDL-ESM4,MIROC-ES2L,GISS-E2-1-G,FGOALS-g3,MPI-ESM1-2-HR,BCC-CSM2-MR,MPI-ESM1-2-LR,MRI-ESM2-0,CMCC-ESM2,ACCESS-ESM1-5,EC-Earth3,ACCESS-CM2,IPSL-CM6A-LR,CNRM-ESM2-1,CNRM-CM6-1,KACE-1-0-G
2029-12-31,294.2952575683594,296.5414123535156,294.9946594238281,295.7774963378906,295.29633,295.4505920410156,296.38184,295.4001159667969,296.3139953613281,295.3941,295.6110534667969,294.60757,295.4247,295.3849182128906,296.31143,295.8582,296.093,295.23837,294.50992,295.5894,296.2520112618388
2030-12-31,294.20050048828125,294.97265625,295.21148681640625,295.4657287597656,296.50604,295.4128723144531,295.55426,296.9507751464844,293.7853088378906,295.19742,295.51953125,295.30222,296.8556,296.4140930175781,297.0307,296.48172,296.49173,295.845,295.48865,296.3049,297.8006284063755
2031-12-31,294.7520446777344,295.347412109375,295.94586181640625,295.1775817871094,296.91812,296.0644836425781,296.6047,296.3556823730469,295.0584716796875,296.95392,295.6823425292969,296.04205,296.40356,295.275390625,296.0689,294.64413,295.1126,296.65384,295.6219,295.1549,296.57384307690836
2032-12-31,295.1279627133722,294.07289570847604,296.4228310780982,295.26612841462435,296.74124,295.86722704743687,295.67273,295.37633616826304,296.03572187031784,296.6549,296.4902357963667,294.8109,296.03665,295.001573536494,296.43832,295.1888,295.93738,296.3563,296.6534,295.9903,296.41341678545
2033-12-31,295.1871032714844,296.2966003417969,295.7182922363281,296.01544189453125,295.54962,295.7068786621094,296.61365,296.33447265625,295.4866943359375,296.39108,296.9031982421875,295.35638,295.74326,295.5937805175781,296.39615,297.12473,297.24042,295.33804,295.48935,295.2276,297.59540783759604
2034-12-31,294.76763916015625,296.482666015625,296.5614929199219,296.0285949707031,297.36237,295.2012939453125,295.83597,295.87811279296875,295.9286804199219,296.3392,295.85595703125,295.4434,295.69684,295.6972351074219,297.1294,295.51807,296.8531,296.3092,295.87045,296.05493,298.3646196759613
2035-12-31,294.3150329589844,295.78192138671875,295.8913879394531,295.33160400390625,295.5098,294.87347412109375,296.07965,295.0029602050781,294.976806640625,296.88464,296.0645446777344,296.66782,296.1439,296.7680358886719,296.90424,295.8584,295.98727,296.67615,295.82303,295.5816,296.96745180950484
2036-12-31,294.8414269016214,295.23796202777186,296.59094129588505,296.38235540520657,295.22467,295.39024925754495,295.19336,296.77779039356807,295.67672888350813,297.18292,297.12415763123397,296.43262,297.1763,295.10212995973353,296.86237,296.46054,296.4485,297.09818,296.1135,297.05292,297.30250426055994
2037-12-31,295.14410400390625,295.4407043457031,295.96990966796875,295.62200927734375,295.91782,295.9868469238281,296.11392,296.1434020996094,295.89886474609375,295.37735,295.428466796875,295.88736,296.50958,294.4097900390625,296.23807,296.47318,295.76242,296.31415,295.1752,296.80676,298.16365869617994
2038-12-31,294.9213562011719,295.2165222167969,296.00787353515625,295.8494567871094,296.73492,296.4495849609375,296.0518,296.0699462890625,294.4267272949219,295.77963,295.77197265625,295.5334,296.7127,296.4501953125,296.77695,295.0254,296.45746,297.70026,296.47394,297.03287,296.306786649054
2039-12-31,295.8213806152344,297.01055908203125,297.68634033203125,295.7976989746094,297.0596,295.85089111328125,295.262,296.4652099609375,296.1240539550781,293.9239,295.8853454589844,295.60626,296.615,296.16351318359375,296.2343,295.93182,295.9099,296.30484,295.3263,296.0951,297.2019226244708
2040-12-31,295.71096885367615,296.48531786774936,295.794383929527,296.7954834820473,296.96048,294.9069639441085,296.3887,295.9508756454677,295.64100876899613,295.8042,296.3078399240154,295.73712,296.2989,296.1336206723566,297.31622,296.77167,294.77728,296.52533,295.3518,295.53024,297.7580334336645
2041-12-31,294.8656005859375,295.3802795410156,296.89385986328125,296.4913024902344,296.51123,294.65948486328125,296.62842,296.20367431640625,295.7492980957031,295.21356,295.8118896484375,296.7119,295.66458,295.63507080078125,295.98688,295.35016,296.33417,297.04355,296.42535,296.35175,297.18693158879626
2042-12-31,295.57220458984375,294.744873046875,296.4050598144531,297.24688720703125,295.23813,296.6943054199219,296.08685,296.2342529296875,296.5564270019531,296.56348,296.5468444824219,295.70538,296.00638,295.7557678222656,295.91156,294.98398,296.50012,296.19083,296.86227,294.85895,296.9543830402737
2043-12-31,295.65447998046875,295.3061218261719,296.2989501953125,296.12689208984375,296.88315,295.94659423828125,297.35617,297.2251892089844,296.5588073730469,296.17432,296.3000793457031,296.21854,297.3703,296.9002685546875,296.68375,297.1299,296.53674,296.7677,295.93976,294.54614,297.70185817952927
2044-12-31,295.1754532487425,295.9900389788902,296.40713300313035,295.2889301456817,296.5469,295.32304461753534,297.1395,296.9536912891963,295.9762338298641,296.77075,295.8010338352151,297.73203,296.20197,296.143360211098,296.23273,296.812,296.87048,296.01593,296.6878,296.85507,297.792862831052
2045-12-31,294.9752197265625,296.6067199707031,296.2668151855469,295.83392333984375,296.65414,296.54205322265625,295.81454,296.299560546875,295.7087707519531,296.2447,296.5851745605469,296.9793,296.42993,297.08648681640625,297.4585,295.95822,296.9118,297.88687,296.9723,295.86737,297.1978770847427
2046-12-31,295.4927062988281,295.86328125,296.4853515625,296.4012145996094,295.7658,296.00140380859375,297.24783,295.0055236816406,294.80194091796875,296.4136,296.17999267578125,296.5613,296.5341,295.2972106933594,297.0011,295.8322,297.6104,296.54813,294.72745,296.91125,297.75763928290854
2047-12-31,295.2449645996094,297.04180908203125,295.3597106933594,296.3506164550781,296.2698,296.3981018066406,296.2702,296.5872497558594,296.2972106933594,295.20203,296.6025390625,295.17953,296.6052,296.93017578125,296.33582,297.24762,297.32162,295.34436,296.3354,297.2698,298.0425247107138
2048-12-31,295.00100774895657,296.47012170242937,297.36053424991974,296.5255861883294,296.4754,295.73314719004173,296.9797,296.7265313971533,296.3258688730736,295.0858,297.6327962796982,295.7696,295.63452,295.69676747779323,296.71597,297.4485,295.7428,297.49036,295.29184,296.991,298.3642919003797
2049-12-31,295.0636291503906,295.6809997558594,296.101318359375,296.1961975097656,296.07413,297.0649719238281,297.24243,297.1800231933594,296.7169189453125,296.66574,296.2725524902344,295.16077,296.31995,295.8876953125,296.495,296.32736,296.87704,296.76242,296.46814,295.61255,298.47098920598376
2050-12-31,295.1936950683594,295.1460266113281,296.9822082519531,296.2488708496094,296.69986,295.58404541015625,295.9171,296.1864318847656,295.564208984375,296.66776,297.478515625,295.8242,297.10693,296.0058288574219,297.55392,296.2159,298.43152,296.72128,296.9566,295.42844,297.7819438913015
2051-12-31,296.02294921875,296.36895751953125,296.5963439941406,296.8515930175781,296.89304,295.8922119140625,297.32294,296.88543701171875,295.6188049316406,297.41122,296.4098815917969,296.82288,297.2539,296.3188171386719,296.63718,297.46008,297.2097,296.78534,296.7327,296.03137,297.7600008149387
2052-12-31,294.89486017096533,295.89720266681826,296.2063058513485,296.9219928898223,296.5974,296.11754969766696,297.6221,296.4338156504174,295.09070493097175,295.4789,296.65365015317315,296.17468,296.91983,297.39719882076736,296.81268,297.10635,297.39072,297.96426,294.80844,296.26343,297.612207694306
2053-12-31,295.22625732421875,296.5440979003906,297.4426574707031,296.66497802734375,296.31757,296.0649108886719,296.61908,296.17730712890625,295.0564270019531,296.5444,297.1945495605469,295.54828,297.63492,296.0993347167969,297.81747,296.9146,296.80923,297.2184,296.90927,297.20135,297.95962694903324
2054-12-31,295.7633056640625,297.0088806152344,296.0992431640625,296.4993896484375,297.2899,296.0262145996094,297.2158,295.7035217285156,295.2303161621094,296.05658,297.8620910644531,297.0582,296.9429,296.2478942871094,296.68973,296.12347,296.71555,297.70804,296.16534,296.16235,297.1791423605807
2055-12-31,295.75482177734375,295.669189453125,296.6313781738281,296.584716796875,296.29532,295.98724365234375,297.2246,295.4339904785156,295.43609619140625,294.2061,297.4969482421875,295.66995,296.0693,296.88592529296875,295.80444,296.3574,296.0122,297.58783,296.03772,297.1982,297.6347987851617
2056-12-31,295.38682944937926,296.0341636344178,296.79509678670803,295.88641825636773,295.7184,296.1550348987318,296.28625,297.0595815162136,295.40263487933436,296.2396,297.65745515170164,297.00098,296.8616,297.4799920905126,295.91183,296.44308,296.79132,296.94446,296.58853,297.5415,297.87219076767605
2057-12-31,296.3019104003906,293.2439270019531,296.89947509765625,296.25958251953125,296.9358,296.1089172363281,296.87158,296.66009521484375,296.2200012207031,296.6823,299.0460205078125,295.23996,297.32626,297.3045654296875,296.8993,297.8253,297.17978,297.28677,296.0832,297.10034,299.13227963580766
2058-12-31,295.9452819824219,296.341796875,297.0935363769531,296.90234375,297.08884,296.5605163574219,296.01273,296.891845703125,295.39459228515625,295.76346,296.37725830078125,294.4015,297.1537,296.92083740234375,297.66464,297.3863,296.70575,296.96677,295.7941,296.2556,297.5012272669616
2059-12-31,295.6217956542969,295.5820617675781,296.28265380859375,297.1934814453125,295.96942,295.86553955078125,296.49765,296.4955749511719,295.90740966796875,295.32733,297.0499572753906,294.9941,296.72446,296.76495361328125,296.7744,296.38998,296.29938,298.1251,296.54413,296.4136,296.800675717146
2060-12-31,296.3934840372164,295.9953526327055,296.9012564045109,296.7527310306079,297.72272,295.76212124759206,296.4812,296.4888615020334,296.58457959318815,297.00537,296.3209660778307,296.0057,296.00262,296.8615430858037,297.59427,297.14313,297.7236,296.43463,296.76508,296.49628,297.2259818159438
2061-12-31,296.5323486328125,297.7524108886719,296.7998352050781,295.98046875,296.45422,295.7332458496094,297.96933,296.52032470703125,295.43853759765625,298.08313,296.28271484375,296.97598,296.87393,297.99139404296875,297.4759,296.6725,297.57614,295.6949,296.20163,296.53223,297.89344941037996
2062-12-31,296.4004821777344,295.8408203125,297.1547546386719,296.229736328125,297.65298,295.8573913574219,297.8982,297.6344299316406,295.7754821777344,294.49847,297.71502685546875,296.3847,297.81604,297.3550720214844,297.7111,295.99728,298.00867,296.51694,296.512,298.47266,297.7284986613183
2063-12-31,294.7789611816406,295.67108154296875,296.6101379394531,297.56732177734375,297.6432,296.5686950683594,296.4392,296.74029541015625,296.1504211425781,295.98297,297.2848815917969,295.9337,297.9658,298.1024475097656,297.7993,297.4008,297.37933,296.92236,296.74506,295.7106,297.2704108041092
2064-12-31,294.71735221131206,297.0880818406196,297.16441140370824,297.02950088291954,296.03064,296.29090015986196,296.64835,295.7309825322399,295.3885882651969,294.91138,297.21789425366546,296.38248,297.29535,296.547787433781,296.6809,295.7513,297.21576,297.51627,297.96884,296.8587,297.2997890461786
2065-12-31,295.188232421875,295.2493591308594,296.7508544921875,296.834716796875,296.0121,297.3131408691406,296.57574,296.1172790527344,295.4618225097656,295.30887,296.4125671386719,295.77017,296.93695,296.7606506347656,297.0272,296.8954,296.40274,297.33783,295.99567,296.67468,298.43955737918446
2066-12-31,296.29913330078125,295.6113586425781,297.3623352050781,297.41876220703125,296.33524,296.0771179199219,297.80612,295.8672790527344,295.55474853515625,295.3129,297.5765075683594,297.82077,297.85397,296.8539733886719,296.28568,296.77612,297.24356,296.97128,297.21802,297.22647,296.1869286904788
2067-12-31,295.1351318359375,296.614501953125,296.9849853515625,296.3659973144531,296.91702,296.0596008300781,296.9566,296.9285583496094,296.75872802734375,296.10123,296.8696594238281,296.33792,296.74854,296.5,298.14127,297.74966,297.3401,296.7446,297.7902,297.4437,297.83173434294804
2068-12-31,295.28452758789064,297.04729940336046,297.1860063944777,296.56024228448734,296.07474,295.9841071141909,296.5391,296.8453481177761,295.3687933934878,296.1936,297.73099256541633,294.6627,297.8441,297.3619133936216,296.4393,296.93347,298.18515,297.49146,296.61118,297.1504,296.4965997127437
2069-12-31,294.98577880859375,296.76220703125,297.1068420410156,297.59783935546875,297.52927,296.6661682128906,296.59558,296.8148498535156,296.061767578125,296.84048,297.9543762207031,295.17862,297.2631,297.9676513671875,296.92236,297.0056,297.2343,297.34457,298.5494,296.91116,298.0364996201499
2070-12-31,295.95538330078125,296.401123046875,296.6101379394531,297.41131591796875,296.98108,296.74072265625,298.28113,295.9197082519531,295.8924255371094,296.30984,297.7042541503906,295.1195,297.4296,298.09027099609375,296.89777,296.24725,298.14526,297.8332,296.4035,297.05316,298.4052867356625
2071-12-31,294.8900451660156,296.7403564453125,297.5794982910156,296.75372314453125,297.16333,296.96728515625,297.8959,296.25103759765625,295.6335754394531,295.8108,296.9907531738281,295.7492,297.4951,297.3799133300781,295.79996,297.26935,297.7855,297.49344,296.42004,297.78177,297.4179180294442
2072-12-31,295.705561724101,296.7114607301477,296.95469970703124,296.30743165734697,297.52222,296.82441565108627,297.85202,297.09297610766265,296.01337497658926,295.21194,297.2804790340058,296.24213,297.76273,297.7405133809129,297.99268,297.91275,296.38995,297.449,295.99634,297.07285,297.0917734130179
2073-12-31,295.41644287109375,296.19671630859375,297.312255859375,297.140625,296.65717,297.1643981933594,297.20624,297.24090576171875,296.3509216308594,296.39725,296.3219299316406,296.38324,297.39038,298.0615234375,298.1834,296.687,298.6189,298.02383,296.34937,296.3548,296.7455243158607
2074-12-31,297.0321044921875,296.7874450683594,297.19146728515625,298.3194580078125,296.85852,296.8658142089844,297.5214,296.36541748046875,295.1481628417969,294.88242,297.13531494140625,296.4905,297.2128,297.15679931640625,297.21713,296.3759,297.65308,298.80362,296.47717,296.16898,298.2777588913561
2075-12-31,295.4194030761719,296.31805419921875,297.6209716796875,296.3482971191406,297.03165,297.9676513671875,297.53717,296.8497009277344,296.4494934082031,295.93094,296.07586669921875,295.07794,297.34332,297.65753173828125,296.79587,297.62366,296.85727,298.39496,297.7404,296.76776,297.77589655188876
2076-12-31,295.4981095823523,297.43069165373504,297.02298099047516,296.85979430316246,297.50522,297.407714425701,297.06946,296.4850585101402,296.2731307356325,296.6229,297.6234507103489,296.7314,296.43542,297.31773899026115,297.27267,298.39783,296.78854,298.4252,297.3324,297.21323,298.09500878634225
2077-12-31,295.7962951660156,296.4600524902344,297.5885314941406,296.4091796875,297.04666,296.9731750488281,297.51697,297.70330810546875,295.0543518066406,296.4082,297.3663635253906,296.63025,297.19153,297.03277587890625,297.2624,297.37878,297.9862,296.93915,296.9366,297.16342,298.47817387927176
2078-12-31,296.3746032714844,296.4951477050781,297.3882141113281,296.7677307128906,297.3532,297.0013732910156,297.26413,296.5452575683594,294.6763610839844,295.7455,296.76361083984375,296.87772,297.99728,297.4485168457031,297.31354,298.55054,298.14215,297.97568,295.96735,298.29138,298.46292097208885
2079-12-31,296.1072692871094,295.95458984375,296.8953857421875,296.67144775390625,297.1257,296.24908447265625,297.04742,295.9106140136719,296.161865234375,296.32422,298.03265380859375,296.78595,297.9502,296.97052001953125,297.23392,297.493,296.9878,298.41626,295.66324,297.73648,297.8513150348344
2080-12-31,295.8292859221158,297.26039336740155,297.0213804480148,297.1032089442423,297.48877,296.4753483184396,297.16977,296.7089801945098,296.37380563396295,296.36792,297.49016731993794,297.16034,296.95404,297.2356671895066,297.6543,296.9247,298.3448,297.8743,297.6601,297.52655,298.0106064310313
2081-12-31,296.68707275390625,296.6555480957031,296.74151611328125,297.6608581542969,296.51254,298.1109313964844,297.48068,296.9646301269531,296.9202880859375,296.96283,297.46044921875,295.9484,296.74066,296.5041809082031,297.55875,297.1127,297.6714,297.96414,296.6018,297.86856,297.8580354658585
2082-12-31,296.35015869140625,297.609130859375,297.9687194824219,296.91015625,297.27573,297.5773010253906,297.99136,296.7877502441406,295.0423889160156,295.27106,297.4242248535156,295.87015,296.92404,299.06719970703125,297.606,296.5964,298.51276,298.2793,297.1016,297.2995,297.67237615318936
2083-12-31,295.6350402832031,297.9501953125,297.3014221191406,297.29547119140625,297.65192,297.1338806152344,296.95566,296.10540771484375,295.30328369140625,296.32544,296.7255554199219,295.14737,296.00754,298.0589294433594,298.65305,298.20093,297.5534,298.49866,296.65036,296.7843,298.0753646935831
2084-12-31,295.71947606752997,296.4132105161066,297.1861891655073,297.1886095856967,298.0377,297.0235794694456,298.10544,296.5168942804206,295.7668564051798,297.17484,296.543148761906,295.86,296.8723,297.6468616224315,297.49246,297.07355,298.19464,297.54865,297.0585,297.6922,298.4550896009695
2085-12-31,295.7713928222656,296.7801208496094,297.5059509277344,296.7587585449219,297.42587,296.5689392089844,297.4784,296.7972106933594,295.72027587890625,298.0892,296.8789978027344,296.5649,297.56946,297.8580627441406,298.25153,297.36435,296.86554,297.9991,298.26602,297.7405,298.44610919632726
2086-12-31,295.28045654296875,296.4415588378906,296.73687744140625,297.4080505371094,296.07245,297.0861511230469,296.7597,296.3607482910156,295.70416259765625,297.59494,297.3864440917969,296.9017,296.86078,297.8453674316406,297.6273,297.58353,297.00577,298.07553,296.1757,297.45532,297.40007300350254
2087-12-31,295.8380126953125,296.95684814453125,297.7122497558594,297.3881530761719,297.44138,297.01611328125,297.22107,296.1239318847656,296.38653564453125,296.53146,297.9916076660156,295.92694,297.15146,297.9441833496094,297.62747,298.48993,297.90607,298.1399,296.25403,297.5578,297.3794559073848
2088-12-31,295.8441820118525,296.07759758936214,297.4162870224208,298.1434872143889,296.44858,296.3247446556614,298.05722,297.01099034139554,296.070844927226,296.61908,298.4613116538688,296.41125,296.99796,298.14886106726243,298.6729,298.35684,296.5984,298.38336,295.62018,297.71307,297.8895989633204
2089-12-31,295.6741638183594,296.38739013671875,297.3114013671875,297.2149963378906,297.29605,296.6445617675781,296.19864,297.5448303222656,296.20477294921875,297.35193,298.8160705566406,295.9439,296.77368,298.2977600097656,297.3485,296.14352,296.9479,298.19067,297.3779,296.9818,297.660149771408
2090-12-31,295.76739501953125,297.3391418457031,297.8011779785156,296.7008361816406,297.77728,296.2873840332031,296.43707,297.1188049316406,296.2920837402344,297.22415,298.2823486328125,297.2454,297.93427,298.4768981933594,297.39426,296.14365,298.2491,297.8044,297.7505,298.25348,298.7180369286564
2091-12-31,295.6929626464844,297.6283264160156,297.7785949707031,297.5851135253906,297.5621,297.24322509765625,297.91284,296.60784912109375,297.0743713378906,296.5071,296.914306640625,296.53738,297.54318,299.41351318359375,297.9014,297.28476,297.49472,297.6059,296.805,297.90176,298.2903612872076
2092-12-31,295.7198079148384,296.55761133481377,297.01013016374145,297.25804811242506,297.4526,296.7778849562554,298.28036,298.1346662965539,295.8093372919788,297.43503,297.76594589442425,295.76447,297.7974,297.6980940309289,296.7928,296.84943,297.99454,296.87503,297.07895,297.61084,297.8602568644999
2093-12-31,296.1046447753906,297.50604248046875,297.0209045410156,297.5524597167969,297.39322,296.7281799316406,298.7425,296.92694091796875,296.2068786621094,295.84738,298.25738525390625,295.52136,297.10034,298.31475830078125,298.48706,297.71448,297.1695,297.6909,297.65448,296.72293,297.8393307478068
2094-12-31,295.239501953125,297.0530090332031,297.4440002441406,297.7398986816406,297.25824,297.5332946777344,297.71725,296.64990234375,296.1802978515625,296.0646,297.48553466796875,295.8987,296.0582,299.123779296875,298.13074,298.49115,297.83755,297.33115,299.10138,297.80984,298.8557358214309
2095-12-31,295.136474609375,296.71392822265625,296.89794921875,297.84014892578125,297.58725,297.6488952636719,296.80978,297.3096008300781,296.4455871582031,296.1792,297.1205139160156,295.6842,297.80954,297.9843444824219,297.6388,296.77664,297.26096,297.96292,297.99408,297.08612,297.27823779569655
2096-12-31,295.3852464649775,296.04177195927866,296.3009526500963,296.34383528199913,298.06924,296.52036274949165,299.34787,297.3096274179955,295.9019807998448,296.7259,297.8444799971907,297.11554,296.96735,298.7455868237639,296.78027,297.10394,297.04382,297.3742,297.115,296.82837,297.57989629463896
2097-12-31,295.9412536621094,296.7352294921875,298.1428527832031,296.7861022949219,297.0591,297.4155578613281,296.35355,296.68524169921875,295.9524230957031,296.14368,298.19970703125,295.97495,296.91998,297.4502868652344,297.71002,297.86392,298.50397,298.6698,297.95316,297.10703,298.6253664666714
2098-12-31,295.6902160644531,297.4173889160156,297.590576171875,297.8208312988281,297.67294,298.3600158691406,297.09885,296.1509094238281,297.640869140625,297.98392,298.3916931152344,296.92892,297.10757,298.0810852050781,296.40427,298.00958,297.58984,298.07224,296.59644,297.84335,299.38659574199653
2099-12-31,296.65032958984375,296.78338623046875,297.52960205078125,297.55242919921875,297.5438,297.5554504394531,296.3034,297.5151672363281,296.02410888671875,297.85986,297.8821105957031,296.5457,297.3551,298.4666442871094,298.381,297.66675,297.51788,298.88266,296.96542,297.62863,297.9164964899671
2100-12-31,295.27130126953125,297.3382568359375,298.26287841796875,297.2530822753906,297.2844,297.4332275390625,297.75882,296.548095703125,297.60150146484375,297.62158,297.29296875,295.8306,298.17218,298.677001953125,298.2332,297.6193,296.95374,297.75204,297.0061,297.31894,298.64934706021955
