,INM-CM4-8,INM-CM5-0,NorESM2-MM,NorESM2-LM,MIROC6,GFDL-ESM4,MIROC-ES2L,GISS-E2-1-G,FGOALS-g3,MPI-ESM1-2-HR,BCC-CSM2-MR,MPI-ESM1-2-LR,MRI-ESM2-0,CMCC-ESM2,ACCESS-ESM1-5,EC-Earth3,ACCESS-CM2,IPSL-CM6A-LR,CNRM-ESM2-1,CNRM-CM6-1,KACE-1-0-G,CESM2
2015-12-31,3.779768303502351e-05,3.61253296432551e-05,4.562413232633844e-05,3.5784152714768425e-05,3.7803016e-05,3.274379196227528e-05,4.4735512e-05,3.813367584371008e-05,3.965375799452886e-05,4.551025e-05,3.8454661989817396e-05,4.497252e-05,3.8912367e-05,4.5534136006608605e-05,4.2418662e-05,4.6421876e-05,4.282196e-05,4.1461313e-05,3.9087114e-05,3.2122083e-05,4.3037865151454784e-05,3.8418624171754345e-05
2016-12-31,3.728127425846845e-05,3.510289472571371e-05,3.961054827858414e-05,4.696311535459089e-05,3.232348e-05,3.825924982729903e-05,3.6615096e-05,2.9729381213753343e-05,4.53883544838775e-05,4.2844433e-05,3.3286941000355036e-05,4.3488457e-05,4.0491515e-05,4.836930225757818e-05,3.3083703e-05,3.8623297e-05,4.4913588e-05,3.833793e-05,3.733761e-05,4.0948267e-05,4.1691791314282185e-05,4.3057376984760985e-05
2017-12-31,4.50832158094272e-05,4.4475062168203294e-05,3.757053127628751e-05,4.3020012526540086e-05,3.944267e-05,4.233264917274937e-05,3.6236725e-05,4.1751100070541725e-05,3.1285275326808915e-05,4.0903287e-05,3.7166584661463276e-05,4.6816127e-05,3.704438e-05,4.865926530328579e-05,3.5794696e-05,3.7502017e-05,4.1858144e-05,3.6333764e-05,3.2542815e-05,4.3575958e-05,4.071379194707692e-05,3.599877891247161e-05
2018-12-31,4.420750337885693e-05,4.875249942415394e-05,3.741201726370491e-05,3.205987741239369e-05,3.9372477e-05,2.9730663300142623e-05,4.0109073e-05,4.6210949221858755e-05,3.265013583586551e-05,4.483395e-05,4.160053140367381e-05,3.7303904e-05,3.4871537e-05,3.295862552477047e-05,4.544196e-05,4.3263917e-05,3.9584065e-05,4.2499298e-05,3.3070188e-05,3.3213866e-05,4.723191698219021e-05,4.422099664225243e-05
2019-12-31,3.718947118613869e-05,4.007482493761927e-05,3.631345316534862e-05,4.41539850726258e-05,3.7853446e-05,4.358730075182393e-05,3.7717684e-05,5.702406997443177e-05,4.052977601531893e-05,3.6010337e-05,3.6707766412291676e-05,4.1713825e-05,3.7745252e-05,3.5547745937947184e-05,2.9398278e-05,3.9904302e-05,3.833409e-05,3.5422967e-05,4.070447e-05,4.353824e-05,3.073621574256954e-05,4.779121809406206e-05
2020-12-31,3.4632456392839085e-05,4.1624130082756815e-05,3.736025633241342e-05,3.019709621154816e-05,3.766929e-05,4.778135981136527e-05,4.488283e-05,3.64548660370817e-05,3.748115892445162e-05,2.865726e-05,4.1891320128500324e-05,4.905728e-05,4.1702322e-05,3.7050501145250074e-05,4.506428e-05,3.5975158e-05,3.528011e-05,3.7458198e-05,3.473686e-05,3.4538236e-05,3.616826232395751e-05,3.266741630375684e-05
2021-12-31,3.91022113035433e-05,4.840151086682454e-05,3.8817150198156014e-05,4.004728907602839e-05,4.052935e-05,3.9488055335823447e-05,4.437497e-05,3.541513069649227e-05,4.150729364482686e-05,3.950037e-05,3.527257649693638e-05,4.3167212e-05,2.944414e-05,4.227304452797398e-05,4.2070493e-05,3.5249202e-05,4.0500545e-05,4.4785724e-05,5.099465e-05,3.213329e-05,3.783485405176019e-05,4.664000152843073e-05
2022-12-31,3.817476681433618e-05,4.643924330594018e-05,2.4622533601359464e-05,4.220714617986232e-05,4.480482e-05,4.2626055801520124e-05,4.3483702e-05,4.103281753486954e-05,3.6893237847834826e-05,3.9626095e-05,3.3054649975383654e-05,3.9738476e-05,4.425847e-05,4.79470327263698e-05,3.8806193e-05,3.4381403e-05,3.7981226e-05,3.75757e-05,4.816779e-05,4.2413e-05,3.5399182315570977e-05,4.042533691972494e-05
2023-12-31,3.520836617099121e-05,4.987901047570631e-05,3.6452984204515815e-05,4.095787153346464e-05,3.1577674e-05,3.365321390447207e-05,4.0573712e-05,4.364308188087307e-05,3.615481546148658e-05,3.4109373e-05,3.8479156501125544e-05,3.4510485e-05,4.0451647e-05,4.692106813308783e-05,4.03985e-05,3.549912e-05,4.2912423e-05,4.146569e-05,3.560746e-05,3.4106844e-05,4.010654276478379e-05,3.4843564208131284e-05
2024-12-31,3.0235531632415632e-05,4.106834026623966e-05,3.5898304828751245e-05,3.1565759733347414e-05,3.4440545e-05,3.897790859139163e-05,3.8316284e-05,3.319530588640654e-05,4.144748482199367e-05,3.6713966e-05,3.140569576523845e-05,4.1308784e-05,3.2941673e-05,3.8741435514199716e-05,4.08978e-05,3.627543e-05,4.000141e-05,3.500651e-05,4.517006e-05,3.8758062e-05,4.148680825416544e-05,4.985798296459225e-05
2025-12-31,3.318515155115165e-05,4.182242992101237e-05,2.905271867348347e-05,4.038000770378858e-05,3.5197074e-05,4.530754085863009e-05,3.5342902e-05,4.1659208363853395e-05,3.9792816096451133e-05,3.844478e-05,3.210506838513538e-05,3.089508e-05,4.325802e-05,4.1947590943891555e-05,3.4549383e-05,3.9553204e-05,3.6140584e-05,4.1554507e-05,4.069923e-05,4.097498e-05,5.24669106683523e-05,3.0293773306766525e-05
2026-12-31,3.571379784261808e-05,3.671964805107564e-05,3.647837365861051e-05,4.163913763477467e-05,5.0180162e-05,4.4809727114625275e-05,4.2074553e-05,3.909953738912009e-05,3.923952317563817e-05,5.0382114e-05,4.858502870774828e-05,3.671602e-05,3.813556e-05,3.624601595220156e-05,3.7965317e-05,3.6344718e-05,3.5629026e-05,4.0603256e-05,5.019407e-05,3.6816873e-05,3.549202089489485e-05,4.475538298720494e-05
2027-12-31,5.121949652675539e-05,3.765835936064832e-05,4.34151261288207e-05,4.3001193262171e-05,3.83616e-05,3.412325895624235e-05,4.099252e-05,3.945231583202258e-05,3.107991142314859e-05,4.4288936e-05,3.771191040868871e-05,3.9886567e-05,4.3857806e-05,4.337439895607531e-05,4.1792417e-05,3.370564e-05,4.099209e-05,4.3131888e-05,4.18518e-05,4.8180034e-05,3.714282325874514e-05,4.360420643934049e-05
2028-12-31,4.500635104949794e-05,3.738304469575985e-05,3.968050454737778e-05,3.7498137179863334e-05,3.6515292e-05,3.489798623821433e-05,4.4683115e-05,3.725523439861768e-05,3.490006715509161e-05,3.5573925e-05,4.361532421940266e-05,3.186385e-05,3.517044e-05,3.9836641601633106e-05,4.001595e-05,3.965458e-05,3.6300815e-05,4.2294043e-05,3.8535487e-05,4.701443e-05,3.7833338985548895e-05,4.193512119681311e-05
2029-12-31,2.7433437935542315e-05,4.3148182157892734e-05,3.5652843507705256e-05,3.964522693422623e-05,4.3347194e-05,4.011111377622001e-05,4.0268198e-05,3.402635411475785e-05,4.240895214024931e-05,4.038046e-05,4.0511433326173574e-05,3.2262058e-05,4.6629444e-05,3.657641354948282e-05,4.5549892e-05,3.58064e-05,3.1058506e-05,4.3254087e-05,3.948688e-05,3.414068e-05,2.8450086511199514e-05,3.273723996244371e-05
2030-12-31,3.175595702487044e-05,3.481089152046479e-05,3.2513697078684345e-05,3.2899486541282386e-05,4.9494214e-05,2.981011857627891e-05,3.9586655e-05,4.4510587031254545e-05,3.7724184949183837e-05,3.7486087e-05,3.5760851460509e-05,3.7539623e-05,3.12503e-05,4.3049334635725245e-05,3.195389e-05,4.2825755e-05,3.7692695e-05,4.452016e-05,4.4012242e-05,3.2158747e-05,4.211766011238809e-05,4.236243330524303e-05
2031-12-31,3.62576283805538e-05,4.945600448991172e-05,4.218293179292232e-05,3.447330527706072e-05,3.8073198e-05,4.2041185224661604e-05,4.342149e-05,5.030264946981333e-05,3.660314905573614e-05,3.3611643e-05,3.515863136271946e-05,3.752015e-05,4.024585e-05,5.0648846809053794e-05,4.124753e-05,3.8699054e-05,3.8286886e-05,3.6844165e-05,3.8120805e-05,4.164079e-05,2.8624886296727255e-05,4.158152296440676e-05
2032-12-31,2.7103669486016407e-05,3.965677795305503e-05,3.735527006887787e-05,3.869297637514054e-05,3.830852e-05,3.8934868058121407e-05,4.5651337e-05,3.982345189938378e-05,3.7752521259805366e-05,4.308384e-05,4.308912438897355e-05,3.4154902e-05,3.7482205e-05,4.4663553412672956e-05,4.298472e-05,3.7662303e-05,3.8125854e-05,4.0717543e-05,3.3855707e-05,3.3181866e-05,4.1648687676103465e-05,4.061174436645141e-05
2033-12-31,3.495081182336435e-05,3.378588371560909e-05,3.609345367294736e-05,4.7528821596642956e-05,4.020078e-05,4.719603748526424e-05,3.9095507e-05,4.708514825324528e-05,3.162901703035459e-05,4.065943e-05,3.819768244284205e-05,4.7305817e-05,3.925687e-05,3.991166522610001e-05,4.1629533e-05,5.5781704e-05,4.3876007e-05,4.623871e-05,3.383964e-05,3.500153e-05,2.9381919876716654e-05,4.302666275179945e-05
2034-12-31,4.084813917870633e-05,4.3641950469464064e-05,3.302538607385941e-05,4.618331877281889e-05,4.50011e-05,3.965966243413277e-05,3.9368595e-05,5.320339187164791e-05,4.104150502826087e-05,3.2658052e-05,4.180478572379798e-05,3.3556662e-05,4.1651783e-05,3.1707830203231424e-05,3.6385107e-05,4.384406e-05,2.9022978e-05,4.0493025e-05,4.8509173e-05,3.77081e-05,3.731805324677883e-05,3.636886685853824e-05
2035-12-31,3.826561805908568e-05,3.515718344715424e-05,5.336669710231945e-05,3.9297330658882856e-05,4.212115e-05,3.1947525712894276e-05,4.2958152e-05,4.380508107715286e-05,3.908930375473574e-05,4.0238996e-05,3.493105396046303e-05,4.387195e-05,5.365706e-05,4.639917824533768e-05,3.7570026e-05,3.1233187e-05,4.4229724e-05,4.8465627e-05,3.7899437e-05,3.0439396e-05,4.0882307727364694e-05,3.553731949068606e-05
2036-12-31,3.534694532465843e-05,3.573392762926781e-05,4.1592772955869365e-05,3.553687051897111e-05,4.3676027e-05,3.7917118907028764e-05,4.3824482e-05,3.463672403157319e-05,3.543655258644018e-05,4.1888787e-05,3.7598070734057597e-05,3.3162614e-05,4.3075535e-05,3.806492286690244e-05,4.6457346e-05,3.8652106e-05,4.3985005e-05,4.411216e-05,3.8132992e-05,3.4939003e-05,3.693273987304217e-05,4.244506623585859e-05
2037-12-31,4.4023410737281665e-05,5.1833147153956816e-05,3.9635651774005964e-05,4.3318803363945335e-05,4.909696e-05,4.529703437583521e-05,4.2081014e-05,4.04061283916235e-05,4.575109778670594e-05,4.2542262e-05,4.710881694336422e-05,4.2023552e-05,4.1151936e-05,4.737145354738459e-05,5.0553444e-05,3.2872038e-05,4.1160998e-05,3.835344e-05,3.8905597e-05,3.640546e-05,4.069436723878069e-05,4.0276700019603595e-05
2038-12-31,4.3164018279640004e-05,3.24983884638641e-05,3.0190529287210666e-05,4.514626562013291e-05,4.3666918e-05,4.8506775783607736e-05,4.368855e-05,3.863871461362578e-05,3.427170668146573e-05,3.323863e-05,4.446926322998479e-05,4.244606e-05,3.338213e-05,3.453628232819028e-05,3.5912588e-05,3.5745077e-05,4.2000425e-05,4.8354028e-05,4.799733e-05,3.559065e-05,4.3345044855547e-05,4.012417048215866e-05
2039-12-31,3.1212020985549316e-05,4.276841718819924e-05,4.023372821393423e-05,3.533890412654728e-05,4.584811e-05,4.00690441892948e-05,5.0158396e-05,3.871984881698154e-05,3.620071947807446e-05,3.5555877e-05,3.8626672903774306e-05,4.083521e-05,3.5692377e-05,4.951328446622938e-05,3.4949673e-05,3.3529086e-05,3.8832142e-05,3.899873e-05,4.131594e-05,4.960274e-05,3.792937565895787e-05,4.236083623254672e-05
2040-12-31,3.9070508460929173e-05,4.437313859921367e-05,3.6311484947075937e-05,4.161622678533818e-05,3.650895e-05,3.558537745588459e-05,4.1381754e-05,3.489507767912098e-05,4.031493469562254e-05,3.767762e-05,4.35120608896796e-05,3.338018e-05,3.862788e-05,3.694446440780652e-05,4.2318814e-05,3.4926383e-05,4.4716366e-05,4.0178667e-05,4.1327425e-05,4.1281062e-05,4.3086548764394014e-05,4.445843931515309e-05
2041-12-31,3.305726568214595e-05,4.654907388612628e-05,3.848850974463858e-05,3.9130249206209555e-05,3.2680713e-05,4.598589657689445e-05,4.3687065e-05,4.4140306272311136e-05,3.230566289857961e-05,3.3368873e-05,3.605418169172481e-05,4.8988626e-05,4.0987903e-05,4.1366009099874645e-05,3.8935286e-05,4.7260204e-05,3.438182e-05,4.0872204e-05,4.2254902e-05,4.280928e-05,3.9773928943766345e-05,4.1855098970700055e-05
2042-12-31,2.6629397325450554e-05,4.002825153293088e-05,4.0741448174230754e-05,5.076630986877717e-05,3.5038916e-05,4.001489651273005e-05,3.961583e-05,4.458588591660373e-05,3.6983765312470496e-05,3.6590987e-05,4.310193980927579e-05,4.2722666e-05,4.8854654e-05,3.8427617255365476e-05,4.5003737e-05,4.785413e-05,4.3243646e-05,3.60559e-05,3.3813252e-05,3.2223328e-05,3.261331398954643e-05,3.6759192880708724e-05
2043-12-31,3.877076233038679e-05,3.736379585461691e-05,4.154290218139067e-05,5.141678775544278e-05,3.5505705e-05,3.711330282385461e-05,4.0989868e-05,4.1636052628746256e-05,3.087091681663878e-05,3.8375263e-05,4.44269462605007e-05,4.496269e-05,3.289978e-05,4.577347499434836e-05,4.0353967e-05,4.5683595e-05,3.7857004e-05,3.6142636e-05,3.953718e-05,3.9676266e-05,3.8463321312927695e-05,4.186314617982134e-05
2044-12-31,3.980473869632928e-05,4.173506583428914e-05,2.8455945993190616e-05,3.506662008399835e-05,3.745503e-05,4.0690165549825596e-05,4.0388924e-05,4.2388149602548924e-05,4.367234247681867e-05,3.6490186e-05,4.1872992942733164e-05,3.770568e-05,3.950051e-05,4.3791613204156426e-05,3.572943e-05,3.3739e-05,3.4239834e-05,3.3588723e-05,3.845649e-05,4.2788284e-05,3.5826332084078923e-05,4.042299898370539e-05
2045-12-31,3.503178231767379e-05,4.107721906621009e-05,3.708219082909636e-05,3.452059900155291e-05,3.496145e-05,4.011356213595718e-05,4.4387518e-05,3.9408438169630244e-05,3.543866841937415e-05,4.319525e-05,2.89179206447443e-05,4.8221587e-05,3.6418445e-05,4.946739136357792e-05,4.220093e-05,3.852094e-05,4.8696955e-05,3.634313e-05,4.6587684e-05,2.7818254e-05,4.687007838773073e-05,3.647543053375557e-05
2046-12-31,3.913926411769353e-05,4.441618511918932e-05,3.259059303672984e-05,3.9183862099889666e-05,4.1463874e-05,3.5033284802921116e-05,4.25327e-05,3.988251410191879e-05,3.7975078157614917e-05,3.8385326e-05,4.753593384521082e-05,4.8409485e-05,4.147723e-05,3.6462326534092426e-05,3.9961727e-05,3.68643e-05,3.9958104e-05,4.468835e-05,3.8609054e-05,3.22254e-05,4.4335405308383936e-05,3.480857048998587e-05
2047-12-31,3.876939808833413e-05,3.58721699740272e-05,4.464816811378114e-05,3.267891952418722e-05,3.726185e-05,3.335133078508079e-05,3.9613773e-05,3.628499325714074e-05,3.4954980947077274e-05,4.903045e-05,4.1213337681256235e-05,3.6451183e-05,3.375227e-05,4.576065475703217e-05,3.7430687e-05,4.615669e-05,3.8705355e-05,3.9573504e-05,3.8226106e-05,3.8025653e-05,3.8061061042299864e-05,3.118005770375021e-05
2048-12-31,3.627172183059428e-05,3.444442788773893e-05,2.7061298437606808e-05,4.185950187216284e-05,4.1757194e-05,3.243525375705851e-05,4.3521617e-05,4.322586807273874e-05,4.308082643736495e-05,5.1690404e-05,4.248748738098385e-05,3.8897553e-05,3.863142e-05,4.4197096978050404e-05,3.438349e-05,3.9210292e-05,4.616182e-05,4.2964853e-05,4.242929e-05,3.7767975e-05,4.160879190757094e-05,2.8101787390512316e-05
2049-12-31,4.607543451129459e-05,3.913214823114686e-05,4.0330778574571013e-05,4.357140642241575e-05,3.4307297e-05,4.1397383029107004e-05,4.1328807e-05,3.7227979191811755e-05,4.923026790493168e-05,3.6485886e-05,3.6013454518979415e-05,3.105663e-05,3.680403e-05,5.089980913908221e-05,3.9748833e-05,4.0963798e-05,3.933688e-05,4.106754e-05,3.6709265e-05,3.5555757e-05,3.604756355176696e-05,4.0922928747022524e-05
2050-12-31,3.989736796938814e-05,4.101950617041439e-05,4.3254993215668947e-05,3.61178390448913e-05,4.1934483e-05,4.1684725147206336e-05,4.942938e-05,4.808964877156541e-05,3.898655631928705e-05,3.792031e-05,3.721669054357335e-05,4.79847e-05,4.1754563e-05,4.531177910394035e-05,3.927134e-05,3.9994233e-05,4.6350986e-05,3.5763467e-05,3.3675373e-05,3.4293636e-05,4.067103630675327e-05,4.6032058889977634e-05
2051-12-31,4.5103290176484734e-05,3.925517376046628e-05,3.667752753244713e-05,3.842346268356778e-05,4.488187e-05,3.485507477307692e-05,4.030856e-05,4.18409617850557e-05,4.237753091729246e-05,3.5162222e-05,4.545201954897493e-05,4.2979216e-05,3.9478276e-05,4.0002742025535554e-05,3.542156e-05,3.625266e-05,3.2215743e-05,4.139748e-05,4.3351458e-05,3.061331e-05,3.884927081365737e-05,5.174592661205679e-05
2052-12-31,4.04444579474435e-05,3.894263718312646e-05,4.869349389829072e-05,3.113792976135998e-05,4.497854e-05,4.540122640158745e-05,3.364887e-05,4.796555285172867e-05,4.391087045843933e-05,4.978773e-05,3.960123223000873e-05,3.854173e-05,4.933888e-05,4.032153947011296e-05,4.1445208e-05,4.6903016e-05,3.8856822e-05,4.2405296e-05,3.703488e-05,3.7551054e-05,4.121906645489493e-05,3.724151462252895e-05
2053-12-31,4.158600131631829e-05,4.339285442256369e-05,4.1028077248483896e-05,4.1324503399664536e-05,3.9787945e-05,4.636966696125455e-05,4.1552143e-05,4.900796557194553e-05,4.2544019379420206e-05,3.362682e-05,3.8694186514476314e-05,3.626503e-05,4.013878e-05,3.9086993638193235e-05,4.349226e-05,4.1038602e-05,4.9092607e-05,3.7171725e-05,4.3200605e-05,3.760073e-05,3.533107815066892e-05,4.599696694640443e-05
2054-12-31,2.963074621220585e-05,4.2011801269836724e-05,3.729749005287886e-05,3.4066604712279513e-05,4.5890567e-05,3.905530320480466e-05,3.6810532e-05,3.6432607885217294e-05,4.0433162212138996e-05,5.1540843e-05,4.760303272632882e-05,3.817349e-05,3.5736743e-05,4.497066038311459e-05,4.0832638e-05,3.8169877e-05,3.79394e-05,3.813239e-05,4.2133925e-05,3.20663e-05,3.54272602527646e-05,3.3917509426828474e-05
2055-12-31,3.875269612763077e-05,3.636726978584193e-05,3.2829524570843205e-05,2.896549995057285e-05,4.946039e-05,3.6411827750271186e-05,4.65991e-05,3.530527465045452e-05,4.073089439771138e-05,3.58964e-05,4.3109041143907234e-05,4.683199e-05,4.09008e-05,4.859828914050013e-05,3.607788e-05,4.064771e-05,3.7957005e-05,5.014071e-05,4.0442945e-05,3.643793e-05,4.459161169925621e-05,4.251466816640459e-05
2056-12-31,4.3381209790129737e-05,5.025160674628698e-05,3.770635227019131e-05,3.667695938124646e-05,3.6534548e-05,4.0746524972774866e-05,4.100386e-05,3.917492586029296e-05,3.5731585257263084e-05,3.7354694e-05,4.206361878195946e-05,4.4980145e-05,4.4507102e-05,3.690162779497916e-05,3.127832e-05,5.0929477e-05,4.293313e-05,3.6227695e-05,3.7507252e-05,4.7301684e-05,4.10703769395417e-05,4.309593458081517e-05
2057-12-31,3.5254121030448005e-05,3.78604672732763e-05,3.637390545918606e-05,3.9677455788478255e-05,3.6869922e-05,4.376046490506269e-05,3.9429753e-05,4.613122291630134e-05,3.28916466969531e-05,3.5483125e-05,4.686678585130721e-05,3.790392e-05,4.501594e-05,3.886806734954007e-05,3.5534445e-05,5.5057135e-05,3.9267343e-05,3.3895896e-05,3.7772556e-05,4.438197e-05,4.5304307688535314e-05,4.610092582879588e-05
2058-12-31,3.5887787817046046e-05,4.556361818686128e-05,2.7509704523254186e-05,3.278608710388653e-05,3.837157e-05,4.6922647015890107e-05,4.5020704e-05,5.0250346248503774e-05,4.4518918002722785e-05,4.491848e-05,4.31624757766258e-05,3.435325e-05,3.861937e-05,4.731829176307656e-05,4.3580403e-05,4.9527065e-05,4.295748e-05,3.853159e-05,4.499292e-05,4.9850503e-05,3.578835536586675e-05,3.530960384523496e-05
2059-12-31,3.7472869735211134e-05,4.1941537347156554e-05,3.459312574705109e-05,2.9201817596913315e-05,4.0324827e-05,3.6963512684451416e-05,4.1159947e-05,3.4191256418125704e-05,4.2982625018339604e-05,3.7512775e-05,4.5471741032088175e-05,4.423583e-05,3.728693e-05,4.202677519060671e-05,4.2849977e-05,5.1359515e-05,4.735872e-05,3.781774e-05,3.809682e-05,3.7421327e-05,3.3100999237226855e-05,4.922186053590849e-05
2060-12-31,4.439181052139469e-05,4.0134622540173714e-05,4.3320619446900585e-05,3.967775981350624e-05,3.5561956e-05,3.776358274975646e-05,4.2941894e-05,4.536152298472676e-05,4.1703503283220475e-05,4.209345e-05,4.805370541566267e-05,4.282784e-05,4.3785025e-05,4.272702006858775e-05,3.974464e-05,3.4772704e-05,4.6188692e-05,4.469268e-05,2.9040442e-05,3.866393e-05,3.6025782059305006e-05,3.3046696627368775e-05
2061-12-31,3.5087239666609094e-05,3.504037158563733e-05,3.841667785309255e-05,4.193388667772524e-05,3.255363e-05,3.580299744498916e-05,3.6686473e-05,3.9281694625969976e-05,3.484663466224447e-05,4.7666374e-05,3.8244863389991224e-05,3.455267e-05,5.438711e-05,3.178973565809429e-05,4.2286447e-05,3.7383354e-05,3.7578546e-05,4.3532105e-05,3.902817e-05,5.2101484e-05,4.831934286836688e-05,4.147316576563753e-05
2062-12-31,4.577848449116573e-05,4.149436790612526e-05,3.2067164283944294e-05,3.561304401955567e-05,4.6062385e-05,3.498324804240838e-05,3.978511e-05,4.117741991649382e-05,3.6951041693100706e-05,4.582239e-05,4.737446943181567e-05,4.5491463e-05,4.0911542e-05,4.4336062273941934e-05,3.8347094e-05,4.011202e-05,3.9274906e-05,4.7131714e-05,3.921363e-05,3.2551015e-05,4.115157026717783e-05,4.623679706128314e-05
2063-12-31,3.759501487365924e-05,5.0495396862970665e-05,2.987275547639001e-05,3.8378908357117325e-05,3.79048e-05,4.90614547743462e-05,5.011414e-05,3.562858182704076e-05,4.447358151082881e-05,3.3728233e-05,4.3037289287894964e-05,4.1454357e-05,3.8687667e-05,4.36299123975914e-05,4.0243187e-05,3.5037938e-05,3.185125e-05,4.30861e-05,3.733247e-05,4.735497e-05,4.5111326851582647e-05,4.078057099832222e-05
