,INM-CM4-8,INM-CM5-0,NorESM2-MM,NorESM2-LM,MIROC6,GFDL-ESM4,MIROC-ES2L,GISS-E2-1-G,FGOALS-g3,MPI-ESM1-2-HR,BCC-CSM2-MR,MPI-ESM1-2-LR,MRI-ESM2-0,CMCC-ESM2,ACCESS-ESM1-5,EC-Earth3,ACCESS-CM2,IPSL-CM6A-LR,CNRM-ESM2-1,CNRM-CM6-1,KACE-1-0-G
2016-01-31,283.4181469332787,275.5684233634703,287.3849595592868,281.6063045378654,282.8135,287.6949029737903,282.02237,286.0571525327621,282.7441898469002,284.93268,278.4757286810106,281.9824,285.07446,283.1682808168473,282.55582,285.6817,284.28604,283.63452,286.5954,288.32803,288.2716298421224
2016-02-29,285.36510794503346,279.75596727643693,286.40119498116627,286.89127131870816,283.13083,287.6206261771066,283.0132,288.3133784702846,285.2436403547014,285.30847,283.2820728846959,281.99295,286.9004,280.478273664202,286.25125,284.51163,285.5571,286.7669,283.8256,286.2651,281.6171717150458
2016-03-31,288.80206692603326,288.21287782730593,293.15812141664566,290.11706247637346,289.18628,287.41355846774195,292.45084,290.19724987399195,291.52721675749746,294.5932,286.61089694115424,291.55505,290.61072,286.62451073431197,292.30133,290.52155,290.9283,291.80502,289.00925,287.84995,287.5838307698568
2016-04-30,294.08696797688805,295.3864735921224,297.41040954589846,297.0772705078125,296.11813,294.58111165364585,296.09113,297.7150807698568,294.54303080240885,295.8125,293.6205149332682,295.93015,295.14474,294.6468129475912,295.30148,295.5847,297.36542,297.8418,295.96634,295.58948,294.2296417236328
2016-05-31,297.92008430727066,299.54842155210434,298.9307319887223,298.9973853326613,297.5398,298.9513579337828,299.1353,301.6252677671371,300.06204814295614,300.7138,297.3296823809224,299.66098,298.47003,298.54188783707156,303.6074,299.66306,300.67447,300.53244,300.79456,298.41226,301.3788736979167
2016-06-30,303.9894500732422,303.7981201171875,303.1321990966797,303.5346232096354,303.2945,303.2257853190104,304.7265,304.83201395670574,302.60447387695314,302.36902,303.38502807617186,303.1698,304.28253,302.2106679280599,303.8293,302.29953,302.23212,304.7721,301.54562,304.96024,301.9222778320312
2016-07-31,305.5586577384703,305.62134281281504,306.2847979145665,306.80224117155996,304.07068,306.3386515955771,305.38608,306.2702410298009,304.88741770098284,304.07288,304.40638979019656,304.99973,306.8769,303.92917952998994,306.20856,303.18973,306.16577,307.5105,306.84576,307.6018,305.8377624511719
2016-08-31,304.78269515498994,305.1964367282006,303.09807758946573,304.679685531124,304.21545,305.9957334456905,303.37183,305.07751366399947,305.2061206448463,303.35703,304.55359575825355,303.81085,306.10135,303.62644318611393,303.93192,304.18903,304.90994,303.8355,306.12607,303.39435,304.5407653808594
2016-09-30,299.6520487467448,301.5480072021484,302.8226043701172,302.40215657552085,300.11823,302.015380859375,301.1479,302.2347869873047,301.6451751708984,301.7174,301.1116556803385,301.99573,303.32117,302.90715942382815,301.45953,302.48105,301.23288,302.31024,300.86832,303.7074,302.31089375813804
2016-10-31,295.1804632371472,298.17723624936997,296.7670140420237,295.3890922300277,295.83185,298.08021594632055,296.90527,295.8671481224798,296.88513872700355,297.48126,293.37904997794857,296.2372,295.49518,296.6531381914693,299.37088,297.17407,295.43195,299.52866,295.11896,298.118,297.9831176757813
2016-11-30,292.78721923828124,290.4507568359375,290.71485595703126,290.48998107910154,292.53522,289.8574503580729,293.65143,291.9316050211589,290.45844014485675,285.9204,291.2270874023437,293.06433,289.98944,290.2533732096354,296.0588,293.94476,288.51297,292.04633,289.33145,290.18304,288.9015869140625
2016-12-31,280.8333996188256,286.3272015971522,284.902580015121,284.60743270381806,285.231,282.45940965221774,290.7714,282.6630711709299,285.8379752866683,288.73184,289.5313986501386,289.2852,283.28085,283.8438474593624,288.43967,284.70074,282.63214,288.3511,285.60037,286.06488,286.86171061197916
2017-01-31,281.51214599609375,283.07769775390625,284.89715576171875,281.8033142089844,284.8219,282.15069580078125,281.66248,282.9901123046875,287.9385681152344,290.33362,280.97979736328125,283.04855,280.97067,286.1913146972656,285.17484,284.64212,278.90494,285.20395,282.80685,285.41492,282.0101582845052
2017-02-28,285.01898193359375,285.0242004394531,282.7746276855469,285.28985595703125,290.1757,282.2578430175781,284.59262,285.52008056640625,281.6053771972656,285.10333,287.2533874511719,288.57755,283.68774,283.8121337890625,285.40527,287.6788,284.14966,284.81912,282.07468,281.62143,285.2545275006975
2017-03-31,289.5896911621094,286.9652404785156,289.8438720703125,293.7413330078125,287.15524,292.478515625,289.7833,288.7015075683594,290.0715637207031,290.84476,289.7843322753906,288.40228,289.47687,286.0899658203125,288.10028,291.11264,288.28036,285.81055,289.31964,287.6352,287.53758850097654
2017-04-30,295.0304870605469,290.2990417480469,295.2694396972656,297.82098388671875,294.19666,296.8155517578125,294.5477,293.4547119140625,297.4307861328125,295.3685,296.0213317871094,293.42612,296.73077,293.15289306640625,295.65817,294.91928,296.46484,294.2646,295.13043,294.21692,290.818359375
2017-05-31,298.7129821777344,293.8818054199219,299.8489685058594,298.31072998046875,298.16385,300.07745361328125,298.61682,298.3800354003906,299.33905029296875,299.04837,296.7573547363281,300.1983,298.7413,299.30035400390625,302.51523,298.6124,298.393,299.1405,298.6127,298.71558,300.2163594563802
2017-06-30,301.5163269042969,300.1720275878906,302.8741149902344,304.0107727050781,302.66428,304.8853454589844,303.36523,302.7074279785156,304.2321472167969,305.45013,302.83642578125,303.88358,302.99176,303.57403564453125,302.09073,304.11246,303.1042,303.96442,305.64615,303.07578,304.2375752766927
2017-07-31,307.5174255371094,303.7388916015625,303.926025390625,305.6269226074219,302.73856,306.28936767578125,306.83334,306.2178649902344,305.2413330078125,305.98962,305.6283264160156,304.46756,305.42456,304.2345886230469,305.04947,304.6731,306.85287,304.395,304.8453,303.60907,306.17795613606773
2017-08-31,306.0108947753906,304.8992919921875,303.70526123046875,304.7952880859375,303.34708,303.624267578125,306.41812,306.0640869140625,304.43048095703125,306.7275,306.08404541015625,305.29474,305.55026,306.8432922363281,304.5574,304.0071,306.54584,304.7871,303.28088,302.30362,307.6204071044922
2017-09-30,302.0415954589844,301.2337646484375,301.8282165527344,301.81414794921875,300.58234,301.7651062011719,303.9165,304.4000549316406,302.93890380859375,301.9434,302.0928039550781,304.98688,301.74384,301.56304931640625,301.17935,301.9491,302.33383,302.23163,302.9906,298.987,304.00803629557294
2017-10-31,294.5289001464844,297.2006530761719,299.12518310546875,296.2870178222656,296.89072,295.2806396484375,297.8463,295.8675231933594,295.9615783691406,296.61728,298.88909912109375,296.5953,293.65213,294.4088439941406,297.45306,297.83478,298.11545,298.65897,296.99768,296.267,300.17608947753905
2017-11-30,289.33685302734375,290.85235595703125,291.73394775390625,290.8751220703125,287.37415,291.45965576171875,290.7084,291.1603088378906,291.3470764160156,291.6524,296.0250244140625,291.2041,291.7534,291.55413818359375,291.08527,289.49445,293.14468,293.29803,291.13123,288.36905,289.5817881266276
2017-12-31,288.4524841308594,286.3821105957031,286.87335205078125,284.61566162109375,283.3679,288.29498291015625,282.56555,283.377197265625,285.29107666015625,287.4737,286.3460693359375,287.42538,286.56375,285.2464904785156,288.15985,286.21524,286.4385,291.14987,286.57306,286.84048,285.8217732747396
2018-01-31,285.49609375,284.9517517089844,283.9319152832031,283.8803405761719,279.43164,286.9241638183594,280.26437,281.21783447265625,283.4857482910156,282.0697,281.8771667480469,283.14835,284.0112,281.8884582519531,284.49496,282.9039,280.10764,286.792,285.10086,286.39615,281.53806966145834
2018-02-28,284.75653076171875,283.78033447265625,285.8974914550781,285.40087890625,284.14258,283.1276550292969,281.04968,283.62664794921875,286.2679443359375,285.251,288.0107421875,283.42523,280.20126,282.7744445800781,285.9771,287.33487,284.88834,281.03287,287.20706,283.36002,286.9298117501395
2018-03-31,288.1703186035156,288.3436279296875,291.56610107421875,288.6673889160156,288.9272,287.4337158203125,287.98135,290.25787353515625,290.5378112792969,285.54385,287.74542236328125,293.54437,288.89383,287.9575500488281,290.9108,290.45715,289.3865,290.05328,289.26114,289.8513,291.37412516276044
2018-04-30,294.20819091796875,293.1314697265625,295.31097412109375,293.73773193359375,296.37338,294.1832275390625,293.72473,295.25762939453125,293.0103759765625,292.62878,296.4794006347656,293.6027,297.22562,293.9869079589844,296.0426,297.07968,295.3376,297.48438,295.2689,296.4299,294.8383758544922
2018-05-31,297.1817932128906,297.7535705566406,298.35137939453125,299.2176513671875,300.43268,300.089599609375,298.42203,300.290283203125,299.5273132324219,301.05255,299.4864196777344,297.63528,301.6335,299.3269958496094,298.73633,300.59323,298.12204,300.23077,300.0619,299.48074,298.30713704427086
2018-06-30,301.8768310546875,303.03668212890625,302.30584716796875,303.4485778808594,305.63553,305.0325012207031,302.35306,304.2550354003906,302.1748962402344,304.28018,304.2628479003906,303.35568,303.72742,303.1168518066406,305.8305,305.62143,301.90686,304.46436,303.3983,302.63855,302.87889709472654
2018-07-31,303.70062255859375,304.6726379394531,307.38446044921875,304.8736877441406,305.84622,305.4798583984375,305.49075,306.58734130859375,304.4866943359375,304.25168,304.09515380859375,306.7566,307.64352,307.59417724609375,305.2028,305.0046,305.50162,305.87967,305.8066,306.78693,306.5710042317708
2018-08-31,304.64056396484375,304.4371643066406,304.24298095703125,304.70184326171875,304.43344,304.5306091308594,303.8568,305.9775085449219,303.70574951171875,302.64,304.0152587890625,305.59506,305.3695,303.7252197265625,305.49527,305.03525,303.83295,305.2519,305.11676,306.3375,307.7820983886719
2018-09-30,301.64178466796875,301.40216064453125,299.8426513671875,302.7106628417969,302.9907,302.0769348144531,302.5503,300.9565124511719,301.1626281738281,301.9798,302.93060302734375,303.5795,301.64215,300.8072204589844,302.91757,301.71356,302.76285,302.47983,303.08508,301.57675,301.4225351969401
2018-10-31,293.7049560546875,296.7543029785156,298.95489501953125,295.69085693359375,295.59317,294.81634521484375,296.01245,297.73089599609375,294.7068176269531,295.69012,296.1225280761719,296.23236,296.50522,297.2595520019531,296.27924,294.48187,297.64032,297.79016,298.57544,296.02502,297.19105122884116
2018-11-30,287.30926513671875,292.3985290527344,291.70831298828125,289.2268371582031,290.47018,293.4410400390625,288.92654,290.8169860839844,291.7274169921875,293.606,293.6341247558594,294.28894,289.85303,290.79266357421875,291.7686,291.71146,291.41513,288.28732,292.89514,292.3881,291.0366485595703
2018-12-31,286.1191711425781,281.4703674316406,289.3182678222656,285.39080810546875,285.1045,289.5403137207031,283.8621,287.1271667480469,286.4052734375,285.7399,282.39581298828125,287.90637,285.53275,289.7942810058594,289.9188,290.55212,285.1987,281.62485,286.27042,286.81796,284.09556884765624
2019-01-31,286.8210144042969,285.2924499511719,288.4739990234375,286.7211608886719,281.77652,288.13458251953125,288.83228,282.4716491699219,285.7108459472656,284.64774,278.7742004394531,279.59833,279.85745,287.46234130859375,287.95734,287.52692,281.2225,283.09845,287.13556,282.7966,282.39988403320314
2019-02-28,281.9225158691406,287.2808532714844,287.7633972167969,280.9522399902344,284.38132,284.4197692871094,289.2901,287.9085998535156,285.9139404296875,284.85248,283.8663024902344,283.15726,283.51614,286.35247802734375,285.201,282.33423,284.99396,285.24545,282.93454,289.0796,285.0030299595424
2019-03-31,288.71441650390625,290.841796875,287.2419738769531,288.8043212890625,286.23306,285.5926208496094,292.8149,288.4557800292969,292.0318603515625,292.19183,288.4281005859375,293.19244,292.63034,287.5434875488281,292.5908,286.25162,288.44373,286.03183,285.60046,286.01694,291.7173370361328
2019-04-30,294.5350341796875,295.2060546875,294.5614013671875,292.8594665527344,296.99127,294.8351745605469,296.83603,296.4156799316406,295.8785705566406,294.37372,296.4862365722656,294.48016,298.21698,295.1167297363281,293.95633,292.88474,294.48483,293.24454,293.60782,294.74762,294.88507792154945
2019-05-31,298.3729553222656,298.2823486328125,297.8457946777344,298.096923828125,299.01956,298.1621398925781,298.40652,299.2574768066406,299.6822509765625,298.70984,298.08441162109375,297.1741,299.74274,298.32342529296875,296.49054,299.52338,297.15524,299.80014,297.44443,299.72528,302.5684844970703
2019-06-30,301.3598937988281,302.2900390625,303.9869689941406,303.1818542480469,302.60373,303.7019958496094,303.97983,304.30072021484375,304.1381530761719,302.79843,306.3754577636719,303.2614,304.76038,302.02044677734375,302.83936,302.21545,301.37244,304.40274,303.30106,301.6813,304.53965352376304
2019-07-31,302.5385437011719,303.779052734375,305.60723876953125,303.6080322265625,306.39264,307.0107116699219,306.32318,303.9571533203125,306.1341247558594,305.12946,304.0167236328125,304.1046,305.2365,303.5472106933594,305.55527,306.1618,305.1248,304.7638,304.8319,304.41495,306.8452209472656
2019-08-31,301.5354309082031,303.020263671875,305.38568115234375,305.29510498046875,305.08932,305.37030029296875,304.46283,303.3014221191406,303.88641357421875,304.0058,304.3100280761719,302.88297,303.64078,304.5206604003906,305.94394,306.72885,304.22495,306.47495,305.89734,306.172,307.03626607259116
2019-09-30,300.53973388671875,301.2924499511719,302.6795654296875,301.4956359863281,300.65262,303.3130798339844,301.68784,300.9055480957031,302.49267578125,301.47232,301.0105285644531,299.06378,305.0063,302.4303283691406,304.62634,302.0689,300.69812,301.41754,302.88766,301.4246,301.52324829101565
2019-10-31,297.4687194824219,294.91241455078125,296.1338195800781,297.794189453125,296.23694,297.7730407714844,297.17545,298.5599670410156,296.5878601074219,296.60342,297.1773986816406,295.7572,297.28873,295.7762451171875,297.0774,297.13696,296.81146,300.36517,297.10992,295.48495,298.29424845377605
2019-11-30,291.83563232421875,290.1944885253906,294.01116943359375,289.4108581542969,291.4476,291.6357727050781,292.08066,294.9459228515625,291.6500244140625,292.25958,290.66143798828125,291.80167,293.38278,291.5115661621094,293.89572,291.4718,293.49963,292.09924,292.9736,293.31125,290.4643981933594
2019-12-31,284.2257080078125,285.6622619628906,286.1776428222656,289.64910888671875,290.25076,290.1392517089844,282.95767,285.0484924316406,283.0232849121094,285.92014,289.5234375,289.63718,285.99,286.7380065917969,290.15356,290.53882,287.51746,285.33685,286.05634,288.31366,286.0646494547526
2020-01-31,284.8779503606981,286.28778273059476,283.55399544008316,283.6924595986643,278.23117,281.37369069745466,283.9293,282.54199317193803,281.0009076518397,280.01306,284.07958295268395,277.13208,283.71725,285.3271297331779,287.56308,284.74088,284.20703,282.86157,282.86972,285.56415,292.0514902750651
2020-02-29,288.45733751569475,286.27372196742465,284.53218514578685,284.1386282784598,289.11038,285.2055217197963,281.38617,283.0193099975586,284.49109322684154,286.55496,290.11757005964006,282.48047,284.63104,287.514773777553,288.2241,283.53537,283.36676,286.796,289.98123,285.2738,286.8765006229795
2020-03-31,291.6005032447077,288.9053010017641,288.0260275563886,289.63513282037553,291.92145,291.473880890877,289.07037,288.48041165259576,285.7781460669733,287.9871,287.1012464954007,286.56665,292.1233,292.1630337622858,292.66556,288.79074,289.91428,288.8499,289.892,289.927,291.54624837239584
2020-04-30,296.3291320800781,293.8411590576172,294.4441416422526,294.74937133789064,296.13672,293.90733744303384,297.2122,294.46704915364586,291.45961608886716,294.3911,295.1414093017578,295.88925,294.78366,294.68715108235676,293.99854,296.03824,295.7628,294.9171,295.1252,296.1697,295.14805297851564
2020-05-31,299.2247481807586,301.0141975648942,297.69933097593247,298.38116455078125,298.9258,299.4757493542087,299.92404,298.13646574943294,298.9230484501008,296.638,301.1897425497732,298.31842,297.67105,298.7807075746598,299.00134,300.36145,300.1677,298.5436,298.62503,299.82977,302.96233825683595
2020-06-30,302.12964884440106,302.23724975585935,303.3826955159505,303.0827311197917,304.6257,302.28354899088544,303.49277,301.46465759277345,302.53810628255206,302.1384,303.25379740397136,303.64517,303.47223,302.0755208333333,303.35272,303.5922,304.24078,302.79276,306.04416,304.5394,304.4085337320964
2020-07-31,305.3406775689894,305.69909963300154,305.07661782541584,306.033441358997,304.00058,304.825187436996,305.26358,302.49181242912044,303.7562816989037,305.10788,307.24441626764116,305.55008,305.86667,304.6360375189012,307.01144,305.5754,308.5912,304.7681,309.63718,305.50027,305.40736999511716
2020-08-31,303.48617356823337,304.9415755733367,305.9345220750378,304.8516373172883,305.55945,303.1824498330393,305.29523,304.1211931782384,303.5761905793221,304.3629,305.6554919827369,302.77563,304.4365,303.58062350365424,305.8248,303.5611,305.1237,303.98727,305.60388,304.58505,305.59820658365885
2020-09-30,301.2344909667969,299.66094360351565,301.056064860026,301.603358968099,301.27664,300.14332377115886,302.20703,301.7509318033854,301.0875661214193,303.25717,299.71519165039064,302.7051,301.97162,300.4995381673177,301.78647,301.0676,302.92776,302.59277,301.9156,302.80215,301.80548807779945
2020-10-31,295.8153263215096,294.0839617329259,295.0677952920237,296.9263975081905,294.74725,296.35270149477066,298.22995,298.02918858681954,296.24605831023183,298.5555,295.0249328613281,295.75937,298.74097,294.51730248235884,295.7938,297.86282,297.44205,297.53043,297.87894,298.56757,298.6896657307943
2020-11-30,291.8960673014323,291.1496917724609,288.6391265869141,288.71519470214844,292.65366,289.08982849121094,292.1787,289.6957214355469,290.9008483886719,293.86526,289.6461710611979,288.87625,289.89365,289.6859944661458,289.67566,291.66437,291.51337,291.06552,291.46774,292.54187,291.5633880615234
2020-12-31,286.0126746393019,287.7968976420741,288.26623239824846,287.84457003685736,287.94473,286.65140164283014,286.73843,285.72167673418596,284.4995619250882,286.55582,286.7847467237903,284.96182,286.28156,283.8004337433846,286.06674,287.9355,279.06448,285.0313,286.9966,287.06476,289.53777669270835
2021-01-31,280.64202880859375,286.751220703125,286.9957275390625,284.400390625,285.65436,286.69134521484375,284.161,283.5552978515625,281.0120544433594,285.0803,283.55987548828125,283.7629,287.9175,284.9352722167969,283.87708,288.4813,282.19962,284.90305,284.22644,285.56525,284.79856363932294
2021-02-28,282.75732421875,287.6927490234375,289.4739990234375,288.4161682128906,284.45468,288.8277893066406,286.0665,287.1466979980469,282.00701904296875,286.17938,282.2080383300781,284.41248,288.17438,287.50213623046875,283.75333,285.7943,284.26456,286.67047,283.25595,287.3022,283.3737008231027
2021-03-31,286.65447998046875,289.9142150878906,291.08355712890625,286.7341003417969,289.61902,289.2956848144531,289.4614,290.11566162109375,289.593505859375,287.52975,286.9990539550781,290.16318,290.1075,289.0158996582031,289.52237,287.77493,290.45712,287.85037,293.07193,288.52905,290.7091430664062
2021-04-30,294.8740234375,295.6573791503906,294.9217224121094,296.1210632324219,296.31488,296.1601257324219,292.96115,296.0762023925781,295.7225341796875,294.68344,296.7566833496094,297.32745,294.40295,295.8043212890625,294.96872,295.44016,294.5446,297.13715,296.30182,293.10916,295.05943298339844
2021-05-31,297.4537048339844,300.9091796875,298.64483642578125,300.9957275390625,298.94516,298.8074035644531,299.18195,297.9361877441406,297.7326965332031,299.69296,301.8394775390625,299.99857,299.378,298.3092346191406,297.8919,300.17004,300.28976,299.4241,300.03882,299.35095,299.37379252115886
2021-06-30,305.56103515625,303.7564697265625,303.31512451171875,302.3020935058594,306.77698,302.27447509765625,303.54788,302.6063537597656,304.05810546875,303.279,303.3335266113281,302.0631,302.7871,300.21514892578125,302.46408,304.4818,303.9819,303.17252,303.87216,304.63232,304.6777811686198
2021-07-31,304.6584167480469,305.5344543457031,307.6450500488281,305.7569885253906,306.13956,306.2205810546875,304.9894,303.55316162109375,304.376953125,303.8853,303.169677734375,303.23553,307.69916,303.17047119140625,306.61325,307.30347,306.41537,306.08563,307.66068,306.6897,306.18914184570315
2021-08-31,305.2320861816406,304.6182556152344,304.45758056640625,305.64044189453125,304.91672,304.796142578125,304.59204,303.6007080078125,303.125244140625,303.69986,304.96673583984375,303.73645,304.15695,302.9741516113281,306.68063,305.40707,307.48337,306.36673,302.74597,304.94064,306.5693359375
2021-09-30,300.90521240234375,302.9858703613281,301.8169860839844,302.1448974609375,302.176,299.68475341796875,302.30258,300.3898620605469,301.6147766113281,301.94528,301.6134948730469,300.97348,300.97272,299.4044494628906,301.94104,301.92722,303.33624,303.96625,302.15338,304.392,302.6626403808594
2021-10-31,297.398193359375,294.9901428222656,295.95599365234375,297.0325012207031,296.74762,293.0260314941406,297.9004,297.4869079589844,295.2933044433594,296.85898,297.5623779296875,294.86502,296.8596,295.2390441894531,293.75815,297.17117,295.89108,298.50546,296.09613,297.296,296.1771606445312
2021-11-30,292.4123840332031,291.10491943359375,290.9244689941406,291.6212463378906,292.561,288.94683837890625,291.85297,289.8660583496094,290.36273193359375,290.9129,292.3193359375,290.4127,291.39075,289.17950439453125,293.42874,289.29733,292.7502,292.09784,289.9787,292.22412,291.81605529785156
2021-12-31,282.9165344238281,288.03106689453125,284.4471435546875,286.3536682128906,286.02496,284.1396789550781,289.82693,282.56683349609375,286.4721374511719,286.8037,285.2061767578125,284.87216,285.22946,289.1582946777344,288.48544,285.19922,287.31625,288.79913,286.33475,287.76205,285.9235575358073
2022-01-31,283.3131103515625,276.2728271484375,287.8642272949219,284.47918701171875,282.28217,285.6382141113281,287.21396,280.3212585449219,282.677978515625,284.93845,285.7012023925781,282.08313,284.87973,284.013916015625,283.29904,280.5695,286.34268,286.70493,283.00974,286.03635,282.99530537923175
2022-02-28,282.0899658203125,286.5801696777344,282.8731994628906,285.7939453125,286.628,288.5141906738281,286.87106,282.8406066894531,288.9122314453125,289.8039,286.1743469238281,289.23297,283.40027,284.4380798339844,280.6463,285.60086,286.56393,285.15286,286.8001,285.57187,282.49879346575057
2022-03-31,289.9453430175781,293.0022888183594,289.36993408203125,288.8300476074219,290.71948,292.6867980957031,288.82248,287.34307861328125,291.5718688964844,289.66733,290.8069763183594,291.5034,285.02777,286.03338623046875,286.97345,289.9158,290.25803,291.30795,287.10242,292.3707,290.35581665039064
2022-04-30,292.44342041015625,297.9794006347656,295.2174377441406,294.0561218261719,295.13492,297.4613037109375,294.42374,293.50994873046875,296.8199462890625,294.00232,296.4813537597656,294.32764,293.93555,293.9824523925781,295.72238,295.6052,292.93802,297.56448,294.3599,295.22717,298.6373016357422
2022-05-31,297.7700500488281,301.3668518066406,299.07818603515625,301.32586669921875,297.9183,299.723388671875,298.43463,300.60321044921875,300.3902282714844,299.50867,298.2929382324219,299.3166,299.1513,298.1123352050781,298.43298,300.18726,299.49704,299.44882,299.99786,298.8707,302.07147725423175
2022-06-30,302.6949768066406,303.79412841796875,304.2050476074219,303.3479309082031,302.2028,304.4806213378906,303.5734,302.7782287597656,302.39599609375,304.04617,302.3802490234375,302.33755,303.50595,304.3544006347656,303.78375,302.11212,304.0356,303.0497,304.08606,302.5656,304.7835662841797
2022-07-31,305.7550964355469,303.9827880859375,306.16796875,306.61505126953125,304.4569,304.4416809082031,304.23663,303.2189025878906,304.8045959472656,306.5375,304.1900329589844,305.80243,305.32434,306.5713195800781,306.6938,304.74973,305.92535,306.02942,304.87738,306.23032,306.77020467122395
2022-08-31,305.13885498046875,303.22393798828125,305.3424377441406,305.7602233886719,305.83887,303.724609375,305.4104,303.49468994140625,303.3980712890625,302.62234,304.29693603515625,304.6474,304.93024,305.0916748046875,305.11038,305.30807,306.22632,304.1374,306.04575,305.9961,306.1975494384766
2022-09-30,301.6374206542969,303.34259033203125,302.51629638671875,301.82806396484375,303.4849,301.9727478027344,302.78564,303.1910400390625,301.81805419921875,301.39615,300.42376708984375,302.70697,302.21155,300.2962951660156,301.97736,303.46344,303.30957,303.08545,305.18475,302.1436,301.5526611328125
2022-10-31,296.3360900878906,296.5594482421875,298.2556457519531,297.26898193359375,296.302,297.6678466796875,299.682,296.1611022949219,295.95196533203125,298.04102,294.7278137207031,293.57794,295.2479,299.6335754394531,295.49323,297.92618,295.55157,295.94727,297.52682,295.43524,298.1145090738932
2022-11-30,292.7597351074219,292.09918212890625,291.0105895996094,288.5481872558594,288.3923,292.2929382324219,292.21616,291.6963806152344,289.35260009765625,291.45612,288.5999755859375,289.9113,291.39496,289.58404541015625,292.0941,290.09702,288.7756,290.7108,292.6185,291.18365,293.1638458251953
2022-12-31,286.4447021484375,283.7686767578125,286.5339660644531,284.2078857421875,283.9999,285.2674865722656,285.29874,285.76397705078125,284.4757080078125,286.04608,280.8503723144531,286.1832,284.7155,286.9716796875,288.78836,286.62857,280.54782,285.85928,283.42114,287.39203,286.2306396484375
