,INM-CM4-8,INM-CM5-0,NorESM2-MM,NorESM2-LM,MIROC6,GFDL-ESM4,MIROC-ES2L,GISS-E2-1-G,FGOALS-g3,MPI-ESM1-2-HR,BCC-CSM2-MR,MPI-ESM1-2-LR,MRI-ESM2-0,CMCC-ESM2,ACCESS-ESM1-5,EC-Earth3,ACCESS-CM2,IPSL-CM6A-LR,CNRM-ESM2-1,CNRM-CM6-1,KACE-1-0-G
2029-12-31,295.0784912109375,296.4235534667969,295.7585144042969,294.94384765625,294.42923,295.921630859375,295.4258,295.87213134765625,295.30401611328125,294.93176,295.3705139160156,295.43588,295.64542,296.5156555175781,296.32516,298.2269,297.574,296.40933,296.6289,295.24207,296.3193909202874
2030-12-31,295.3275146484375,296.6336669921875,296.5285339355469,296.0934143066406,294.73917,295.28717041015625,294.27997,295.4029541015625,295.2837829589844,295.67715,296.2226257324219,295.65222,296.3182,294.8138122558594,296.36703,295.29523,297.39725,295.92886,294.49384,296.38794,296.1185873873407
2031-12-31,293.8856201171875,296.7646179199219,295.4671325683594,295.17742919921875,295.2626,295.5707702636719,294.89246,295.9770202636719,295.37060546875,296.71252,296.57672119140625,295.7901,296.53305,295.0691223144531,294.77527,295.5708,296.36264,296.21176,296.48026,295.14642,297.525497777502
2032-12-31,295.7163827556453,296.3631318392819,296.17613792941995,295.34344900470893,295.99542,295.3497026835402,295.88602,295.7924527102954,296.13245339589577,294.85297,295.38122709091397,296.1041,295.57303,295.35104286507385,295.9861,296.8374,296.20065,296.54825,294.63306,296.08572,297.0315380893378
2033-12-31,294.5256042480469,296.8902282714844,295.6788024902344,296.45684814453125,295.85873,295.572998046875,296.6679,295.1940002441406,294.841064453125,294.08,295.4432678222656,295.57553,296.22452,295.12109375,295.56815,295.01196,296.38007,295.87955,296.70966,295.6027,298.11681685634164
2034-12-31,295.8089904785156,295.05572509765625,295.69635009765625,296.7721862792969,295.5773,295.1888122558594,296.1747,295.20013427734375,294.8955383300781,296.1717,295.33636474609375,295.4247,295.64233,294.7808532714844,296.63574,296.6026,296.795,295.7076,294.80493,294.94833,297.43981805726804
2035-12-31,295.6587829589844,294.189697265625,295.8472595214844,295.8410949707031,294.14343,296.13006591796875,295.76016,294.8130187988281,295.1207580566406,295.5122,295.68927001953125,294.09064,294.5123,295.5368957519531,296.68927,298.2827,295.83505,296.35992,295.27206,296.0021,296.0814364982051
2036-12-31,296.2328594887093,296.99665318319245,295.71064068519905,296.47965940710617,294.44885,293.7334449245505,296.4862,296.90259232194455,296.3255180463399,295.9418,295.5029455733626,295.2376,297.14917,295.17033783377036,295.4768,297.00247,296.89728,294.20004,294.204,294.7783,298.1157959324404
2037-12-31,294.2098083496094,296.1835021972656,296.4641418457031,296.7969055175781,295.6961,296.55419921875,296.49826,297.0436096191406,295.13690185546875,295.1577,296.1148681640625,296.03708,296.77582,294.9499206542969,296.07004,296.9567,296.5569,296.63135,296.50787,296.3326,297.224228928209
2038-12-31,294.4639892578125,296.5059814453125,295.8919982910156,296.3389892578125,296.78873,294.9634094238281,296.32007,295.84136962890625,295.4736328125,295.87762,296.64654541015625,297.0535,296.12924,296.79425048828125,295.79306,297.12537,296.4811,296.58374,294.64108,295.6416,296.2034814078049
2039-12-31,295.1962890625,295.9194641113281,296.4211120605469,295.7540283203125,295.15594,295.4647521972656,294.6847,296.51171875,295.55084228515625,294.31204,296.4207763671875,295.42883,295.6838,296.39361572265625,296.16608,295.81284,296.86502,296.33667,295.47833,296.21658,296.1376165464604
2040-12-31,294.0165477177868,296.0571613468536,295.9088664015679,296.0599899501017,296.51984,295.4158333556293,295.81418,296.1946960449219,296.0695713827055,296.37354,296.58305772755244,295.86166,296.00473,295.66050833088076,296.9577,296.67896,297.6584,295.58597,295.54422,295.9008,296.71655383946836
2041-12-31,296.7548522949219,295.7090759277344,296.540283203125,296.6332702636719,295.92905,294.2615966796875,295.9613,295.9326477050781,294.73095703125,296.8268,295.3892517089844,294.47723,295.8891,295.3816223144531,295.79346,296.06912,295.9375,296.7412,296.05194,296.89145,296.6965432619915
2042-12-31,296.5357360839844,295.44842529296875,296.55419921875,296.2132873535156,296.74957,296.197265625,296.1916,294.474365234375,296.5050048828125,296.6069,295.2117614746094,294.44196,296.79764,296.6719970703125,294.4485,295.972,296.71762,296.32294,295.3601,295.4277,297.76107736939156
2043-12-31,295.1387023925781,296.8271179199219,296.723876953125,296.682373046875,296.1557,296.40850830078125,297.9998,295.9990234375,295.4469909667969,296.31992,296.4927673339844,295.4148,296.77905,295.37127685546875,296.8147,296.42706,296.46704,296.5948,296.0659,294.7666,297.538819979023
2044-12-31,294.42888944442956,297.5996382203821,297.17402418998824,296.3543247170644,296.263,296.9142767919253,296.38675,295.35170430222604,296.8316205586473,294.49356,295.7835179159086,295.44955,296.579,296.0417263083262,296.7806,297.85864,296.7676,297.09134,296.64792,296.4798,298.02104930824555
2045-12-31,294.17742919921875,296.6574401855469,296.43115234375,296.7218017578125,296.2531,295.90960693359375,295.9758,295.8097839355469,295.56036376953125,296.40625,297.65362548828125,295.14383,296.4111,296.4380187988281,295.32144,297.0444,296.7404,296.38907,295.4879,296.07938,298.6796725821895
2046-12-31,295.7817077636719,296.24310302734375,296.0553283691406,295.9306640625,297.4201,295.076171875,295.75385,296.3431396484375,295.07672119140625,296.44656,295.5527038574219,295.33844,296.18463,297.6882019042969,296.55444,297.0918,296.6271,296.49203,296.0877,295.7192,298.1948891751593
2047-12-31,294.9046325683594,296.343994140625,295.9578552246094,295.43359375,296.6378,296.30157470703125,296.87955,296.2815856933594,297.2439880371094,295.87857,296.39605712890625,295.36142,296.74103,296.0622253417969,296.41782,296.4387,297.31955,297.14133,296.10272,295.57217,298.00401792046745
2048-12-31,295.7774055376445,296.89828081522904,296.5768654183166,296.3566110271297,297.1544,296.8508401949112,295.6731,295.3111127461473,296.1268419239619,295.8687,296.64550856498823,296.4399,297.13882,294.2871640558112,297.01566,296.74692,297.64954,297.96545,295.7696,295.9157,298.504217886327
2049-12-31,296.3643493652344,295.9074401855469,296.9280090332031,296.4948425292969,296.3431,295.2236022949219,296.49112,296.5867004394531,297.3529052734375,298.80658,297.3377685546875,295.83466,296.2095,296.6689453125,296.2021,295.88736,295.6122,297.81927,295.573,297.83023,298.0880450030279
2050-12-31,295.2851867675781,296.25384521484375,295.8935241699219,295.362548828125,296.47696,296.6759338378906,296.57028,296.4947509765625,296.3896179199219,295.66687,296.992431640625,295.81567,296.69995,296.40020751953125,296.37665,296.28857,297.2944,296.4862,296.1009,297.6116,299.01681484456833
2051-12-31,294.833984375,296.3107604980469,297.01812744140625,297.05926513671875,296.13385,296.33251953125,297.27264,296.8130798339844,296.700439453125,297.13293,296.8629150390625,296.44534,296.36627,296.3207092285156,296.6453,297.50922,296.88297,297.05286,295.98004,295.55368,296.3779836473518
2052-12-31,295.6024301189266,296.579627635381,296.4648103896886,296.52049510380994,296.99124,297.1042427794574,295.4954,295.62352303282853,296.82160435506745,296.87534,296.2149390651755,296.63416,297.0306,296.8964001799283,294.63568,295.6224,297.28427,296.67758,296.46948,295.3373,298.61206071688935
2053-12-31,294.4178161621094,296.52874755859375,297.0747985839844,295.32037353515625,296.99747,295.7350158691406,296.30008,296.7586364746094,296.4297180175781,296.23505,297.6069030761719,296.2347,295.77463,296.5396423339844,296.91745,296.94824,296.89767,296.5732,295.60583,296.789,299.69861641143285
2054-12-31,296.4595947265625,296.188232421875,296.8837890625,295.8454895019531,296.0247,296.435546875,295.3905,296.3898010253906,295.2495422363281,295.77408,296.9440002441406,295.31732,296.38406,296.5404052734375,297.30814,297.6281,298.21808,297.24915,295.0663,297.1427,298.774771834219
2055-12-31,295.29644775390625,297.6036682128906,296.0870361328125,296.6457824707031,296.82626,297.7051086425781,297.60626,297.1488952636719,295.6988830566406,295.14914,297.2851867675781,295.3916,297.07382,295.5036315917969,296.55264,297.3988,297.44543,296.39755,295.87656,297.6172,298.3204594617449
2056-12-31,295.5988133260648,296.1757942931293,296.8511564071864,296.93387242147367,297.37717,296.3572586686644,297.73605,297.04342793503855,295.5731127595248,295.75375,297.25606990448415,295.24515,297.25412,297.11677973499036,296.82333,296.8522,296.3096,297.04312,296.26556,297.54364,298.08671727087506
2057-12-31,295.6089782714844,296.1640930175781,296.3433532714844,296.1797180175781,296.91873,297.36962890625,296.06787,294.8783264160156,295.87896728515625,296.42816,297.0244140625,296.60245,296.54095,296.6614685058594,295.48886,296.3972,297.50494,297.9351,296.76416,296.3045,298.12944295020077
2058-12-31,295.4595031738281,297.41925048828125,298.5691223144531,295.69189453125,296.98172,296.8466491699219,297.4103,296.8033752441406,297.0270080566406,294.99658,297.0550842285156,296.90408,296.9176,296.7154235839844,297.52362,296.7984,298.11154,296.63174,295.3288,295.49893,299.5283596102752
2059-12-31,295.1123352050781,296.8213806152344,298.2090148925781,296.66937255859375,296.41254,296.0247497558594,297.10574,296.60064697265625,296.250244140625,295.77798,297.2422180175781,296.47116,298.17072,296.31573486328125,297.5094,297.4685,297.81247,297.30164,296.82822,296.75818,298.9880942232782
2060-12-31,295.4953140049765,296.17972938851136,297.57227197934503,296.8094877060146,296.2315,297.11343091154754,296.21683,296.9233171854934,296.55562719057684,294.8061,298.30897551236086,297.22083,296.68384,296.0307993431614,296.84995,296.60956,296.9319,297.16962,296.54074,296.9668,298.1804408336416
2061-12-31,295.2751159667969,294.5437927246094,296.7160949707031,296.9869079589844,297.99374,295.96051025390625,297.4004,295.455322265625,295.9793395996094,296.58832,297.90093994140625,295.17627,296.90552,297.61669921875,297.35248,296.29636,297.17477,296.71252,297.14804,295.8592,297.92734216444984
2062-12-31,295.43560791015625,295.1205139160156,297.2197265625,296.6152038574219,297.54016,296.91925048828125,296.62402,295.6466064453125,296.2566223144531,296.5125,297.8167724609375,295.48636,297.76477,297.5086975097656,297.58215,297.9332,296.96237,297.3152,295.67902,297.72864,297.8663705154504
2063-12-31,296.4372253417969,296.2567138671875,297.6121826171875,297.17498779296875,297.5173,296.0093994140625,297.4564,297.18243408203125,296.45220947265625,295.8237,298.0378723144531,296.06607,296.7314,296.71173095703125,296.47186,297.6144,297.77173,296.9468,297.39868,296.61038,297.97057312693676
2064-12-31,296.3886156056025,296.8583247772635,297.0082085596372,296.8913198810734,296.1146,295.6303599736462,297.73837,296.1381321737211,296.99094606164385,296.93866,297.3155943988121,296.3668,295.39594,296.62154474127783,297.41104,298.2398,297.43433,297.91803,296.0584,295.18347,299.32483250184976
2065-12-31,295.355712890625,296.09307861328125,296.0162353515625,297.5728759765625,297.74066,296.8020324707031,297.22064,296.7361145019531,297.1935729980469,296.14285,297.6426696777344,296.84894,296.9938,296.9637145996094,297.03772,296.65457,297.46112,298.02863,296.57776,297.62515,298.44866031241816
2066-12-31,295.2806396484375,296.49981689453125,297.4350280761719,296.92962646484375,297.2309,297.2867431640625,297.6789,296.9554443359375,296.62225341796875,296.88715,296.9381408691406,296.3926,296.4139,297.5821533203125,296.03986,297.06204,299.71106,298.2074,297.80573,297.6061,297.81479146094296
2067-12-31,295.38555908203125,296.2259216308594,296.6582946777344,297.6632385253906,297.40958,296.6277770996094,296.34616,295.8551940917969,297.13690185546875,296.8096,297.3877258300781,295.54425,296.55002,296.6634521484375,297.90875,296.99936,297.71423,297.9885,296.0581,296.8513,298.81409219922966
2068-12-31,296.34668863374895,296.7319373561911,297.0368791136023,296.8512453680169,297.99265,296.6708741906571,297.9783,296.2841944864351,296.3015295577376,296.6733,296.49417666082513,296.1773,297.15002,298.1343886283979,297.5099,297.47327,297.28867,298.14014,298.32825,296.79498,297.6383647440536
2069-12-31,295.4727783203125,296.8114318847656,297.1304016113281,296.61993408203125,296.3506,297.3477783203125,297.36652,296.2613220214844,295.85662841796875,296.79984,298.1817932128906,297.0686,297.47943,297.45037841796875,297.9384,297.26147,298.48947,297.9988,296.6177,295.84265,298.2640046700419
2070-12-31,296.6191711425781,297.24200439453125,298.8482971191406,296.6523742675781,297.34296,297.3230895996094,297.48782,297.6784362792969,296.4607238769531,297.86075,297.0325622558594,296.00494,296.95624,296.9264831542969,297.45065,297.9579,297.5352,299.5136,298.44742,297.569,299.09536470381244
2071-12-31,295.8919372558594,296.7808532714844,297.56146240234375,296.3252868652344,297.54105,298.3457946777344,298.66122,297.299072265625,296.43524169921875,296.78937,298.39208984375,296.26114,297.22263,296.9752502441406,297.27155,298.03946,298.01968,298.88565,295.5305,297.79013,298.9459892571305
2072-12-31,296.6744680744328,297.41070832552975,297.16223353555756,297.481863528735,297.28485,297.8579747866278,298.07516,297.14168433620506,296.74442029979133,297.1954,297.5030735799711,297.36322,297.5242,297.0642875775899,297.4232,298.66782,298.01776,297.49176,296.99124,297.12134,299.6080931767116
2073-12-31,296.5233154296875,297.74334716796875,298.0161437988281,297.9770202636719,296.77356,297.85235595703125,297.50772,298.1319274902344,296.9796142578125,297.09668,298.1016540527344,296.91833,296.77945,297.4873046875,297.44803,298.36514,298.8654,297.28845,297.31833,298.00482,298.8051079265232
2074-12-31,296.9471435546875,297.4017028808594,298.1852722167969,297.39105224609375,298.26712,297.9012756347656,297.19345,296.72564697265625,295.9913635253906,296.55292,298.6929931640625,297.19113,296.8952,297.5440368652344,297.4889,298.39172,298.42465,297.74594,297.6888,297.80865,298.8431377730556
2075-12-31,295.6396789550781,296.7709655761719,297.8312683105469,297.17730712890625,296.8688,298.70953369140625,298.32666,297.3193664550781,295.8660888671875,298.07898,297.9819641113281,296.77942,297.92142,297.62396240234375,298.99457,298.07758,298.6698,297.86768,297.44778,297.51834,299.37885842776166
2076-12-31,296.73998856217895,296.4356390966128,297.44509360953555,297.14198299042164,297.47794,297.31041535677974,297.45535,297.52139558138913,296.1690984856592,296.7034,297.0432807817851,298.0959,297.49908,297.94022384016483,298.53925,298.1789,297.28363,298.87152,296.5906,298.05295,298.67534941351846
2077-12-31,295.57293701171875,296.98138427734375,298.9548034667969,297.1568603515625,298.07874,297.39794921875,298.81653,297.55682373046875,297.0381774902344,295.8951,297.7925109863281,297.45596,298.01895,297.2334899902344,297.6768,295.91223,298.88327,298.9045,296.69003,296.3603,297.12095787005717
2078-12-31,295.5138244628906,297.51165771484375,298.64501953125,297.15740966796875,297.4275,296.51092529296875,297.67456,297.6820068359375,297.730224609375,296.89008,298.4223937988281,296.94888,296.88715,297.42047119140625,298.7223,297.1492,297.34198,298.34085,295.96182,299.5862,299.7814981471227
2079-12-31,295.79656982421875,297.2428894042969,297.202880859375,297.31591796875,297.39362,299.2240295410156,298.37506,296.9505310058594,295.514404296875,295.42664,298.13128662109375,298.0218,298.11996,297.2498779296875,298.0648,297.65805,297.31146,298.02942,296.85876,297.97174,299.1086302176534
2080-12-31,296.7923202723673,297.14236023785315,297.3815054279484,297.37357445285744,297.96503,297.8012854171126,299.21924,296.3762472910424,298.15127070178727,295.5172,298.1352682871361,296.94016,297.04138,297.8989124036815,298.13434,298.67093,297.8658,298.9311,296.98932,296.69452,299.314786778187
2081-12-31,296.603759765625,297.1654968261719,298.1773681640625,297.9171447753906,298.32605,297.71142578125,298.44586,297.0266418457031,296.619873046875,297.25735,297.99853515625,297.1149,297.44412,299.2713928222656,297.42563,297.0111,297.9369,299.2882,298.43176,297.72165,299.1200824929349
2082-12-31,297.0354919433594,298.2455749511719,296.9423522949219,298.727783203125,298.44727,297.2479248046875,298.58145,297.2311706542969,296.3274841308594,296.8405,299.2804260253906,296.97052,298.21988,298.0711364746094,298.16653,298.149,298.47424,297.04965,297.86893,298.61838,299.28650831510237
2083-12-31,295.57342529296875,298.5672912597656,297.650634765625,298.1822204589844,297.54654,297.3811950683594,298.09717,297.3688659667969,297.185791015625,296.1795,298.3350830078125,298.28165,298.33124,298.411376953125,297.10785,298.43985,298.8227,299.227,295.97086,297.90134,299.78478858990377
2084-12-31,296.12843076104986,298.33045997097065,298.1580888303992,297.7251377053457,297.53763,297.74243055369755,296.71582,297.1430667406892,297.2838433252622,296.5195,298.72792358398436,297.70203,297.37448,297.74706730254707,298.18695,299.1857,298.2691,298.654,297.86127,298.6548,298.73253688971647
2085-12-31,297.00616455078125,297.7134094238281,298.5761413574219,297.1646423339844,297.6291,298.1952819824219,298.48764,297.5583190917969,296.8940734863281,297.2116,299.34552001953125,297.7971,297.26215,298.1959228515625,298.15698,297.90076,300.1927,298.8657,297.52026,297.77487,299.11412704723506
2086-12-31,296.43682861328125,297.262939453125,299.0296325683594,297.833251953125,297.99,297.1484069824219,299.31134,296.5513000488281,297.835205078125,298.88934,299.7285461425781,297.68597,297.8587,298.75054931640625,297.6152,298.46133,298.39005,298.19492,297.6572,296.86572,299.3307824161466
2087-12-31,295.61981201171875,298.7556457519531,298.9094543457031,296.8235778808594,298.62244,298.0919494628906,298.4903,297.44683837890625,297.3316650390625,298.24796,298.7303161621094,296.8625,298.0528,297.583740234375,298.48233,297.19907,298.3251,299.8576,297.34628,298.21732,298.21531430036663
2088-12-31,297.4429768601509,297.7847625314373,298.2498608732877,297.9312445653628,297.9639,297.6282039276541,297.92105,297.96956343977416,297.77204991170805,297.83963,299.95020576372536,297.7002,298.5608,298.48660596037564,297.65875,297.81693,298.9677,298.55246,297.5678,298.66095,299.04728906998065
2089-12-31,296.8995056152344,297.97021484375,297.7182922363281,298.29437255859375,298.47897,297.85479736328125,298.0648,296.43438720703125,298.18328857421875,297.1119,299.9974060058594,297.78894,298.4592,297.9140930175781,297.73703,296.85422,299.79294,299.80875,298.43628,298.586,298.91561318509406
2090-12-31,296.3391418457031,298.00823974609375,298.5854797363281,298.70709228515625,298.40894,298.0469055175781,298.8329,296.95318603515625,297.4022521972656,297.20203,298.3207092285156,296.2788,297.93216,298.5222473144531,299.89056,298.89325,300.62173,298.85297,297.83496,298.65164,299.27189653279396
2091-12-31,296.4434814453125,298.4078674316406,298.8971862792969,298.802001953125,298.51596,297.8401184082031,299.3653,297.08612060546875,297.1755676269531,298.1732,298.6412353515625,298.84622,298.6007,298.6356506347656,299.09082,300.51065,299.2865,299.8969,300.0917,297.21744,299.6267994289292
2092-12-31,296.73372535183006,297.51513220382066,298.3674348177975,297.54318755685466,299.2895,298.2494216709921,297.51083,297.40756434610444,297.89694932911493,299.19913,298.80336763564856,298.9068,298.259,298.32998197372643,298.83575,298.94568,299.49603,299.64294,296.5641,299.21286,301.3183483240664
2093-12-31,297.33306884765625,298.32684326171875,298.68731689453125,297.919921875,299.0495,298.01751708984375,298.175,297.20452880859375,296.85772705078125,297.6661,300.0729675292969,298.38168,297.81296,297.4633483886719,298.74057,298.1522,298.671,299.02,299.10934,299.27377,299.2182418567508
2094-12-31,296.1190490722656,297.3377685546875,297.91876220703125,298.20184326171875,297.92795,297.42083740234375,299.3688,296.9632263183594,297.2368469238281,298.2487,299.6341247558594,298.16177,297.94284,297.8130187988281,297.36993,298.85156,298.08728,298.79135,297.93265,298.44565,300.099918301545
2095-12-31,297.08203125,296.86114501953125,299.9730529785156,298.683837890625,297.95093,297.750732421875,299.29886,298.2982482910156,297.7041320800781,297.62308,299.2889404296875,297.98834,298.608,298.7295837402344,298.1951,299.65427,299.28128,300.02185,297.7751,301.09613,300.02335890444965
2096-12-31,296.5780010902718,298.03549211057896,300.20944088452484,298.4738039617669,298.72702,297.3564864485231,297.85608,297.6711834633187,297.29742373113766,297.71313,300.39208833877353,298.09006,297.21936,299.5952314821008,298.72296,298.99966,299.17157,298.8273,297.3045,298.4874,299.5530311350703
2097-12-31,297.2820129394531,297.5045166015625,299.0721740722656,298.4496154785156,298.36823,298.4901428222656,297.63364,297.2450866699219,296.7062683105469,297.3308,299.7835388183594,298.84302,298.03046,298.8334045410156,297.9748,298.659,299.5006,299.95,297.75598,299.2451,299.6074958673403
2098-12-31,296.04095458984375,298.6063232421875,298.153076171875,298.3857421875,298.92163,298.3323974609375,298.41174,297.3778381347656,297.3388977050781,296.90857,300.22607421875,298.64374,297.65628,298.4260559082031,299.14258,298.76248,299.15326,299.60574,299.2532,299.57074,299.4904418604334
2099-12-31,296.76373291015625,298.8001403808594,297.9108581542969,298.9828186035156,299.1854,297.7643127441406,299.85083,297.5160217285156,297.8171691894531,297.84256,299.7311096191406,299.01962,297.19174,297.8472595214844,299.1277,300.7116,299.32672,300.58246,299.05594,298.45557,299.83770001800366
2100-12-31,297.9603271484375,298.3258056640625,299.19854736328125,298.7812805175781,298.8928,298.8852844238281,299.09454,297.47265625,298.7816467285156,298.77444,300.12030029296875,298.24924,297.49942,298.3623046875,298.988,299.68546,299.18716,299.07962,300.31506,298.486,299.7252188741162
