ssp,date,mean_pr,med_pr,p10_pr,p90_pr,mean_spi,med_spi,p10_spi,p90_spi,mean_tasmax,med_tasmax,p10_tasmax,p90_tasmax
ssp126,2021,0.19952015164316209,0.08183850207423558,0.040832134844472,0.5685781835103112,0.04747290535319185,0.04039200108602979,-0.2956012870795366,0.49245964440318485,33.01043819602321,32.824771582562015,32.185275401239835,34.26743847826089
ssp126,2022,0.11805624480841104,0.06384694883508824,0.007669501894845655,0.2254063173481671,-0.017528909080852185,0.04755077625178929,-0.4238420382956899,0.31576186602156975,33.41945843694907,33.74061339005182,31.896278580375363,34.34586818529214
ssp126,2023,0.13029236995052867,0.04423022927069428,0.005397548913370018,0.32115502258822703,0.021072528964467874,-0.14627870959705597,-0.6100626691941677,0.8212812207043153,32.93040810980567,32.87188939633579,31.66299159837808,34.21422696320909
ssp126,2024,0.1281015507629237,0.037630324398026355,0.010603956133553078,0.3337258663511315,0.07621366201400469,0.06142207461472235,-0.3760755089293366,0.5708699617010272,32.88929373446955,33.11153564453127,31.004964456521762,34.301765640922234
ssp126,2025,0.11860475133956737,0.09222363274840747,0.01009766365439658,0.244860740707687,-0.0544268180595299,0.07366208642297617,-0.5508231315785876,0.44312739026158654,32.86817958443779,33.04490467391306,31.86044663139014,33.70704597826089
ssp126,2026,0.1815540593976678,0.13016239874847263,0.022557837778110903,0.39849157545398084,0.09485454180827632,0.047555917635524435,-0.46266272932280444,0.7818678559074246,33.03459240877079,33.15356467391307,31.3813739130435,34.18596782608698
ssp126,2027,0.15419477178140456,0.10338584508421828,0.013325938098445565,0.34691762128509224,0.042746149163093335,-0.06820511835878772,-0.5470527278266486,0.7053499411628569,33.31100660401657,33.22964456521742,31.647191288160265,35.15189554347828
ssp126,2028,0.10659020072923736,0.07892980303067196,0.009828529889338656,0.2343469828917471,-0.03127599648794952,-0.044017445611584806,-0.48201258262201463,0.4578116973337764,33.19038526671734,33.25146782608698,32.090007151728116,34.20714257281762
ssp126,2029,0.15872988305724323,0.10854458487768705,0.03572245799862511,0.3423204984990046,0.048739878914136246,0.03266954051190228,-0.5030551234526379,0.48930097055123295,33.00479207050461,33.132747717391325,31.589374130434802,33.761684347826105
ssp126,2030,0.08986163990608026,0.08422257962755801,0.020351679523801198,0.15492993794851379,0.02021784528835546,0.12848560279537496,-0.44483755697413563,0.494072699711056,33.27778632426325,33.23860576086959,32.576709021739156,34.293410108695674
ssp126,2031,0.11284038395360678,0.08987101046859428,0.015197164757052718,0.2177055490660886,0.13963908559181887,0.1285865831337434,-0.6008911609488558,0.9447105392888893,33.492045704019695,33.59277130434785,32.54399456521741,34.649719130434804
ssp126,2032,0.1438408466077523,0.11011480416882946,0.012394042216106781,0.27368510580275224,-0.0358077177352206,0.11751188258674959,-0.674679909823298,0.36085925780879863,33.4748647905673,33.33263947860057,32.56217608695655,34.86447206521741
ssp126,2033,0.1257293352409099,0.05395134204359989,0.014573484708505275,0.1961517755070952,-0.03150569806811638,-0.03779504837177817,-0.4582810697095547,0.3413682344630407,33.254299629735236,33.418366340968944,32.1589937956437,34.09428956404979
ssp126,2034,0.15059160965985424,0.09561117025192588,0.0132959137761389,0.33542336989673693,-0.02676377853479187,0.02401294409842687,-0.8012273082749454,0.6177021793159473,33.181284002857424,33.26366217391306,31.89655336956524,34.43644500000003
ssp126,2035,0.16402517217217477,0.08981707010271228,0.02708715655630593,0.34722577946597305,0.15099312300649798,0.05460843077645565,-0.27057859828633496,0.6658130837598157,33.426531526702846,33.47493332572608,32.156095217391325,34.41335152173915
ssp126,2036,0.11124281449133805,0.06203535413908366,0.019718880993803686,0.2590078730512578,0.044401198618952205,0.1617650270509775,-0.3950351137097778,0.29905189539178856,33.492061206403484,33.52684140412706,32.558366725755796,34.695896845278554
ssp126,2037,0.1401528306011547,0.12095097089936746,0.009461484753602088,0.3259895986925238,0.01678277845263332,-0.025396298319165057,-0.583730519330184,0.7264957949699582,33.143177180471504,33.099926195652195,31.764038284965206,34.25465434782611
ssp126,2038,0.12490171185286068,0.07832174982646178,0.014761570475337259,0.27047137021547085,-0.06031176507221783,0.02349621713640158,-0.6386301991269117,0.39041174705961684,33.152463103487335,32.82290989130437,32.15358090608019,34.76445445652176
ssp126,2039,0.11005725384596791,0.06992807084724251,0.015245791233977759,0.2811558898751699,-0.06699184455631414,-0.09940275168167496,-0.4817951327135461,0.3817732298565535,33.42764626991037,33.632596753991194,31.901585653553862,34.70645945652176
ssp126,2040,0.15636762689719802,0.09665932602275171,0.019139967613436237,0.38845129763462555,0.03818004694708468,-0.01440801474230305,-0.3628534303808217,0.44032223842054574,33.33771896986306,33.4691664130435,32.02229727040169,34.660076837954335
ssp126,2041,0.12340053645845826,0.09530719359542764,0.03667643878198852,0.25538653396044764,0.06821866116478062,0.022844406241404967,-0.29044017148443757,0.438460310408424,33.470399472049706,33.32193956521742,32.51428972327193,34.76237793478263
ssp126,2042,0.20646570159996286,0.12201864356565639,0.02007972077200153,0.4885987642993599,0.08504811256053958,-0.056096223814859535,-0.5347316965731604,0.933818757092005,33.756618328485935,33.698132589589015,32.23039729906167,35.13166364586874
ssp126,2043,0.10152366317272565,0.07623285049636941,0.03175580998719855,0.17489641765015168,0.06875735059353773,0.0662859360621913,-0.4088349658398278,0.7025606032170478,33.320721883395834,33.56633148193362,31.94099280315899,34.352574091372304
ssp126,2044,0.15962584430244606,0.09469626754029176,0.016644391484227795,0.3224168953142553,0.05029002278664378,-0.08188883697457519,-0.47297238805691955,0.8069050940663951,33.24548766232321,33.52720363451089,31.902465978260892,34.403275326086984
ssp126,2045,0.29649796785477045,0.06006275896249924,0.01883637772245846,0.7624629479019545,0.01774792797019474,-0.029298954910672206,-0.46035891183555816,0.4773767160132691,33.601732300004365,33.9561998450238,32.32763000000002,34.50915228260872
ssp126,2046,0.11881093489384192,0.05549062404166591,0.00692179215303491,0.35431702596764775,-0.0196118743343867,-0.08642677643354535,-0.5909849922942682,0.6513855504380937,33.532341681062384,33.65624290134598,32.2531814130435,34.49088307256286
ssp126,2047,0.12876033739223866,0.10399074899139861,0.006506759282485971,0.31422312900099997,-0.04075163962983237,-0.05069802851258081,-0.6145873553640505,0.5570714920217622,33.60051300554045,33.771454719875194,32.35608294943107,34.77587628571886
ssp126,2048,0.10645049974946758,0.06403772190474928,0.009943200789643487,0.22395319120217122,-0.03683528228921607,0.010637896430176617,-0.58222163102342,0.30371820481439565,33.15359212868639,33.070319001571015,32.01387293478263,34.271866043754265
ssp126,2049,0.1478274489624137,0.09128084502706989,0.01527547320881651,0.38677078251940594,0.09025596344295811,0.06663009130682448,-0.3780426230174137,0.564583946497233,33.490785223608576,33.65169478260872,32.18647956521742,34.71775945652176
ssp126,2050,0.07851078157519777,0.03300024035682038,0.010002712235229047,0.2932603378693628,-0.16003362646911246,-0.2527908520559618,-0.6790682153459243,0.39532011442824266,33.220387263287236,33.18734076086958,31.573267928413745,34.22432629129163
ssp126,2051,0.14975110399135202,0.07538473779205931,0.0066440417013970444,0.4357453182226831,0.05216106835980838,0.09537885106927166,-0.5511345189226748,0.5396189518662408,33.44345550724134,33.972545988663406,31.8318564130435,34.979849673913066
ssp126,2052,0.12195658362426644,0.09915061518504012,0.028376792642441737,0.18650027503012268,-0.0606446438429586,-0.10041066942538938,-0.6282264932209644,0.4955354245604362,33.63581971636978,33.55998913308851,33.12679478260872,34.60217537257984
ssp126,2053,0.10005828994243679,0.0806525018242118,0.009691513191243126,0.19411060758858048,-0.04026171315546492,-0.11760166913661921,-0.46933096324561596,0.6511428888137548,33.49805555395156,33.58796977167547,31.763643878439222,35.03498652173915
ssp126,2054,0.12357432904840014,0.08180498419618559,0.009196962977397957,0.27629881232141396,0.08473098552433238,-0.051622992419598404,-0.5772460397148943,0.8477680189024692,33.147688953804376,33.397467439071015,31.90220913043481,34.06190477454146
ssp126,2055,0.12014816839246673,0.04827686242974911,0.008630017696208884,0.22337244720282762,-0.1621560582816153,-0.1515194582514543,-0.7166233124510359,0.2297467587372699,33.50405465125045,33.31737140157951,32.743593695652194,34.88889554347828
ssp126,2056,0.09945778558560692,0.07155648934911066,0.02958001105797553,0.20037677278988403,0.03755250542712408,0.05646045894813546,-0.3864857106371792,0.49035059320946756,33.54163331236911,33.36211315652601,32.07945130434785,35.22297663043481
ssp126,2057,0.17007009843895546,0.0763005832206555,0.010551706970554648,0.45964933241157196,0.06890455385994497,0.11509239205338868,-0.5643198778481892,0.7683099685927239,33.56263118032896,33.40166543478263,32.666722040591054,34.44885228260871
ssp126,2058,0.16866479050712574,0.07031846489118654,0.02489605473204332,0.34911838539919027,0.03986025766821408,0.06519121678946747,-0.42702327448525157,0.5132145036592508,33.778320764774314,34.006452013098695,32.7151536956522,34.957990760869585
ssp126,2059,0.142301054888475,0.16466789470030258,0.020888092941148996,0.2510739669633672,0.2737263751470673,0.27693474829151576,-0.5371986643117512,0.9504236851713428,33.61620660404184,33.8069939130435,32.59253015932832,34.721417833411195
ssp126,2060,0.1187793962434069,0.07658403232299339,0.009290486057614095,0.1999494493437064,-0.041465474409245556,0.07127304325545306,-0.5859065996095728,0.5162585036474672,33.56995802196307,33.91106489130437,32.01652380434785,34.79097336956524
ssp126,2061,0.1476073796610683,0.047197564898114296,0.008900946254573243,0.3995701957135817,0.0019364579240867667,-0.1096397336057164,-0.7635730136959957,0.7138664491131841,33.515953752224085,33.554910941745945,32.067781413043505,34.78731902173915
ssp126,2062,0.1541190426459745,0.10254330943244283,0.027715553922279444,0.23116811765845915,0.009654566875790256,-0.12553998623314894,-0.4242266747115932,0.4151043166973907,33.54207151048241,33.32344880434785,32.46112652173915,35.09748628035838
ssp126,2063,0.11265179152585768,0.0939179708382103,0.006601763111119833,0.2553827274105787,-0.04037395846165915,-0.057428015002710386,-0.5664610274558515,0.49110341394998747,33.58476623941049,33.63125563911772,32.53380538277006,34.43162673913046
ssp126,2064,0.07010815862084559,0.03809083017782055,0.010143255071534928,0.13890658723317853,-0.13882268367155992,-0.10962546520213234,-0.6239628471624394,0.43544114588270444,33.87915714152526,33.614851445737116,32.78377260869568,35.33396521739133
ssp126,2065,0.12635116861637696,0.10392689784077765,0.011723464394872032,0.25159121194946876,0.06955943093413024,0.11241981204755493,-0.8137779086973272,0.7208661047420567,33.514542582555436,33.55295510869568,32.57908152704656,34.4081361956522
ssp126,2066,0.17928196174948935,0.09604654626654877,0.013259632434434008,0.4976996142292859,0.006040946343053951,-0.006895696040704585,-0.4703556994604168,0.5189136487939627,33.98883241486166,34.11430630434785,32.754643514881984,35.15279478260872
ssp126,2067,0.08829631855533307,0.057510663656665115,0.013143263492594422,0.19742284275058758,-0.035282836130665796,0.015209182188558363,-0.4363028321355331,0.4557834633754901,33.79047307237331,33.596438586956545,32.11698315217394,35.785873260869586
ssp126,2068,0.1115321640891049,0.05796147631981305,0.011643075853477982,0.26450506797071793,-0.05194953937456335,-0.1327387281917978,-0.36724828991817016,0.526972025755382,34.00559043127217,33.99199000000002,32.960397007154405,35.13952097826089
ssp126,2069,0.18775282436333104,0.13209941941522135,0.009830603195073392,0.512352550303151,0.055647788654615386,-0.0014079486988631618,-0.756937294812642,0.916456770206116,34.0439806883123,34.17752695652176,32.74735080884853,35.14376635344134
ssp126,2070,0.17355418640679507,0.07863971648479018,0.021045830941117564,0.24625968433267162,0.13909315675148826,0.12895978367654914,-0.6752567117943667,0.4803934210473268,33.75295626472681,33.91197589376701,32.62757694410244,34.845147500000024
ssp126,2071,0.10953761191801042,0.05563162425031763,0.011590112342749136,0.3545910858980293,-0.039557924123297124,-0.07608341112045691,-0.6544415595006119,0.9390914815052026,33.81989684669387,33.92025146484377,32.184365181300976,34.96186815217394
ssp126,2072,0.10995710229841009,0.08008068464339478,0.027811368667661335,0.2229340346838327,0.16905664123942038,0.2300189715532165,-0.4153002997669123,0.6238993195681548,33.610201735496155,33.456809130434806,32.15920078443447,35.10772161069126
ssp126,2073,0.1640860748174895,0.09322579073982742,0.03529928319697772,0.48055080488340796,0.18580213062661877,0.22834199118698975,-0.5516476962449306,0.9314709071161437,33.47122303936125,33.59917138141137,32.14308489130437,34.54003494926123
ssp126,2074,0.20511988122002067,0.05447310551959314,0.02022165434248856,0.4928023350907722,0.13205596620652804,0.02940361774160153,-0.4048052099020294,0.7845637974629731,33.52940956757542,33.535763152173935,32.55644179634428,34.94892586956524
ssp126,2075,0.1821708916454228,0.12547320206640283,0.028393964182891224,0.5108834585142004,0.09399350987894146,0.09510183365312776,-0.2882724980590185,0.560637065839304,33.888372997918,33.908460543478284,32.18972466510277,35.16607155177906
ssp126,2076,0.13637706163089053,0.10504661793751166,0.02162962158729876,0.3110582829639087,0.012255771603608034,0.03367931868523939,-0.3884478802912875,0.5025387714941948,33.29252158622918,33.41595677914829,31.721329929517687,34.72906713071079
ssp126,2077,0.22182037457536807,0.1338035401086324,0.02471235494104424,0.4483686517552459,0.09253106146733607,0.06936989431896633,-0.553932995956113,0.9863767379105245,33.51927564341166,34.064883369565244,31.21855050791867,34.946084594726585
ssp126,2078,0.11643032520317592,0.05002936618871291,0.013467489201086282,0.366761478387938,-0.02277228270597906,-0.15631165970591185,-0.5488675104270364,0.6708683945904969,33.829854056866594,34.1188844100289,32.14289311948032,35.37173728260871
ssp126,2079,0.14821525816328301,0.06763637327108693,0.01263704832705694,0.32074173950081725,-0.07604824666958103,-0.23198354954608016,-0.46198488916549274,0.794278246743289,33.601294172138374,33.576817282608715,32.23809500000002,35.147566455343515
ssp126,2080,0.17962155584606385,0.13987003763230121,0.010394550653671793,0.36491927888698483,0.1511171033124388,0.17010159190339552,-0.363205278308601,0.6356103512113962,33.494643358786156,33.675359456521754,31.571255978260893,34.9166838936184
ssp126,2081,0.1692346169212669,0.0888704600089974,0.017221304991031965,0.24280232899715765,0.12523027199387868,-0.03427527883822369,-0.3028078313230379,0.562475974125684,33.967886634754024,34.24514392355216,32.429188152173936,35.37243224434233
ssp126,2082,0.11371933581571497,0.07546063318287255,0.02289754756773043,0.33058329995529995,0.016400325560524443,-0.03510677969561976,-0.3886223874189358,0.43744972206495386,33.52634357156508,33.51261988100801,32.01542826086959,35.01033836956524
ssp126,2083,0.18629649193296324,0.061999287843221,0.017975566053628777,0.3335334774503758,-0.007742126614681758,-0.04243347557675431,-0.5800270029242686,0.5471533071426359,33.72953311490332,33.89949076086959,31.938179456521762,35.26290858695654
ssp126,2084,0.23495760028417143,0.12504234035960315,0.011282178880296338,0.3457816376809968,0.08967907516524044,0.10738972772139241,-0.5937010980524741,0.6502705324648882,33.49548749069184,33.33638402173916,31.550833859651007,35.33515630434785
ssp126,2085,0.1714849212632059,0.13412465641094648,0.02138927964608754,0.3530065429480367,0.13918445713321964,0.07301708439697874,-0.37049129619825677,0.7338959779214843,33.37434783974469,33.24680348271911,31.56459097826089,35.34492048180624
ssp126,2086,0.2617335120408873,0.15455745409345925,0.00949426204602647,0.660415493761207,0.047370760830401835,0.058737420454423504,-0.6204120089460206,0.696380142586767,33.71251404860221,33.78490467391306,32.48619165835176,34.831749565217414
ssp126,2087,0.12926214526655047,0.08666917960715781,0.028091182265612143,0.23506222787117947,0.012936635743656196,-0.00115026239621056,-0.37750886832033376,0.551260190784465,33.57192347205628,33.682552717391324,32.2822889130435,34.7513241304348
ssp126,2088,0.12962900401636457,0.05033911569906696,0.025308521367595514,0.2704920743268515,-0.04278752919152779,-0.04482790127296143,-0.45953576411111635,0.4140119909834514,33.565945475389334,33.51250444495162,32.51268021739133,34.87638923913046
ssp126,2089,0.17976242963431013,0.07720448123519907,0.02258798899226541,0.5345343811183468,0.030332477466879514,0.010706128992443222,-0.40421589325323004,0.5547968744560912,33.51623385082049,33.770402282608714,31.39105434782611,35.10113777492359
