threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,BCC-CSM2-MR_compound_day_total,IPSL-CM6A-LR_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,MIROC6_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,BCC-CSM2-MR_compound_event_total,IPSL-CM6A-LR_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,MIROC6_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,BCC-CSM2-MR_compound_sequence_total,IPSL-CM6A-LR_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,MIROC6_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,BCC-CSM2-MR_compound_duration_max,IPSL-CM6A-LR_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,MIROC6_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,BCC-CSM2-MR_compound_duration_mean,IPSL-CM6A-LR_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,MIROC6_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
spi<-1_tasmax>32.22,ssp126,2031,12,0,18,17,1,32,6,23,1,0,0,0,17,4,1,0,0,1,17,0,10,12,0,18,17,0,32,5,23,0,0,0,0,16,3,0,0,0,0,16,0,10,1,0,3,1,0,1,2,3,0,0,0,0,3,1,0,0,0,0,3,0,2,12,0,9,17,0,32,3,12,0,0,0,0,11,3,0,0,0,0,9,0,6,12.0,0.0,6.0,17.0,0.0,32.0,2.5,7.67,0.0,0.0,0.0,0.0,5.33,3.0,0.0,0.0,0.0,0.0,5.33,0.0,5.0,7.619047619047619,1.0,0.0,18.0,7.238095238095238,0.0,0.0,18.0,0.9523809523809523,0.0,0.0,3.0,5.428571428571429,0.0,0.0,12.0,4.5633333333333335,0.0,0.0,12.0
spi<-1_tasmax>32.22,ssp126,2032,60,2,4,18,0,32,0,14,0,0,19,0,3,7,0,19,66,37,13,5,18,59,2,4,16,0,32,0,14,0,0,18,0,3,7,0,19,66,37,13,5,18,2,1,1,3,0,2,0,1,0,0,3,0,1,1,0,2,4,2,2,1,2,56,2,4,8,0,26,0,14,0,0,10,0,3,7,0,15,28,27,10,5,15,29.5,2.0,4.0,5.33,0.0,16.0,0.0,14.0,0.0,0.0,6.0,0.0,3.0,7.0,0.0,9.5,16.5,18.5,6.5,5.0,9.0,15.095238095238095,7.0,0.0,37.0,14.904761904761905,7.0,0.0,37.0,1.3333333333333333,1.0,0.0,3.0,10.952380952380953,7.0,0.0,27.0,7.2299999999999995,5.33,0.0,16.5
spi<-1_tasmax>32.22,ssp126,2033,0,25,7,0,0,0,0,17,0,52,32,0,0,0,0,0,21,0,16,16,3,0,24,7,0,0,0,0,17,0,52,32,0,0,0,0,0,20,0,16,16,3,0,4,2,0,0,0,0,2,0,1,2,0,0,0,0,0,2,0,1,1,1,0,13,5,0,0,0,0,10,0,52,19,0,0,0,0,0,13,0,16,16,3,0.0,6.0,3.5,0.0,0.0,0.0,0.0,8.5,0.0,52.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,16.0,16.0,3.0,9.0,0.0,0.0,25.0,8.904761904761905,0.0,0.0,24.0,0.7619047619047619,0.0,0.0,2.0,7.0,0.0,0.0,16.0,6.238095238095238,0.0,0.0,16.0
spi<-1_tasmax>32.22,ssp126,2034,0,0,0,26,18,0,18,0,10,17,17,1,11,48,1,21,17,22,2,10,2,0,0,0,26,18,0,18,0,10,16,17,0,11,48,0,20,15,21,2,10,2,0,0,0,1,1,0,2,0,1,2,1,0,2,3,0,2,3,2,1,3,1,0,0,0,26,18,0,11,0,10,14,17,0,8,27,0,16,7,14,2,5,2,0.0,0.0,0.0,26.0,18.0,0.0,9.0,0.0,10.0,8.0,17.0,0.0,5.5,16.0,0.0,10.0,5.0,10.5,2.0,3.33,2.0,11.476190476190476,10.0,0.0,22.0,11.142857142857142,10.0,0.0,21.0,1.1904761904761905,1.0,0.0,3.0,8.428571428571429,7.0,0.0,18.0,6.777619047619048,5.0,0.0,17.0
spi<-1_tasmax>32.22,ssp126,2035,5,3,25,0,7,0,12,38,0,2,18,0,13,1,7,6,0,5,73,18,24,5,3,25,0,6,0,12,38,0,0,18,0,12,0,7,5,0,4,73,18,24,1,1,3,0,1,0,2,1,0,0,2,0,1,0,1,1,0,1,5,2,1,5,3,17,0,6,0,9,38,0,0,16,0,12,0,7,5,0,4,35,12,24,5.0,3.0,8.33,0.0,6.0,0.0,6.0,38.0,0.0,0.0,9.0,0.0,12.0,0.0,7.0,5.0,0.0,4.0,14.6,9.0,24.0,12.238095238095237,6.0,0.0,25.0,11.904761904761905,5.0,0.0,25.0,1.0952380952380953,1.0,0.0,2.0,9.19047619047619,5.0,0.0,24.0,7.187142857142858,5.0,0.0,14.6
spi<-1_tasmax>32.22,ssp126,2036,0,0,1,24,36,25,0,12,15,3,0,4,4,0,0,0,8,0,19,0,40,0,0,0,24,36,25,0,10,14,3,0,4,4,0,0,0,8,0,19,0,40,0,0,0,2,3,3,0,2,2,1,0,1,2,0,0,0,1,0,2,0,3,0,0,0,15,16,10,0,7,7,3,0,4,2,0,0,0,8,0,10,0,22,0.0,0.0,0.0,12.0,12.0,8.33,0.0,5.0,7.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,8.0,0.0,9.5,0.0,13.33,9.095238095238095,3.0,0.0,25.0,8.904761904761905,3.0,0.0,25.0,1.0476190476190477,1.0,0.0,3.0,4.9523809523809526,2.0,0.0,15.0,4.007619047619047,2.0,0.0,12.0
spi<-1_tasmax>32.22,ssp126,2037,0,6,9,68,6,0,0,0,10,0,0,0,27,7,3,0,6,0,17,28,1,0,6,9,67,6,0,0,0,10,0,0,0,27,7,3,0,6,0,17,28,0,0,1,2,6,1,0,0,0,1,0,0,0,2,1,1,0,1,0,2,2,0,0,6,6,23,6,0,0,0,10,0,0,0,21,7,3,0,6,0,14,19,0,0.0,6.0,4.5,11.17,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,13.5,7.0,3.0,0.0,6.0,0.0,8.5,14.0,0.0,8.952380952380953,3.0,0.0,27.0,8.857142857142858,3.0,0.0,27.0,0.9523809523809523,1.0,0.0,2.0,5.761904761904762,3.0,0.0,19.0,4.2700000000000005,3.0,0.0,11.17
spi<-1_tasmax>32.22,ssp126,2038,4,22,0,1,0,54,11,0,7,55,4,8,53,0,15,0,0,5,13,4,30,4,21,0,0,0,54,11,0,7,55,4,8,53,0,15,0,0,4,11,4,28,1,1,0,0,0,4,1,0,1,1,1,2,4,0,3,0,0,1,1,1,3,4,21,0,0,0,26,11,0,7,55,4,4,21,0,8,0,0,4,11,4,13,4.0,21.0,0.0,0.0,0.0,13.5,11.0,0.0,7.0,55.0,4.0,4.0,13.25,0.0,5.0,0.0,0.0,4.0,11.0,4.0,9.33,13.619047619047619,5.0,0.0,53.0,13.285714285714286,4.0,0.0,53.0,1.1904761904761905,1.0,0.0,3.0,9.19047619047619,4.0,0.0,21.0,7.908571428571429,4.0,0.0,13.5
spi<-1_tasmax>32.22,ssp126,2039,5,0,3,47,0,0,0,31,0,46,37,11,0,0,0,0,14,0,23,0,17,5,0,3,45,0,0,0,31,0,46,36,10,0,0,0,0,14,0,23,0,17,1,0,1,6,0,0,0,2,0,2,5,3,0,0,0,0,3,0,3,0,1,5,0,3,28,0,0,0,28,0,40,14,4,0,0,0,0,8,0,14,0,17,5.0,0.0,3.0,7.5,0.0,0.0,0.0,15.5,0.0,23.0,7.2,3.33,0.0,0.0,0.0,0.0,4.67,0.0,7.67,0.0,17.0,11.142857142857142,0.0,0.0,37.0,10.952380952380953,0.0,0.0,36.0,1.2857142857142858,0.0,0.0,3.0,7.666666666666667,0.0,0.0,28.0,4.470000000000001,0.0,0.0,15.5
spi<-1_tasmax>32.22,ssp126,2040,4,36,0,16,34,3,12,0,15,0,0,15,0,0,20,0,53,0,11,8,28,4,36,0,16,31,3,11,0,15,0,0,14,0,0,20,0,53,0,11,8,28,1,1,0,3,2,1,2,0,3,0,0,2,0,0,3,0,1,0,2,1,1,4,36,0,6,21,3,8,0,9,0,0,10,0,0,10,0,53,0,8,8,28,4.0,36.0,0.0,5.33,15.5,3.0,5.5,0.0,5.0,0.0,0.0,7.0,0.0,0.0,6.67,0.0,53.0,0.0,5.5,8.0,28.0,12.142857142857142,8.0,0.0,34.0,11.904761904761905,8.0,0.0,31.0,1.0952380952380953,1.0,0.0,3.0,9.714285714285714,6.0,0.0,28.0,8.69047619047619,5.0,0.0,28.0
spi<-1_tasmax>32.22,ssp126,2041,19,9,8,43,12,78,6,8,0,37,0,14,0,5,13,17,17,20,37,47,0,18,9,8,43,12,78,6,6,0,37,0,13,0,4,12,16,16,20,37,46,0,2,1,3,6,2,1,2,1,0,1,0,2,0,2,3,2,2,1,3,6,0,16,9,3,17,9,78,4,6,0,37,0,10,0,2,6,13,11,20,20,16,0,9.0,9.0,2.67,7.17,6.0,78.0,3.0,6.0,0.0,37.0,0.0,6.5,0.0,2.0,4.0,8.0,8.0,20.0,12.33,7.67,0.0,18.571428571428573,13.0,0.0,43.0,18.142857142857142,12.0,0.0,43.0,1.9047619047619047,2.0,0.0,3.0,13.19047619047619,9.0,0.0,20.0,10.778095238095238,6.5,0.0,20.0
spi<-1_tasmax>32.22,ssp126,2042,28,12,19,1,0,0,0,0,28,0,2,3,0,0,0,0,0,13,25,7,0,28,12,18,0,0,0,0,0,28,0,2,3,0,0,0,0,0,13,24,7,0,1,2,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,2,2,0,28,6,10,0,0,0,0,0,26,0,2,3,0,0,0,0,0,9,22,5,0,28.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.5,12.0,3.5,0.0,6.571428571428571,0.0,0.0,25.0,6.428571428571429,0.0,0.0,24.0,0.7142857142857143,0.0,0.0,2.0,5.285714285714286,0.0,0.0,22.0,4.0,0.0,0.0,12.0
spi<-1_tasmax>32.22,ssp126,2043,0,0,12,0,9,2,41,14,0,13,15,0,0,0,12,9,0,33,16,0,37,0,0,12,0,9,2,41,14,0,13,15,0,0,0,12,8,0,33,16,0,36,0,0,1,0,1,1,2,2,0,2,1,0,0,0,3,2,0,3,2,0,5,0,0,12,0,9,2,39,9,0,7,15,0,0,0,4,4,0,18,12,0,9,0.0,0.0,12.0,0.0,9.0,2.0,20.5,7.0,0.0,6.5,15.0,0.0,0.0,0.0,4.0,4.0,0.0,11.0,8.0,0.0,7.2,10.142857142857142,9.0,0.0,33.0,10.047619047619047,8.0,0.0,33.0,1.1904761904761905,1.0,0.0,3.0,6.666666666666667,4.0,0.0,15.0,5.057142857142857,4.0,0.0,12.0
spi<-1_tasmax>32.22,ssp126,2044,16,0,6,41,36,0,10,4,25,28,9,36,26,5,16,3,20,49,22,18,51,16,0,6,41,35,0,9,4,25,28,9,36,25,5,16,3,20,49,19,17,51,2,0,1,3,7,0,2,1,1,2,2,2,3,1,1,1,2,1,2,3,4,11,0,6,19,11,0,7,4,25,15,6,22,21,5,16,3,15,49,12,6,28,8.0,0.0,6.0,13.67,5.0,0.0,4.5,4.0,25.0,14.0,4.5,18.0,8.33,5.0,16.0,3.0,10.0,49.0,9.5,5.67,12.75,20.047619047619047,18.0,3.0,41.0,19.714285714285715,17.0,3.0,41.0,1.9523809523809523,2.0,1.0,3.0,13.380952380952381,11.0,3.0,25.0,10.567619047619047,8.0,3.0,18.0
spi<-1_tasmax>32.22,ssp126,2045,0,7,10,1,0,20,4,0,23,47,16,0,0,25,11,12,0,42,6,4,24,0,7,9,0,0,20,4,0,23,47,15,0,0,25,10,12,0,42,6,2,24,0,1,2,0,0,1,2,0,4,5,1,0,0,2,2,1,0,1,1,1,3,0,7,6,0,0,20,2,0,10,15,15,0,0,14,6,12,0,42,6,2,13,0.0,7.0,4.5,0.0,0.0,20.0,2.0,0.0,5.75,9.4,15.0,0.0,0.0,12.5,5.0,12.0,0.0,42.0,6.0,2.0,8.0,12.0,7.0,0.0,25.0,11.714285714285714,7.0,0.0,25.0,1.2857142857142858,1.0,0.0,3.0,8.095238095238095,6.0,0.0,15.0,7.197619047619048,5.0,0.0,15.0
spi<-1_tasmax>32.22,ssp126,2046,37,15,0,14,9,0,10,0,0,32,0,3,2,14,0,38,8,11,0,40,4,37,15,0,13,9,0,10,0,0,31,0,3,0,14,0,38,8,11,0,40,4,1,1,0,3,2,0,3,0,0,5,0,1,0,1,0,3,2,3,0,1,1,37,15,0,7,6,0,6,0,0,14,0,3,0,14,0,19,6,7,0,40,4,37.0,15.0,0.0,4.33,4.5,0.0,3.33,0.0,0.0,6.2,0.0,3.0,0.0,14.0,0.0,12.67,4.0,3.67,0.0,40.0,4.0,11.285714285714286,8.0,0.0,37.0,11.095238095238095,8.0,0.0,37.0,1.2857142857142858,1.0,0.0,3.0,8.476190476190476,6.0,0.0,19.0,7.223809523809523,3.67,0.0,15.0
