threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,BCC-CSM2-MR_compound_day_total,IPSL-CM6A-LR_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,MIROC6_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,BCC-CSM2-MR_compound_event_total,IPSL-CM6A-LR_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,MIROC6_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,BCC-CSM2-MR_compound_sequence_total,IPSL-CM6A-LR_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,MIROC6_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,BCC-CSM2-MR_compound_duration_max,IPSL-CM6A-LR_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,MIROC6_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,BCC-CSM2-MR_compound_duration_mean,IPSL-CM6A-LR_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,MIROC6_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
spi<-1_tasmax>32.22,ssp245,2036,25,25,6,39,17,14,22,0,13,4,0,21,23,0,23,3,0,0,29,0,25,25,25,6,37,17,14,22,0,12,4,0,21,23,0,22,3,0,0,29,0,24,1,3,1,3,2,4,2,0,2,2,0,1,2,0,4,1,0,0,1,0,3,25,11,6,18,15,7,17,0,7,2,0,21,15,0,12,3,0,0,29,0,16,25.0,8.33,6.0,12.33,8.5,3.5,11.0,0.0,6.0,2.0,0.0,21.0,11.5,0.0,5.5,3.0,0.0,0.0,29.0,0.0,8.0,13.761904761904763,14.0,0.0,25.0,13.523809523809524,14.0,0.0,25.0,1.5238095238095237,1.0,0.0,3.0,9.714285714285714,7.0,0.0,21.0,7.650476190476191,6.0,0.0,21.0
spi<-1_tasmax>32.22,ssp245,2037,18,12,26,29,15,7,0,1,10,0,25,32,37,0,0,37,29,0,33,1,16,18,12,26,29,15,7,0,0,10,0,25,30,37,0,0,37,29,0,33,0,15,1,1,4,4,2,1,0,0,2,0,3,2,1,0,0,4,3,0,2,0,3,18,12,10,16,13,7,0,0,7,0,17,17,37,0,0,25,13,0,28,0,7,18.0,12.0,6.5,7.25,7.5,7.0,0.0,0.0,5.0,0.0,8.33,15.0,37.0,0.0,0.0,9.25,9.67,0.0,16.5,0.0,5.0,15.619047619047619,15.0,0.0,33.0,15.380952380952381,15.0,0.0,33.0,1.5714285714285714,1.0,0.0,4.0,10.80952380952381,10.0,0.0,25.0,7.809523809523808,7.0,0.0,16.5
spi<-1_tasmax>32.22,ssp245,2038,12,0,0,20,31,24,1,0,6,0,0,9,28,61,8,12,66,0,6,0,35,11,0,0,20,31,23,0,0,6,0,0,9,28,61,8,11,65,0,6,0,35,3,0,0,4,2,2,0,0,1,0,0,1,3,2,2,3,1,0,1,0,2,4,0,0,10,26,18,0,0,6,0,0,9,16,54,5,4,65,0,6,0,25,3.67,0.0,0.0,5.0,15.5,11.5,0.0,0.0,6.0,0.0,0.0,9.0,9.33,30.5,4.0,3.67,65.0,0.0,6.0,0.0,17.5,15.19047619047619,8.0,0.0,35.0,14.952380952380953,8.0,0.0,35.0,1.2857142857142858,1.0,0.0,3.0,11.80952380952381,5.0,0.0,26.0,8.88904761904762,4.0,0.0,17.5
spi<-1_tasmax>32.22,ssp245,2039,13,15,57,9,0,31,2,40,0,0,11,0,0,15,4,0,3,9,35,0,0,13,15,57,9,0,31,2,40,0,0,11,0,0,15,4,0,3,9,35,0,0,1,2,2,2,0,2,1,2,0,0,1,0,0,3,1,0,1,2,2,0,0,13,12,46,6,0,23,2,33,0,0,11,0,0,11,4,0,3,7,33,0,0,13.0,7.5,28.5,4.5,0.0,15.5,2.0,20.0,0.0,0.0,11.0,0.0,0.0,5.0,4.0,0.0,3.0,4.5,17.5,0.0,0.0,11.619047619047619,4.0,0.0,35.0,11.619047619047619,4.0,0.0,35.0,1.0476190476190477,1.0,0.0,2.0,9.714285714285714,4.0,0.0,33.0,6.476190476190476,4.0,0.0,17.5
spi<-1_tasmax>32.22,ssp245,2040,11,0,9,5,0,4,48,0,2,7,24,36,17,15,10,5,16,0,0,0,0,11,0,9,4,0,4,48,0,2,7,24,36,17,14,10,5,16,0,0,0,0,1,0,2,1,0,1,3,0,1,1,2,5,2,1,2,1,2,0,0,0,0,11,0,6,4,0,4,43,0,2,7,22,13,12,14,5,5,14,0,0,0,0,11.0,0.0,4.5,4.0,0.0,4.0,16.0,0.0,2.0,7.0,12.0,7.2,8.5,14.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,9.952380952380953,5.0,0.0,24.0,9.857142857142858,5.0,0.0,24.0,1.1904761904761905,1.0,0.0,2.0,7.714285714285714,5.0,0.0,14.0,5.152380952380953,4.5,0.0,12.0
spi<-1_tasmax>32.22,ssp245,2041,28,0,6,1,9,20,6,17,0,54,29,1,0,2,0,0,15,5,34,0,45,28,0,6,0,9,20,6,17,0,52,29,0,0,2,0,0,15,5,34,0,45,3,0,1,0,1,1,2,1,0,3,2,0,0,1,0,0,3,1,1,0,1,20,0,6,0,9,20,4,17,0,19,21,0,0,2,0,0,8,5,34,0,45,9.33,0.0,6.0,0.0,9.0,20.0,3.0,17.0,0.0,17.33,14.5,0.0,0.0,2.0,0.0,0.0,5.0,5.0,34.0,0.0,45.0,12.952380952380953,6.0,0.0,34.0,12.761904761904763,6.0,0.0,34.0,1.0,1.0,0.0,3.0,10.0,5.0,0.0,21.0,8.912380952380952,5.0,0.0,20.0
spi<-1_tasmax>32.22,ssp245,2042,24,2,12,8,1,18,0,0,17,20,63,0,41,0,17,16,0,24,53,0,26,24,2,11,7,0,18,0,0,17,20,63,0,41,0,16,16,0,24,53,0,26,2,1,2,1,0,3,0,0,1,2,3,0,3,0,2,2,0,2,4,0,2,15,2,9,7,0,9,0,0,17,14,33,0,23,0,12,13,0,18,27,0,21,12.0,2.0,5.5,7.0,0.0,6.0,0.0,0.0,17.0,10.0,21.0,0.0,13.67,0.0,8.0,8.0,0.0,12.0,13.25,0.0,13.0,16.285714285714285,16.0,0.0,41.0,16.095238095238095,16.0,0.0,41.0,1.4285714285714286,2.0,0.0,3.0,10.476190476190476,9.0,0.0,23.0,7.067619047619049,7.0,0.0,13.67
spi<-1_tasmax>32.22,ssp245,2043,0,0,0,8,2,12,0,24,9,42,3,11,2,12,11,5,40,0,0,48,0,0,0,0,8,2,12,0,24,9,41,3,11,2,12,10,5,40,0,0,48,0,0,0,0,2,1,1,0,3,2,1,1,2,1,1,2,1,2,0,0,2,0,0,0,0,6,2,12,0,9,7,41,3,7,2,12,5,5,32,0,0,44,0,0.0,0.0,0.0,4.0,2.0,12.0,0.0,8.0,4.5,41.0,3.0,5.5,2.0,12.0,5.0,5.0,20.0,0.0,0.0,24.0,0.0,10.904761904761905,5.0,0.0,40.0,10.80952380952381,5.0,0.0,40.0,1.0476190476190477,1.0,0.0,2.0,8.904761904761905,5.0,0.0,32.0,7.0476190476190474,4.0,0.0,20.0
spi<-1_tasmax>32.22,ssp245,2044,0,34,8,0,0,24,13,0,0,0,0,7,0,0,1,0,23,4,55,0,2,0,34,8,0,0,24,13,0,0,0,0,7,0,0,0,0,23,4,55,0,2,0,2,1,0,0,3,1,0,0,0,0,2,0,0,0,0,2,1,3,0,1,0,30,8,0,0,12,13,0,0,0,0,5,0,0,0,0,12,4,29,0,2,0.0,17.0,8.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,11.5,4.0,18.33,0.0,2.0,8.142857142857142,0.0,0.0,24.0,8.095238095238095,0.0,0.0,24.0,0.7619047619047619,0.0,0.0,2.0,5.476190476190476,0.0,0.0,13.0,4.0633333333333335,0.0,0.0,13.0
spi<-1_tasmax>32.22,ssp245,2045,38,0,18,21,0,0,22,36,26,8,36,17,26,1,16,0,4,18,27,0,36,38,0,17,21,0,0,22,36,26,8,36,17,25,0,16,0,4,18,27,0,36,3,0,2,3,0,0,3,1,2,2,2,2,1,0,1,0,1,2,3,0,1,20,0,11,16,0,0,13,36,16,4,34,12,25,0,16,0,4,10,19,0,36,12.67,0.0,8.5,7.0,0.0,0.0,7.33,36.0,13.0,4.0,18.0,8.5,25.0,0.0,16.0,0.0,4.0,9.0,9.0,0.0,36.0,16.666666666666668,18.0,0.0,36.0,16.523809523809526,17.0,0.0,36.0,1.380952380952381,1.0,0.0,3.0,12.952380952380953,12.0,0.0,34.0,10.19047619047619,8.5,0.0,25.0
spi<-1_tasmax>32.22,ssp245,2046,14,6,15,0,0,55,75,53,0,21,8,0,0,23,0,18,19,0,21,0,24,14,6,15,0,0,55,75,53,0,21,7,0,0,22,0,18,19,0,21,0,24,2,1,1,0,0,3,1,1,0,3,1,0,0,2,0,1,1,0,1,0,1,9,6,15,0,0,34,75,53,0,10,7,0,0,20,0,18,19,0,21,0,24,7.0,6.0,15.0,0.0,0.0,18.33,75.0,53.0,0.0,7.0,7.0,0.0,0.0,11.0,0.0,18.0,19.0,0.0,21.0,0.0,24.0,16.761904761904763,14.0,0.0,53.0,16.666666666666668,14.0,0.0,53.0,0.9047619047619048,1.0,0.0,2.0,14.80952380952381,9.0,0.0,34.0,13.396666666666667,7.0,0.0,24.0
spi<-1_tasmax>32.22,ssp245,2047,1,1,30,0,0,0,15,0,8,10,22,0,14,20,15,6,19,16,6,22,34,0,0,29,0,0,0,15,0,7,10,22,0,13,20,14,6,19,16,6,22,33,0,0,2,0,0,0,3,0,1,2,2,0,1,2,2,1,1,1,1,1,2,0,0,18,0,0,0,11,0,7,6,20,0,13,12,8,6,19,16,6,22,27,0.0,0.0,14.5,0.0,0.0,0.0,5.0,0.0,7.0,5.0,11.0,0.0,13.0,10.0,7.0,6.0,19.0,16.0,6.0,22.0,16.5,11.380952380952381,10.0,0.0,22.0,11.047619047619047,10.0,0.0,22.0,1.0476190476190477,1.0,0.0,2.0,9.095238095238095,7.0,0.0,20.0,7.523809523809524,6.0,0.0,16.5
spi<-1_tasmax>32.22,ssp245,2048,18,15,0,11,25,0,0,0,7,26,51,0,16,7,21,20,3,22,14,0,48,18,15,0,11,24,0,0,0,7,26,51,0,16,7,21,19,2,22,14,0,48,1,2,0,1,1,0,0,0,2,2,1,0,1,1,2,1,1,1,2,0,2,18,8,0,11,24,0,0,0,4,23,51,0,16,7,12,19,2,22,9,0,41,18.0,7.5,0.0,11.0,24.0,0.0,0.0,0.0,3.5,13.0,51.0,0.0,16.0,7.0,10.5,19.0,2.0,22.0,7.0,0.0,24.0,14.476190476190476,14.0,0.0,26.0,14.333333333333334,14.0,0.0,26.0,1.0,1.0,0.0,2.0,12.714285714285714,9.0,0.0,24.0,11.214285714285714,7.5,0.0,24.0
spi<-1_tasmax>32.22,ssp245,2049,29,3,10,0,0,0,13,16,0,0,6,3,0,55,8,30,20,5,29,0,1,29,3,10,0,0,0,13,15,0,0,6,2,0,55,8,30,19,5,28,0,0,2,1,1,0,0,0,1,2,0,0,2,1,0,3,3,1,2,1,2,0,0,26,3,10,0,0,0,13,9,0,0,3,2,0,48,4,30,14,5,23,0,0,14.5,3.0,10.0,0.0,0.0,0.0,13.0,7.5,0.0,0.0,3.0,2.0,0.0,18.33,2.67,30.0,9.5,5.0,14.0,0.0,0.0,10.857142857142858,5.0,0.0,29.0,10.619047619047619,5.0,0.0,29.0,1.0476190476190477,1.0,0.0,2.0,9.047619047619047,3.0,0.0,26.0,6.309523809523809,3.0,0.0,14.5
spi<-1_tasmax>32.22,ssp245,2050,26,0,0,3,6,39,0,51,0,26,0,0,1,0,7,0,18,38,35,0,15,26,0,0,3,6,37,0,51,0,25,0,0,0,0,7,0,18,38,35,0,14,2,0,0,1,2,3,0,3,0,3,0,0,0,0,2,0,3,3,1,0,2,17,0,0,3,4,18,0,26,0,20,0,0,0,0,4,0,9,20,35,0,10,13.0,0.0,0.0,3.0,3.0,12.33,0.0,17.0,0.0,8.33,0.0,0.0,0.0,0.0,3.5,0.0,6.0,12.67,35.0,0.0,7.0,12.619047619047619,3.0,0.0,38.0,12.380952380952381,3.0,0.0,37.0,1.1904761904761905,1.0,0.0,3.0,7.904761904761905,3.0,0.0,20.0,5.753809523809524,3.0,0.0,13.0
spi<-1_tasmax>32.22,ssp245,2051,36,13,0,8,40,37,16,22,20,22,30,6,33,15,18,28,77,0,39,0,6,36,12,0,8,40,37,16,22,20,22,30,6,33,15,18,28,77,0,39,0,6,2,2,0,2,3,2,1,3,2,2,2,1,3,2,2,1,1,0,2,0,2,28,9,0,6,21,34,16,10,17,15,28,6,21,11,9,28,77,0,20,0,3,18.0,6.0,0.0,4.0,13.33,18.5,16.0,7.33,10.0,11.0,15.0,6.0,11.0,7.5,9.0,28.0,77.0,0.0,19.5,0.0,3.0,22.19047619047619,20.0,0.0,39.0,22.142857142857142,20.0,0.0,39.0,1.6666666666666667,2.0,0.0,3.0,17.095238095238095,15.0,0.0,28.0,13.340952380952379,10.0,0.0,19.5
spi<-1_tasmax>32.22,ssp245,2052,47,3,7,20,2,3,3,9,3,41,0,8,19,0,2,1,70,0,4,0,53,47,3,7,19,2,3,3,8,3,41,0,7,18,0,2,0,70,0,3,0,53,3,1,2,3,1,1,1,1,1,2,0,2,2,0,1,0,4,0,1,0,2,33,3,5,10,2,3,3,8,3,27,0,5,13,0,2,0,40,0,3,0,51,15.67,3.0,3.5,6.33,2.0,3.0,3.0,8.0,3.0,20.5,0.0,3.5,9.0,0.0,2.0,0.0,17.5,0.0,3.0,0.0,26.5,14.047619047619047,3.0,0.0,47.0,13.761904761904763,3.0,0.0,47.0,1.3333333333333333,1.0,0.0,3.0,10.047619047619047,3.0,0.0,33.0,6.166666666666667,3.0,0.0,17.5
spi<-1_tasmax>32.22,ssp245,2053,0,6,0,13,5,28,14,0,15,15,19,0,0,1,9,13,0,3,51,5,6,0,6,0,13,4,28,14,0,15,15,19,0,0,0,7,13,0,3,51,5,6,0,2,0,3,1,3,1,0,2,1,1,0,0,0,2,1,0,1,1,1,1,0,4,0,6,4,17,14,0,12,15,19,0,0,0,4,13,0,3,51,5,6,0.0,3.0,0.0,4.33,4.0,9.33,14.0,0.0,7.5,15.0,19.0,0.0,0.0,0.0,3.5,13.0,0.0,3.0,51.0,5.0,6.0,9.666666666666666,6.0,0.0,19.0,9.476190476190476,6.0,0.0,19.0,1.0,1.0,0.0,2.0,8.238095238095237,4.0,0.0,17.0,7.507619047619047,4.0,0.0,15.0
spi<-1_tasmax>32.22,ssp245,2054,0,13,20,66,0,0,20,3,19,6,64,0,6,14,0,0,2,3,23,0,41,0,13,19,66,0,0,20,2,19,6,64,0,6,13,0,0,2,3,21,0,41,0,2,1,3,0,0,1,1,2,1,4,0,1,2,0,0,1,1,3,0,2,0,9,19,47,0,0,20,2,15,6,36,0,6,7,0,0,2,3,13,0,38,0.0,6.5,19.0,22.0,0.0,0.0,20.0,2.0,9.5,6.0,16.0,0.0,6.0,6.5,0.0,0.0,2.0,3.0,7.0,0.0,20.5,14.285714285714286,6.0,0.0,41.0,14.047619047619047,6.0,0.0,41.0,1.1904761904761905,1.0,0.0,3.0,10.619047619047619,6.0,0.0,36.0,6.9523809523809526,6.0,0.0,20.0
spi<-1_tasmax>32.22,ssp245,2055,37,8,28,56,13,9,32,7,4,2,0,0,17,16,21,15,33,8,44,0,38,37,7,27,56,13,7,32,7,4,2,0,0,16,16,21,15,33,8,43,0,38,1,1,4,3,2,2,1,1,1,1,0,0,2,3,1,1,1,2,2,0,3,37,7,11,31,11,4,32,7,4,2,0,0,10,8,21,15,33,4,25,0,19,37.0,7.0,6.75,18.67,6.5,3.5,32.0,7.0,4.0,2.0,0.0,0.0,8.0,5.33,21.0,15.0,33.0,4.0,21.5,0.0,12.67,18.476190476190474,15.0,0.0,38.0,18.19047619047619,15.0,0.0,38.0,1.5238095238095237,1.0,0.0,3.0,13.380952380952381,10.0,0.0,32.0,11.662857142857144,7.0,0.0,32.0
spi<-1_tasmax>32.22,ssp245,2056,0,15,0,8,11,0,68,4,0,9,0,0,0,4,8,29,56,9,14,0,29,0,15,0,8,11,0,68,4,0,9,0,0,0,4,8,29,56,9,14,0,28,0,2,0,1,1,0,1,1,0,1,0,0,0,1,2,1,1,2,2,0,1,0,11,0,8,11,0,68,4,0,9,0,0,0,4,6,29,56,6,11,0,28,0.0,7.5,0.0,8.0,11.0,0.0,68.0,4.0,0.0,9.0,0.0,0.0,0.0,4.0,4.0,29.0,56.0,4.5,7.0,0.0,28.0,12.571428571428571,8.0,0.0,29.0,12.523809523809524,8.0,0.0,29.0,0.8095238095238095,1.0,0.0,2.0,11.952380952380953,6.0,0.0,29.0,11.428571428571429,4.0,0.0,29.0
spi<-1_tasmax>32.22,ssp245,2057,22,0,6,0,3,43,0,4,3,21,36,24,0,7,58,50,31,7,23,21,0,22,0,6,0,3,43,0,4,2,21,36,23,0,7,58,50,31,7,23,21,0,1,0,1,0,1,2,0,1,1,1,1,1,0,2,3,1,2,1,3,2,0,22,0,6,0,3,37,0,4,2,21,36,23,0,4,52,50,18,7,14,17,0,22.0,0.0,6.0,0.0,3.0,21.5,0.0,4.0,2.0,21.0,36.0,23.0,0.0,3.5,19.33,50.0,15.5,7.0,7.67,10.5,0.0,17.095238095238095,7.0,0.0,43.0,17.0,7.0,0.0,43.0,1.1428571428571428,1.0,0.0,2.0,15.047619047619047,7.0,0.0,37.0,11.999999999999998,7.0,0.0,23.0
spi<-1_tasmax>32.22,ssp245,2058,0,0,18,17,0,47,7,2,0,16,12,37,3,0,0,0,25,22,11,20,7,0,0,18,16,0,47,7,2,0,16,11,36,2,0,0,0,25,22,11,20,7,0,0,2,3,0,4,1,1,0,2,1,4,1,0,0,0,2,1,1,2,1,0,0,10,8,0,23,7,2,0,13,11,16,2,0,0,0,17,22,11,12,7,0.0,0.0,9.0,5.33,0.0,11.75,7.0,2.0,0.0,8.0,11.0,9.0,2.0,0.0,0.0,0.0,12.5,22.0,11.0,10.0,7.0,11.619047619047619,7.0,0.0,25.0,11.428571428571429,7.0,0.0,25.0,1.2380952380952381,1.0,0.0,3.0,7.666666666666667,7.0,0.0,17.0,6.075238095238095,7.0,0.0,11.75
spi<-1_tasmax>32.22,ssp245,2059,17,7,7,0,0,0,45,14,0,0,0,19,0,0,11,16,5,0,19,20,4,17,7,7,0,0,0,45,14,0,0,0,19,0,0,11,16,5,0,19,19,3,1,1,1,0,0,0,3,1,0,0,0,1,0,0,1,1,2,0,2,3,1,17,7,7,0,0,0,26,14,0,0,0,19,0,0,11,16,3,0,10,15,3,17.0,7.0,7.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,19.0,0.0,0.0,11.0,16.0,2.5,0.0,9.5,6.33,3.0,8.761904761904763,5.0,0.0,19.0,8.666666666666666,5.0,0.0,19.0,0.8571428571428571,1.0,0.0,2.0,7.0476190476190474,3.0,0.0,17.0,6.0633333333333335,3.0,0.0,16.0
spi<-1_tasmax>32.22,ssp245,2060,0,2,7,3,2,0,0,0,10,0,0,0,0,21,2,19,2,5,16,0,0,0,0,6,3,2,0,0,0,10,0,0,0,0,21,2,19,2,5,16,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,4,1,2,1,1,1,0,0,0,0,6,3,2,0,0,0,10,0,0,0,0,9,2,13,2,5,16,0,0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.25,2.0,9.5,2.0,5.0,16.0,0.0,0.0,4.238095238095238,2.0,0.0,16.0,4.095238095238095,0.0,0.0,16.0,0.6666666666666666,0.0,0.0,1.0,3.238095238095238,0.0,0.0,10.0,2.892857142857143,0.0,0.0,9.5
spi<-1_tasmax>32.22,ssp245,2061,24,0,31,11,0,24,28,65,10,7,18,0,1,77,13,0,15,23,15,13,17,24,0,31,11,0,23,28,65,10,7,18,0,0,77,13,0,15,23,15,13,17,1,0,3,1,0,1,2,4,2,1,3,0,0,3,2,0,2,2,1,1,3,24,0,19,11,0,23,18,34,8,7,10,0,0,56,9,0,11,19,15,13,13,24.0,0.0,10.33,11.0,0.0,23.0,14.0,16.25,5.0,7.0,6.0,0.0,0.0,25.67,6.5,0.0,7.5,11.5,15.0,13.0,5.67,18.666666666666668,15.0,0.0,31.0,18.571428571428573,15.0,0.0,31.0,1.5238095238095237,1.0,0.0,3.0,13.80952380952381,11.0,0.0,24.0,9.59142857142857,7.5,0.0,23.0
spi<-1_tasmax>32.22,ssp245,2062,12,0,8,8,0,13,0,15,0,10,43,45,18,0,64,0,33,36,16,0,15,11,0,7,7,0,13,0,15,0,10,42,45,18,0,64,0,33,36,16,0,15,2,0,2,1,0,1,0,1,0,2,2,2,2,0,2,0,2,1,1,0,1,6,0,5,7,0,13,0,15,0,8,38,30,15,0,60,0,17,36,16,0,15,5.5,0.0,3.5,7.0,0.0,13.0,0.0,15.0,0.0,5.0,21.0,22.5,9.0,0.0,32.0,0.0,16.5,36.0,16.0,0.0,15.0,16.0,12.0,0.0,43.0,15.80952380952381,11.0,0.0,42.0,1.0476190476190477,1.0,0.0,2.0,13.380952380952381,8.0,0.0,36.0,10.333333333333334,7.0,0.0,22.5
spi<-1_tasmax>32.22,ssp245,2063,0,3,11,20,0,37,0,4,0,47,17,28,0,0,7,0,11,0,64,12,10,0,3,10,20,0,37,0,3,0,47,17,28,0,0,6,0,11,0,64,12,10,0,1,2,4,0,1,0,1,0,6,2,1,0,0,1,0,1,0,2,2,1,0,3,7,11,0,37,0,3,0,23,14,28,0,0,6,0,11,0,38,7,10,0.0,3.0,5.0,5.0,0.0,37.0,0.0,3.0,0.0,7.83,8.5,28.0,0.0,0.0,6.0,0.0,11.0,0.0,32.0,6.0,10.0,12.904761904761905,7.0,0.0,37.0,12.761904761904763,6.0,0.0,37.0,1.1904761904761905,1.0,0.0,2.0,9.428571428571429,6.0,0.0,28.0,7.7299999999999995,5.0,0.0,28.0
spi<-1_tasmax>32.22,ssp245,2064,11,28,9,35,10,35,0,29,0,12,10,3,3,11,7,0,6,36,66,14,0,11,28,9,35,10,35,0,29,0,12,10,3,3,10,7,0,6,36,66,14,0,3,2,1,2,2,2,0,2,0,1,1,1,1,1,2,0,1,1,1,1,0,5,23,9,33,5,25,0,15,0,12,10,3,3,10,5,0,6,36,66,14,0,3.67,14.0,9.0,17.5,5.0,17.5,0.0,14.5,0.0,12.0,10.0,3.0,3.0,10.0,3.5,0.0,6.0,36.0,66.0,14.0,0.0,15.476190476190476,10.0,0.0,35.0,15.428571428571429,10.0,0.0,35.0,1.1904761904761905,1.0,0.0,2.0,13.333333333333334,9.0,0.0,33.0,11.650952380952381,9.0,0.0,17.5
spi<-1_tasmax>32.22,ssp245,2065,13,33,23,23,0,0,19,0,7,20,8,15,0,21,29,20,10,0,4,12,24,13,33,23,23,0,0,18,0,6,20,7,15,0,21,29,20,10,0,4,12,24,1,1,1,4,0,0,1,0,1,2,1,1,0,3,4,2,1,0,1,1,2,13,33,23,13,0,0,18,0,6,17,7,15,0,12,15,18,10,0,4,12,13,13.0,33.0,23.0,5.75,0.0,0.0,18.0,0.0,6.0,10.0,7.0,15.0,0.0,7.0,7.25,10.0,10.0,0.0,4.0,12.0,12.0,13.380952380952381,13.0,0.0,24.0,13.238095238095237,13.0,0.0,24.0,1.2857142857142858,1.0,0.0,3.0,10.904761904761905,12.0,0.0,18.0,9.19047619047619,7.25,0.0,18.0
spi<-1_tasmax>32.22,ssp245,2066,0,31,14,73,35,22,39,0,9,4,14,13,8,7,41,45,35,38,19,0,0,0,31,14,73,35,21,39,0,9,4,14,13,7,7,41,45,34,38,19,0,0,0,1,1,3,3,3,3,0,2,1,1,1,1,1,1,1,1,3,2,0,0,0,31,14,49,28,8,25,0,5,4,14,13,7,7,41,45,34,33,14,0,0,0.0,31.0,14.0,24.33,11.67,7.0,13.0,0.0,4.5,4.0,14.0,13.0,7.0,7.0,41.0,45.0,34.0,12.67,9.5,0.0,0.0,21.285714285714285,14.0,0.0,41.0,21.142857142857142,14.0,0.0,41.0,1.380952380952381,1.0,0.0,3.0,17.714285714285715,14.0,0.0,41.0,13.936666666666667,11.67,0.0,34.0
