threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,BCC-CSM2-MR_compound_day_total,IPSL-CM6A-LR_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,MIROC6_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,BCC-CSM2-MR_compound_event_total,IPSL-CM6A-LR_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,MIROC6_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,BCC-CSM2-MR_compound_sequence_total,IPSL-CM6A-LR_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,MIROC6_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,BCC-CSM2-MR_compound_duration_max,IPSL-CM6A-LR_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,MIROC6_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,BCC-CSM2-MR_compound_duration_mean,IPSL-CM6A-LR_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,MIROC6_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
spi<-1_tasmax>32.22,ssp126,2031,1,2,0,0,0,37,0,5,12,14,0,11,0,0,0,7,0,7,7,0,17,0,2,0,0,0,37,0,5,11,14,0,11,0,0,0,7,0,7,7,0,16,0,1,0,0,0,2,0,1,3,4,0,2,0,0,0,2,0,2,1,0,4,0,2,0,0,0,27,0,5,5,4,0,6,0,0,0,4,0,4,7,0,7,0.0,2.0,0.0,0.0,0.0,18.5,0.0,5.0,3.67,3.5,0.0,5.5,0.0,0.0,0.0,3.5,0.0,3.5,7.0,0.0,4.0,5.714285714285714,1.0,0.0,14.0,5.571428571428571,0.0,0.0,14.0,1.0476190476190477,0.0,0.0,3.0,3.380952380952381,0.0,0.0,7.0,2.6747619047619047,0.0,0.0,5.5
spi<-1_tasmax>32.22,ssp126,2032,5,0,0,14,4,40,0,15,2,0,5,13,24,1,8,0,0,0,3,0,17,5,0,0,14,3,40,0,14,2,0,5,13,22,0,8,0,0,0,3,0,17,2,0,0,1,1,1,0,4,1,0,1,2,4,0,1,0,0,0,1,0,4,3,0,0,14,3,40,0,7,2,0,5,9,12,0,8,0,0,0,3,0,6,2.5,0.0,0.0,14.0,3.0,40.0,0.0,3.5,2.0,0.0,5.0,6.5,5.5,0.0,8.0,0.0,0.0,0.0,3.0,0.0,4.25,7.190476190476191,3.0,0.0,17.0,6.9523809523809526,3.0,0.0,17.0,1.0952380952380953,1.0,0.0,4.0,5.333333333333333,3.0,0.0,12.0,4.630952380952381,2.5,0.0,8.0
spi<-1_tasmax>32.22,ssp126,2033,1,4,4,0,0,3,3,0,0,5,10,6,10,0,3,0,16,1,12,0,0,0,4,4,0,0,2,3,0,0,4,9,5,10,0,3,0,16,0,12,0,0,0,1,1,0,0,1,1,0,0,1,2,2,1,0,1,0,3,0,1,0,0,0,4,4,0,0,2,3,0,0,4,5,3,10,0,3,0,7,0,12,0,0,0.0,4.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,4.5,2.5,10.0,0.0,3.0,0.0,5.33,0.0,12.0,0.0,0.0,3.7142857142857144,3.0,0.0,10.0,3.4285714285714284,2.0,0.0,10.0,0.7142857142857143,1.0,0.0,2.0,2.7142857142857144,2.0,0.0,7.0,2.587142857142857,2.0,0.0,5.33
spi<-1_tasmax>32.22,ssp126,2034,1,0,0,8,11,6,0,12,39,5,24,7,11,0,11,1,7,10,12,19,6,0,0,0,8,11,5,0,12,39,5,24,7,11,0,11,0,7,9,12,19,6,0,0,0,2,2,2,0,3,6,1,3,2,3,0,3,0,2,3,4,1,1,0,0,0,4,8,3,0,5,11,5,18,4,4,0,4,0,4,4,5,19,6,0.0,0.0,0.0,4.0,5.5,2.5,0.0,4.0,6.5,5.0,8.0,3.5,3.67,0.0,3.67,0.0,3.5,3.0,3.0,19.0,6.0,9.047619047619047,7.0,0.0,19.0,8.857142857142858,7.0,0.0,19.0,1.8095238095238095,2.0,0.0,3.0,4.9523809523809526,4.0,0.0,11.0,3.84952380952381,3.5,0.0,6.5
spi<-1_tasmax>32.22,ssp126,2035,1,0,1,0,13,0,0,0,4,7,29,18,2,0,3,0,0,8,3,0,13,0,0,0,0,13,0,0,0,4,7,29,18,2,0,2,0,0,7,3,0,13,0,0,0,0,3,0,0,0,1,2,2,2,1,0,1,0,0,2,1,0,2,0,0,0,0,8,0,0,0,4,4,16,14,2,0,2,0,0,4,3,0,8,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,4.0,3.5,14.5,9.0,2.0,0.0,2.0,0.0,0.0,3.5,3.0,0.0,6.5,4.857142857142857,1.0,0.0,13.0,4.666666666666667,0.0,0.0,13.0,0.8095238095238095,0.0,0.0,2.0,3.0952380952380953,0.0,0.0,8.0,2.491904761904762,0.0,0.0,6.5
spi<-1_tasmax>32.22,ssp126,2036,0,0,5,0,8,28,0,8,10,5,3,0,40,0,0,0,0,1,3,1,6,0,0,5,0,8,28,0,8,10,5,3,0,40,0,0,0,0,0,3,0,6,0,0,2,0,1,1,0,3,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,3,0,8,28,0,3,6,3,3,0,40,0,0,0,0,0,3,0,6,0.0,0.0,2.5,0.0,8.0,28.0,0.0,2.67,5.0,2.5,3.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,5.619047619047619,1.0,0.0,10.0,5.523809523809524,0.0,0.0,10.0,0.7142857142857143,0.0,0.0,2.0,4.904761904761905,0.0,0.0,8.0,4.793809523809524,0.0,0.0,8.0
spi<-1_tasmax>32.22,ssp126,2037,0,1,2,0,3,10,0,24,4,6,0,0,5,1,0,6,12,0,32,0,5,0,0,2,0,3,9,0,24,3,6,0,0,5,0,0,5,12,0,31,0,4,0,0,1,0,1,1,0,1,1,2,0,0,1,0,0,2,2,0,4,0,1,0,0,2,0,3,9,0,24,3,3,0,0,5,0,0,3,8,0,15,0,4,0.0,0.0,2.0,0.0,3.0,9.0,0.0,24.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,2.5,6.0,0.0,7.75,0.0,4.0,5.285714285714286,2.0,0.0,12.0,4.9523809523809526,2.0,0.0,12.0,0.8095238095238095,1.0,0.0,2.0,3.761904761904762,2.0,0.0,9.0,3.2976190476190474,2.0,0.0,7.75
spi<-1_tasmax>32.22,ssp126,2038,0,11,37,0,14,13,0,0,9,0,10,14,24,4,1,6,0,0,14,9,24,0,11,37,0,13,12,0,0,9,0,10,14,23,4,0,6,0,0,14,9,24,0,2,5,0,3,3,0,0,2,0,1,2,3,1,0,2,0,0,2,1,2,0,7,22,0,6,5,0,0,6,0,10,9,16,4,0,3,0,0,11,9,18,0.0,5.5,7.4,0.0,4.33,4.0,0.0,0.0,4.5,0.0,10.0,7.0,7.67,4.0,0.0,3.0,0.0,0.0,7.0,9.0,12.0,9.047619047619047,9.0,0.0,24.0,8.857142857142858,9.0,0.0,23.0,1.380952380952381,1.0,0.0,3.0,6.0,5.0,0.0,16.0,4.066666666666667,4.0,0.0,9.0
spi<-1_tasmax>32.22,ssp126,2039,0,0,13,0,22,2,0,0,0,10,28,6,8,6,0,0,7,5,28,1,6,0,0,13,0,22,2,0,0,0,10,28,6,8,6,0,0,7,5,28,0,6,0,0,1,0,1,1,0,0,0,2,2,1,1,2,0,0,2,1,5,0,1,0,0,13,0,22,2,0,0,0,7,17,6,8,4,0,0,5,5,16,0,6,0.0,0.0,13.0,0.0,22.0,2.0,0.0,0.0,0.0,5.0,14.0,6.0,8.0,3.0,0.0,0.0,3.5,5.0,5.6,0.0,6.0,6.761904761904762,5.0,0.0,22.0,6.714285714285714,5.0,0.0,22.0,0.9523809523809523,1.0,0.0,2.0,5.285714285714286,4.0,0.0,16.0,4.433333333333333,3.0,0.0,13.0
spi<-1_tasmax>32.22,ssp126,2040,0,6,15,0,10,5,2,0,2,1,5,2,1,8,0,0,2,2,47,0,13,0,6,15,0,10,5,2,0,0,0,4,2,0,8,0,0,2,2,47,0,13,0,2,2,0,1,1,1,0,0,0,2,1,0,2,0,0,1,1,4,0,1,0,4,13,0,10,5,2,0,0,0,2,2,0,4,0,0,2,2,27,0,13,0.0,3.0,7.5,0.0,10.0,5.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,11.75,0.0,13.0,5.761904761904762,2.0,0.0,13.0,5.523809523809524,2.0,0.0,13.0,0.9047619047619048,1.0,0.0,2.0,4.095238095238095,2.0,0.0,13.0,3.0595238095238093,2.0,0.0,10.0
spi<-1_tasmax>32.22,ssp126,2041,0,0,2,0,2,16,8,3,0,4,24,0,0,4,1,0,0,0,24,6,1,0,0,2,0,2,16,8,2,0,3,23,0,0,4,0,0,0,0,24,6,0,0,0,1,0,1,2,1,1,0,1,3,0,0,1,0,0,0,0,2,1,0,0,0,2,0,2,11,8,2,0,3,13,0,0,4,0,0,0,0,20,6,0,0.0,0.0,2.0,0.0,2.0,8.0,8.0,2.0,0.0,3.0,7.67,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,4.523809523809524,1.0,0.0,16.0,4.285714285714286,0.0,0.0,16.0,0.6666666666666666,0.0,0.0,2.0,3.380952380952381,0.0,0.0,11.0,2.6033333333333335,0.0,0.0,8.0
spi<-1_tasmax>32.22,ssp126,2042,3,6,6,0,6,0,9,17,19,0,9,9,4,4,3,2,0,0,27,0,0,3,6,5,0,6,0,9,17,17,0,9,8,4,4,2,2,0,0,27,0,0,1,2,1,0,1,0,1,1,4,0,2,1,1,1,1,1,0,0,2,0,0,3,4,5,0,6,0,9,17,7,0,7,8,4,4,2,2,0,0,19,0,0,3.0,3.0,5.0,0.0,6.0,0.0,9.0,17.0,4.25,0.0,4.5,8.0,4.0,4.0,2.0,2.0,0.0,0.0,13.5,0.0,0.0,5.904761904761905,4.0,0.0,17.0,5.666666666666667,4.0,0.0,17.0,0.9523809523809523,1.0,0.0,2.0,4.619047619047619,4.0,0.0,9.0,4.059523809523809,3.0,0.0,9.0
spi<-1_tasmax>32.22,ssp126,2043,2,0,28,2,3,4,0,8,3,0,13,0,14,13,0,0,2,0,9,0,0,2,0,28,2,3,4,0,8,3,0,13,0,14,13,0,0,2,0,9,0,0,1,0,5,1,1,1,0,1,1,0,1,0,3,2,0,0,1,0,2,0,0,2,0,11,2,3,4,0,8,3,0,13,0,9,8,0,0,2,0,5,0,0,2.0,0.0,5.6,2.0,3.0,4.0,0.0,8.0,3.0,0.0,13.0,0.0,4.67,6.5,0.0,0.0,2.0,0.0,4.5,0.0,0.0,4.809523809523809,2.0,0.0,13.0,4.809523809523809,2.0,0.0,13.0,0.9523809523809523,1.0,0.0,2.0,3.3333333333333335,2.0,0.0,9.0,2.7747619047619048,2.0,0.0,6.5
spi<-1_tasmax>32.22,ssp126,2044,9,0,0,0,3,4,0,1,0,0,6,4,1,12,0,0,0,4,18,8,8,9,0,0,0,3,4,0,0,0,0,6,4,0,11,0,0,0,4,18,8,8,2,0,0,0,1,2,0,0,0,0,1,1,0,2,0,0,0,1,1,1,2,6,0,0,0,3,2,0,0,0,0,6,4,0,8,0,0,0,4,18,8,6,4.5,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,5.5,0.0,0.0,0.0,4.0,18.0,8.0,4.0,3.7142857142857144,1.0,0.0,9.0,3.5714285714285716,0.0,0.0,9.0,0.6666666666666666,0.0,0.0,2.0,3.0952380952380953,0.0,0.0,8.0,2.8095238095238093,0.0,0.0,6.0
spi<-1_tasmax>32.22,ssp126,2045,4,6,14,0,19,10,0,12,8,0,4,4,20,3,15,0,1,3,14,8,8,4,6,14,0,19,10,0,12,8,0,4,4,20,3,15,0,0,2,14,8,7,1,2,1,0,2,1,0,1,1,0,2,1,2,1,2,0,0,1,1,1,2,4,3,14,0,11,10,0,12,8,0,2,4,14,3,8,0,0,2,14,8,4,4.0,3.0,14.0,0.0,9.5,10.0,0.0,12.0,8.0,0.0,2.0,4.0,10.0,3.0,7.5,0.0,0.0,2.0,14.0,8.0,3.5,7.285714285714286,6.0,0.0,15.0,7.142857142857143,6.0,0.0,15.0,1.0476190476190477,1.0,0.0,2.0,5.761904761904762,4.0,0.0,14.0,5.4523809523809526,4.0,0.0,12.0
spi<-1_tasmax>32.22,ssp126,2046,0,5,19,0,0,0,0,9,0,2,0,0,7,7,0,0,7,1,20,9,0,0,5,18,0,0,0,0,9,0,2,0,0,6,7,0,0,7,0,19,9,0,0,1,4,0,0,0,0,3,0,1,0,0,2,2,0,0,1,0,5,2,0,0,5,6,0,0,0,0,4,0,2,0,0,3,4,0,0,7,0,8,6,0,0.0,5.0,4.5,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,3.5,0.0,0.0,7.0,0.0,3.8,4.5,0.0,4.095238095238095,0.0,0.0,9.0,3.9047619047619047,0.0,0.0,9.0,1.0,0.0,0.0,3.0,2.142857142857143,0.0,0.0,6.0,1.7285714285714284,0.0,0.0,4.5
