ssp,date,mean_pr,med_pr,p10_pr,p90_pr,mean_rzsm,med_rzsm,p10_rzsm,p90_rzsm
ssp126,2015,18.24847818581162,18.577831297147576,15.683258533369608,21.20289874440508,,,,
ssp126,2016,18.46324952002522,18.15759628227203,16.750683324926733,20.47021944359778,,,,
ssp126,2017,18.899469669060732,18.85106926620667,16.52400219786091,21.551782218621952,,,,
ssp126,2018,19.94115898865975,20.281584074140575,17.807147827087473,21.617997868894612,,,,
ssp126,2019,19.401922926861264,19.649621427365588,17.21508681253251,21.92962344315053,,,,
ssp126,2020,18.23270065750341,17.765066553532584,15.003539962053836,22.881332148195863,,,,
ssp126,2021,18.651991370845607,18.92440900172395,15.92385353756431,20.513529945192083,,,,
ssp126,2022,19.558235597895173,19.24658639772897,17.087356763129776,21.679787059540786,,,,
ssp126,2023,19.186385939282857,18.675668337155326,16.32047543134471,22.50413182993687,,,,
ssp126,2024,18.375636697268394,18.005194500892728,16.344119603926107,20.84122914095361,,,,
ssp126,2025,18.84929570184157,18.699683017259304,15.77257137443052,21.251316597978334,,,,
ssp126,2026,18.732139479202736,18.576620941710324,16.570451263755125,20.79697617358371,,,,
ssp126,2027,19.834831661350027,19.528893064069734,17.35669910178378,22.554435879708702,,,,
ssp126,2028,19.462756701213056,19.274136571451518,17.34499468012752,21.5220535619188,,,,
ssp126,2029,18.227407022118886,18.366795772490967,16.05609971104288,20.719171408904042,,,,
ssp126,2030,19.750121487654248,19.471715340391636,17.781638702135087,21.908716808326727,,,,
ssp126,2031,19.62478455326477,19.2758376805931,17.02639738825279,22.866013638426757,,,,
ssp126,2032,19.574970307837685,18.690373583542463,17.263706461634758,23.149344683528668,,,,
ssp126,2033,20.039644035429692,20.27709638066657,17.167759185566787,22.14266174482015,,,,
ssp126,2034,20.640723340877937,20.16993928733671,18.588377106494633,22.857298220697697,,,,
ssp126,2035,19.90822583580891,20.414534708244933,16.58792825178677,22.744329697616898,,,,
ssp126,2036,19.582658357343544,19.654544198805354,16.92909127736224,21.845209115247975,,,,
ssp126,2037,19.02474407089547,19.572456786585295,15.7999757205119,21.683990814764062,,,,
ssp126,2038,19.5338950130263,20.023052979852793,17.22555247010448,21.79229011811126,,,,
ssp126,2039,20.162605892614412,20.31315032189356,17.74593111229432,22.668597511043004,,,,
ssp126,2040,19.43368427563166,19.312808083851074,16.664132374563987,22.608580052505374,,,,
ssp126,2041,19.48216276711061,19.33089467419659,16.540331571476596,23.384787726988208,,,,
ssp126,2042,19.549242874183197,19.51799749530833,16.911534333094174,23.872061722878318,,,,
ssp126,2043,19.45718109032674,19.60783202118571,16.037669878166508,23.6302177728272,,,,
ssp126,2044,19.87790993206855,20.03409728012174,17.092056150770937,22.83675192449266,,,,
ssp126,2045,19.879674224996826,19.66774750547774,17.450901872908858,22.779751198424712,,,,
ssp126,2046,18.732634031631537,18.766478033295748,16.402649277753923,21.357092069461192,,,,
ssp126,2047,19.81621544791415,19.72588811209387,17.199067216824844,22.422008724619218,,,,
ssp126,2048,20.210193127611266,20.37346096168438,17.950079026164758,22.036423541772027,,,,
ssp126,2049,19.185278805508183,18.800991813794766,17.057984168175096,22.466739362872666,,,,
ssp126,2050,19.869835154545683,19.813223096012855,17.03214199319888,23.68603997059443,,,,
ssp126,2051,19.05439599738471,19.350392885823325,15.580502123633599,21.83991878989265,,,,
ssp126,2052,19.10192915191055,18.923676637205364,17.211763104656054,21.327328416800388,,,,
ssp126,2053,19.11505721485135,18.158551574678548,15.208436640468346,23.757013467632508,,,,
ssp126,2054,20.184723027343985,20.535620739979297,16.849059301724925,22.738316029989218,,,,
ssp126,2055,18.95764262805785,19.113614447929585,16.38241887969393,21.494818115789787,,,,
ssp126,2056,19.868451188664697,19.76117614155602,17.656064485731235,21.644270618531078,,,,
ssp126,2057,19.820817547509588,19.596446065788896,17.370454978899716,22.825985367633397,,,,
ssp126,2058,20.40660693788634,20.275052282448385,17.909330431287664,23.617550138292277,,,,
ssp126,2059,19.246782181895586,18.867321009150807,16.927484422763374,20.967988743729233,,,,
ssp126,2060,18.587780465872736,19.093571476853818,15.197777858826186,21.221495603669123,,,,
ssp126,2061,19.203764604922217,19.18193133505242,17.429146359563347,20.85668975052883,,,,
ssp126,2062,20.16339998750597,20.39873007974615,17.05466101429379,22.754182761891457,,,,
ssp126,2063,19.87992266436408,20.221079340052007,17.11123248655374,22.670462821638914,,,,
ssp126,2064,18.580411487955885,19.508366193622763,15.315022640001633,21.349234150688613,,,,
ssp126,2065,20.10713256580144,19.844080295996875,17.90482378754961,22.629243020145694,,,,
ssp126,2066,19.55184750773441,19.453706496755956,16.686613539621824,23.435346828706283,,,,
ssp126,2067,19.14544405084985,19.076212107770615,16.33510688422169,22.673754877973067,,,,
ssp126,2068,19.00543568214204,18.470139231413917,16.551491001738952,21.364473011720587,,,,
ssp126,2069,18.871425397200152,19.196793937795288,16.896245989350927,20.67867544186481,,,,
ssp126,2070,19.208341340158704,19.270736028640876,16.1428402622828,21.925087641371665,,,,
ssp126,2071,19.58333220229588,19.33816745086485,17.16800140522665,21.99825816070054,,,,
ssp126,2072,19.790212515945527,20.014481156443907,17.19220107536678,21.761677888569338,,,,
ssp126,2073,19.67678877260764,19.38631673084346,16.938373375070235,22.948615788679145,,,,
ssp126,2074,19.168372464678225,19.27064737335249,16.226439706431407,21.785060722542976,,,,
ssp126,2075,19.467123873158968,20.01831945773217,16.072714554672334,22.437408342495722,,,,
ssp126,2076,20.13362396860165,20.353323615057135,15.64129632344044,23.453742051214345,,,,
ssp126,2077,19.215175648701244,19.345559923317538,17.45601873170729,21.626877866699797,,,,
ssp126,2078,19.350624626585045,18.844783277807043,16.92350824269996,23.248547678840538,,,,
ssp126,2079,19.18881176693503,18.820354957858612,17.28133944484445,22.12837332091451,,,,
ssp126,2080,20.25273523813659,20.088707070357287,18.590065264220485,22.164508704779465,,,,
ssp126,2081,20.60794826225455,20.612848402632004,18.099511774433743,23.499927214074653,,,,
ssp126,2082,20.326005182371453,20.65335882571633,18.052234839149662,22.05180882423175,,,,
ssp126,2083,19.028095128527426,19.003281018157182,16.353195091117744,21.8950411450689,,,,
ssp126,2084,20.146800790003553,19.383876968109984,17.813487812938916,23.928203449234825,,,,
ssp126,2085,19.38338013914863,19.120609684313916,16.81573755251682,22.41403054513159,,,,
ssp126,2086,19.912596731768065,19.506964278671,17.913652168492405,22.768230025314935,,,,
ssp126,2087,19.63251027775453,19.45555295542716,16.673375117013407,21.702716643818643,,,,
ssp126,2088,19.653311922451465,19.654960065662927,16.477033209251026,22.758813222751154,,,,
ssp126,2089,19.62083460169258,18.553421851589405,16.751296562726953,23.938798475371698,,,,
ssp126,2090,19.758908548189005,19.64713513056175,17.33254513408903,23.2081177259775,,,,
ssp126,2091,19.644020917169968,19.843246562457672,16.026274753906144,22.018796481556905,,,,
ssp126,2092,19.52256521701608,19.3224523250324,17.00665596576137,22.26927347274235,,,,
ssp126,2093,19.368182269892635,20.203234876775994,15.814548462882348,22.82362885210961,,,,
ssp126,2094,19.801950190740712,19.711717998066646,17.568336249803487,22.312280834500765,,,,
ssp126,2095,18.803880323297342,19.120122533601233,15.727436650996433,21.074819563543873,,,,
ssp126,2096,19.68432825227505,19.311952644412187,17.062557575896598,22.896416872363922,,,,
ssp126,2097,20.135152376949467,20.164699038613264,16.761693094400606,23.26063649509324,,,,
ssp126,2098,19.277015563603044,19.287877726679532,17.06300481542776,21.89029540688766,,,,
ssp126,2099,19.047421015389144,19.075809062012805,15.154510758938757,23.114623972490246,,,,
ssp245,2015,18.84320614494843,19.30265676883375,16.84106290848844,21.10457815305874,0.27299072580821915,0.2728369698630137,0.2722248021917808,0.27422340602739725
ssp245,2016,19.8576293580821,19.77603355002914,17.309683927099318,23.062020621323654,0.2730007491803279,0.2729027431693989,0.2717919448087432,0.2743895333333333
ssp245,2017,19.22111935867485,19.108098222958944,17.398344564059826,21.476459092606877,0.2731481913424657,0.2730598493150685,0.27220153589041096,0.274580117260274
ssp245,2018,19.23856674552656,19.12636756349687,17.722646282548965,21.342251340542123,0.2729684823013699,0.27269840821917807,0.2720780016438356,0.27423548547945203
ssp245,2019,20.269518534294914,20.6015813398571,18.159588902738644,22.25441938339235,0.2733687000547945,0.2733589479452055,0.2724827671232877,0.27437804547945205
ssp245,2020,19.658254645503064,18.952398382312104,15.807445982506682,22.360875531084506,0.273358850273224,0.2731744262295082,0.27205744043715846,0.27458694863387983
ssp245,2021,18.892447637167802,19.10787330049105,15.184902343059923,22.324826684875536,0.2730939004931507,0.27285095616438354,0.27176299780821916,0.2742738646575342
ssp245,2022,18.437578921085965,17.955040977986336,16.11106586190498,22.195114257651234,0.27315583627397266,0.2729819150684932,0.271661821369863,0.27483957863013697
ssp245,2023,19.504671603692756,19.101205653016887,17.75020023738687,22.097325286795297,0.27297272580821913,0.27281386027397264,0.2721726876712329,0.2740357715068493
ssp245,2024,18.82149310802889,18.301778073030626,16.88232739569059,21.09893102379111,0.27281864491803276,0.27279509836065574,0.2718094032786885,0.2738907213114754
ssp245,2025,18.371487537756686,17.98275851260343,17.091657957287836,20.046203343081558,0.2728752732054795,0.27281770136986305,0.2716293468493151,0.27413201369863016
ssp245,2026,18.677268825090838,18.404107768038244,16.335023763410792,22.334724582925087,0.2727769501369863,0.2726424301369863,0.271534077260274,0.274009541369863
ssp245,2027,19.11346862061434,19.10281386900082,16.562713689043285,21.473372712337145,0.2728777635068493,0.27306590136986303,0.2711246734246575,0.2741369101369863
ssp245,2028,19.583137807126015,19.035004367943163,17.333515648081367,22.22597452443191,0.2730616844808743,0.2730061338797814,0.2715747344262295,0.27467032295081967
ssp245,2029,18.927677846330347,19.182453704632007,15.308212170133757,21.407807155423388,0.2730920597260274,0.2728535917808219,0.27177462301369865,0.27460167671232877
ssp245,2030,18.682568388617685,18.99992666943269,16.299724692310956,21.27084319993455,0.27284722432876707,0.27299798356164384,0.2708875030136986,0.27433154904109586
ssp245,2031,18.886507715177835,19.35730415041604,16.14898637996013,21.45666138918128,0.2729015904657534,0.2730279698630137,0.2713802969863014,0.2739215819178082
ssp245,2032,19.549830235205675,19.969550118737153,16.650986497017797,22.211091334678475,0.2730952902732241,0.2730436147540984,0.2721033191256831,0.2742102606557377
ssp245,2033,19.237957833660065,19.079327728748524,16.354114577644065,23.078324761738045,0.2733248547945205,0.2734927178082192,0.27152454465753423,0.2750405879452055
ssp245,2034,19.032779126994203,18.882231942575203,16.382781721252012,22.20797139804795,0.2728990458082192,0.27270033150684936,0.271657397260274,0.27464692493150683
ssp245,2035,18.924682551449017,18.581740822698436,16.302897144928565,21.748460649627027,0.2728488229041096,0.27277013698630137,0.27137614465753424,0.27437242410958906
ssp245,2036,19.657694724859688,19.198322561596676,16.484844968261033,23.10474117151021,0.2731598463387978,0.2731434071038252,0.27096912950819674,0.2751490551912568
ssp245,2037,19.490124747146442,19.479442531544006,17.19354033844148,21.630466807204996,0.2733169693150685,0.2732469397260274,0.2720681024657534,0.274793842739726
ssp245,2038,19.22049775226098,19.232576553196886,16.80281495331062,21.187262556796394,0.27294529972602743,0.2730016876712329,0.27208198246575344,0.273774157260274
ssp245,2039,19.54383476761276,19.33313686958698,16.931547918557296,22.676667271439403,0.27332500416438354,0.2732024931506849,0.2722717353424658,0.27464581424657536
ssp245,2040,19.55222691333396,19.907026314860165,16.16525173209993,23.24989542541712,0.27311926098360656,0.2729111721311476,0.2715293508196721,0.2747958420765027
ssp245,2041,18.275511138845342,18.361735798639632,15.052842905332874,20.757235264430882,0.2727002816438356,0.2729477808219178,0.2708607271232877,0.2741080920547945
ssp245,2042,19.37099282977069,19.516232282503918,16.757290438191745,22.475550890093672,0.2730860756164384,0.2732967890410959,0.27169206027397264,0.27442114794520545
ssp245,2043,19.86650229000011,20.213698747898153,17.081145462168507,22.115278604697707,0.2732746615890411,0.27285659452054795,0.27181759890410956,0.2747580476712329
ssp245,2044,19.26782348433863,19.10912572669401,16.024290860738187,22.397857262421756,0.2734726210928962,0.2734238661202186,0.27221601530054645,0.27490719836065575
ssp245,2045,19.58903397041144,19.727411774900446,16.60023644215834,23.107898740943966,0.27325219046575344,0.27325354520547945,0.27176870027397265,0.2746764021917808
ssp245,2046,19.59954770392032,19.390513152734925,15.876998686375945,23.6978667635675,0.2734827006027397,0.2733736520547945,0.2716687161643836,0.2752913479452055
ssp245,2047,19.476107548541552,19.393606248204826,17.15483485464938,21.826652798280456,0.2733398625753425,0.27292603287671235,0.27236967726027395,0.27504228657534247
ssp245,2048,19.79882962062505,19.749239923649,17.22843575912432,23.510042595065862,0.2733986596721312,0.2734590765027322,0.27257805956284153,0.27484060163934426
ssp245,2049,19.283980323256984,18.958343404165085,17.2175175676205,21.54411305754249,0.27367776142465755,0.2735669452054795,0.2723882515068493,0.27479807890410957
ssp245,2050,19.123086014821972,19.00112325600737,17.09486585666062,21.720623662507894,0.2731158843835616,0.2730255890410959,0.2721353205479452,0.2740991528767123
ssp245,2051,19.084796674127883,18.606884715423185,17.206823671343294,21.54261023143713,0.2730764326575343,0.2731935506849315,0.27214513808219176,0.2743781797260274
ssp245,2052,20.05096691981367,20.344806410783654,17.10968641121904,23.447572899569337,0.27332688983606557,0.2730624234972678,0.2720601349726776,0.27502644918032787
ssp245,2053,20.351284102481713,20.2148785887911,17.792469805266922,22.8951750008895,0.27355875802739726,0.2734429260273973,0.2723581704109589,0.27524717479452054
ssp245,2054,19.347867726858507,19.373028475135754,16.613478552955442,22.584057865714875,0.2734412833972602,0.2732749260273972,0.27225263616438355,0.2747638071232877
ssp245,2055,19.67158855667211,18.88921493255965,16.551933813323043,23.361642756707926,0.2732319780821918,0.2730189287671233,0.27163505479452055,0.2748056783561644
ssp245,2056,19.791289199053097,19.267237050647406,16.962668539223355,23.479375346793393,0.2735548386885246,0.27318152732240436,0.27198144480874314,0.27492778469945356
ssp245,2057,19.38843119986444,19.446500290783334,16.836151845842036,21.654318854284536,0.27353091726027395,0.27354200547945207,0.27131171123287673,0.2752728887671233
ssp245,2058,19.40984973949264,19.42232154293753,16.65074177383281,21.434820488115438,0.27322064964383563,0.2730666876712329,0.27222217698630136,0.2741997906849315
ssp245,2059,20.007075262693004,20.734860651180846,15.398187908041118,22.795298188492428,0.2734044421917809,0.273602101369863,0.2716058602739726,0.2749264498630137
ssp245,2060,19.892572558684453,19.673626369426948,16.976339956566175,22.817916175659366,0.27333088677595635,0.27334610655737707,0.27177032240437154,0.274186462295082
ssp245,2061,19.59021858854173,19.494388895511754,17.312910624896865,22.47601116325003,0.2734219906849315,0.27315743561643835,0.27221328109589044,0.27510042794520545
ssp245,2062,20.00255082000014,20.011149639334093,17.233720152552518,23.942182445152476,0.2736208024109589,0.2735022794520548,0.2723832569863014,0.27504842301369864
ssp245,2063,19.108963523337106,19.39501707269012,16.662910070281058,21.627470456280182,0.2734125731506849,0.2735896109589041,0.27181363287671234,0.2745575265753425
ssp245,2064,19.681242773977594,19.312622069768317,17.12884242014835,23.005588386816527,0.27325382043715846,0.2733068633879781,0.2720792573770492,0.2744103387978142
ssp245,2065,19.428294422621427,19.820777051491376,15.954968556677455,21.763257285621407,0.27330606542465746,0.2733463397260274,0.2718451753424658,0.2748029539726027
ssp245,2066,19.17516149201646,20.14856061991054,14.562755435761495,22.455981456014378,0.27324681578082194,0.27322821369863015,0.2712916728767123,0.2756164471232877
ssp245,2067,19.175362394333636,18.975482562841812,17.132071511182318,21.597219797130272,0.2729998412054795,0.27312715342465754,0.27139595616438356,0.27416429479452054
ssp245,2068,19.378098705693215,19.259426761180706,16.582950648988074,23.143083229943723,0.27333250109289614,0.27363012841530054,0.2719705180327869,0.2747967224043716
ssp245,2069,20.53484204951125,20.081346566968143,17.53229486038924,24.075507764130045,0.2736514706849315,0.2736537506849315,0.27198776164383565,0.27517837095890413
ssp245,2070,20.291351792149694,20.641148499730832,16.7165836996886,22.599096050615465,0.27392742772602735,0.2740318712328767,0.2722105293150685,0.27530540000000003
ssp245,2071,20.125877656708994,20.09573055450857,17.83255956765504,22.061555571370004,0.2740863026849315,0.2739946712328767,0.2726601731506849,0.2754604273972603
ssp245,2072,19.221833297914692,19.4339217450749,16.225531632047407,21.351608385282862,0.2734618186885245,0.27351369398907105,0.27206364754098356,0.2750249857923497
ssp245,2073,20.568570383754228,19.964799419655026,16.239883193772137,25.250588094606055,0.2735202303561644,0.2731158383561644,0.27182512493150685,0.2755217928767123
ssp245,2074,19.422771555074114,19.424976854371764,16.76783795132749,22.0259265120087,0.27361963890410956,0.273530602739726,0.2719210679452055,0.27507525315068493
ssp245,2075,19.714752521555692,19.827540086991306,15.536798244200952,25.097044644412485,0.27351234520547946,0.27344618356164385,0.27132312931506847,0.27600739232876714
ssp245,2076,19.630583987387364,19.301442429133843,17.00027108334484,22.872048349801286,0.2732858380327869,0.27298053005464484,0.27181154153005466,0.27510228087431693
ssp245,2077,19.746575021999103,20.120331625789838,15.807998439418824,21.920300791436542,0.27336262213698626,0.2735659643835617,0.27199373534246574,0.27485664328767123
ssp245,2078,19.700462146389146,19.858834799584642,16.244461845204192,22.678504532580185,0.2731406340821918,0.27315746301369864,0.2716425906849315,0.2746782126027398
ssp245,2079,19.86284730113598,20.19711337319088,17.11782214037702,22.488732348760237,0.27359133632876714,0.27369887123287673,0.27229201479452053,0.27507511726027395
ssp245,2080,19.7994056012029,19.574243088575145,16.987540406318402,21.987251289983035,0.27339291825136613,0.2733067431693989,0.2720109830601093,0.2747746737704918
ssp245,2081,20.170626022000558,20.419808095258215,17.16249901826726,21.959202716613895,0.27363468186301365,0.2737592821917808,0.2717771397260274,0.2749452717808219
ssp245,2082,20.620475689203257,20.838621189685767,18.08896471242354,23.27469802996657,0.2738546503013699,0.2740252684931507,0.27240177479452055,0.27509520219178085
ssp245,2083,19.541328132831037,18.902243960106986,17.046283498792455,23.00754721934336,0.27367849928767124,0.27344575616438355,0.2723103271232877,0.27560224602739725
ssp245,2084,20.198186797567637,19.953359981737876,18.08050867633492,22.543787470711074,0.2736540320218579,0.27356094262295083,0.2725199715846995,0.27467099125683064
ssp245,2085,20.28768240311985,19.97241154100763,18.041221307426067,22.914290949084855,0.2738767390684932,0.2740608657534247,0.27244870575342467,0.2749674695890411
ssp245,2086,19.727969509428892,20.0644450308112,16.930988618823328,22.76103806673022,0.2738178103013698,0.274014298630137,0.2723706334246575,0.2750046663013699
ssp245,2087,19.515414116877835,18.66352116246191,17.117886532416012,22.16857001030591,0.2736009208767124,0.2733809369863014,0.2724666602739726,0.27471844438356163
ssp245,2088,20.452928530078818,20.380859977212275,16.66990728420999,23.513581022700514,0.2740148336612023,0.2739507650273224,0.27180976174863386,0.27547030874316936
ssp245,2089,19.691842504903487,19.54861329157692,16.49592367273742,23.439219031520263,0.273741253260274,0.27416966575342466,0.27212757698630136,0.2752793106849315
ssp245,2090,19.965219577378818,20.73744076492245,16.048781178260363,22.109683192546054,0.27330379375342473,0.27329454794520547,0.27125664054794524,0.27508384493150684
ssp245,2091,19.659190978031884,19.76873190281782,16.176608485940953,23.130995308687094,0.27348169446575343,0.27333235342465756,0.272452098630137,0.2747848432876712
ssp245,2092,19.53932312115614,19.190870408429134,16.423999751819775,23.146992710864513,0.27329325092896184,0.27319580054644804,0.2715635846994536,0.27494201475409835
ssp245,2093,20.502509385900684,20.98650446280665,16.79540532784919,23.661712446918802,0.27365053446575344,0.27401260273972605,0.27121948657534245,0.2758142405479452
ssp245,2094,19.537448929213834,19.01293787413872,16.91835212995779,21.58167226630122,0.27357508909589046,0.2736276630136987,0.2715583282191781,0.2752277550684931
ssp245,2095,19.0961451836593,18.901406857908217,17.151296141821078,21.089405219117328,0.27333993501369863,0.27326676986301374,0.27194426465753424,0.27510572876712325
ssp245,2096,19.716839745419414,20.28276009941291,17.058821744755456,22.095727728619753,0.2733565227322405,0.2733324043715847,0.2718774524590164,0.27498339508196723
ssp245,2097,19.828083667191432,20.302880293911183,17.243839466406484,21.892460835063794,0.2734066980821918,0.2734686273972603,0.2715804526027397,0.27538589150684933
