ssp,date,mean_pr,med_pr,p10_pr,p90_pr,mean_rzsm,med_rzsm,p10_rzsm,p90_rzsm
ssp126,2015,10.474741732128871,8.76354950293927,3.6394173686094544,19.94505488333648,,,,
ssp126,2016,8.677500343238902,8.652450544502397,3.419959650089249,13.128721348227018,,,,
ssp126,2017,8.950674661159296,9.263978160651927,3.7244654733816254,13.297099227355417,,,,
ssp126,2018,10.676909564020304,10.171442869258694,4.5390303564239955,17.129318806923585,,,,
ssp126,2019,10.053480093760182,10.196551544362247,4.0371972950458455,15.422525729808934,,,,
ssp126,2020,9.52234571253003,8.390015647901354,5.978224468745504,15.408749414035247,,,,
ssp126,2021,9.545493000176906,8.73222695916913,4.072275241707844,14.276108858246538,,,,
ssp126,2022,7.7646594079926325,7.59119410981231,4.43102659237963,12.024112718445416,,,,
ssp126,2023,8.880631064833464,7.7575585077583575,3.526509773838868,15.602794231739587,,,,
ssp126,2024,10.718761506076605,10.266539761202495,6.00163861292806,17.373626553695857,,,,
ssp126,2025,8.230864348643852,7.485734928889309,4.128680847450386,13.644339258992584,,,,
ssp126,2026,9.54508514579818,8.244621210969395,5.362634987488385,16.202114954852334,,,,
ssp126,2027,10.01077437539842,10.001676788345176,4.579645211720891,16.63693991684067,,,,
ssp126,2028,10.607995499693851,9.919258329801286,5.910631487793773,15.58374858897094,,,,
ssp126,2029,8.92667872444047,8.911115962326965,5.172647815715417,12.63998999075349,,,,
ssp126,2030,9.793383154787428,8.558074395749909,4.247411265454985,18.028735942902625,,,,
ssp126,2031,10.144842939059258,9.461112106397422,4.125043255681434,16.197945507614115,,,,
ssp126,2032,9.444230105566923,8.164505642081846,5.035224627400584,16.476644536740643,,,,
ssp126,2033,11.632727371086999,11.086957370538261,6.196547833137169,16.578243947811234,,,,
ssp126,2034,9.723297749284434,9.20480299790783,5.17219197611687,16.282398580661106,,,,
ssp126,2035,8.688149752563698,8.748541619967757,3.6603561959600035,15.51818148871125,,,,
ssp126,2036,9.730327523637628,9.896298406478323,4.4332205849761825,15.40683738296449,,,,
ssp126,2037,10.263156569051704,10.905326321488875,5.299223498502221,14.692624039823237,,,,
ssp126,2038,10.349271346762722,10.428630528894647,5.686202381444608,16.030004295654688,,,,
ssp126,2039,9.982686924665224,9.679463102057419,5.658208236786619,13.923939322789511,,,,
ssp126,2040,9.287197113463321,8.708811712419367,4.402611146692966,14.444989877687863,,,,
ssp126,2041,9.28558024131344,8.22274533585513,3.2925040246181894,15.499785278571856,,,,
ssp126,2042,8.90262062684201,7.32545206241717,4.601509882113368,15.366089863642285,,,,
ssp126,2043,9.812231059407054,10.262320674253106,5.007887847721644,14.221018997490404,,,,
ssp126,2044,10.264174148319265,8.267002062750594,5.02572620726639,20.605571691140813,,,,
ssp126,2045,8.751671762281925,9.19237864726546,4.395842969266956,11.839217705549345,,,,
ssp126,2046,10.626039828293134,9.177148376608326,5.647492778581639,16.787645691749393,,,,
ssp126,2047,9.652208885854561,7.957349400386012,4.659555164422842,15.699506707280204,,,,
ssp126,2048,10.186416480504414,10.041823367442664,5.538316744576595,15.344307849827782,,,,
ssp126,2049,11.366943159385757,11.884545583903433,5.604202910612627,16.59584252415537,,,,
ssp126,2050,12.024194492140367,11.210660924465131,6.440734253019944,18.454495684690013,,,,
ssp126,2051,10.339147539724339,10.348766453750866,4.047073811592963,17.128584892911917,,,,
ssp126,2052,9.960685921177552,8.384989255254245,4.536933113384663,17.960702936325532,,,,
ssp126,2053,8.360387638194062,7.451429439785609,3.774657486461965,14.131227178471068,,,,
ssp126,2054,10.113676780186807,9.071837296719309,5.178276155558945,14.739795400377405,,,,
ssp126,2055,9.79652395322116,8.378024687561775,4.5576258240609535,17.670956836499396,,,,
ssp126,2056,10.123849563886312,10.525633011480922,5.71055183550435,14.131016684985866,,,,
