ssp,date,mean_pr,med_pr,p10_pr,p90_pr,mean_spi,med_spi,p10_spi,p90_spi,mean_tasmax,med_tasmax,p10_tasmax,p90_tasmax
ssp126,2021,4.01696389974314,4.1439601084296775,3.225587034863581,4.66934243403005,0.25514177418916856,0.2399654794739115,-0.30798195757681257,0.9457293116793427,31.413364326260357,31.576430217391326,30.209933043478284,32.585889673913066
ssp126,2022,4.266651433143006,4.488267699154201,2.9020971213992315,5.425219769223319,0.3305658896340695,0.6306564552809886,-0.7901493820861919,0.9265171123492094,31.273597143537025,31.323886630434803,29.907332065217414,32.52594130142877
ssp126,2023,4.093599084509774,4.212360151321713,3.079154931599602,4.824641735351187,0.42317186225309594,0.5790325543785265,-0.3604350904242148,0.9646302037080029,31.35649540549587,31.125009456521763,30.266407377823562,32.595129130434806
ssp126,2024,4.08401487734161,4.091527133290956,3.1366448246154524,4.890924765518074,0.26525823632496237,0.25121300325680185,-0.16989155102565054,0.974037890139137,31.719142114851767,31.95034130434785,30.430593695652195,32.873900736933194
ssp126,2025,3.8452146351876255,3.6738935651680573,3.0526278307298926,5.001176989899236,0.010223742560721567,0.03942709752431715,-0.5019283769193096,0.5778148144216328,31.91712323959701,31.98555695652176,31.135113790760894,32.92778891304351
ssp126,2026,4.052908112901265,4.020830872837307,2.985615817718175,5.06141719107179,0.3347335429880809,0.35003027099349593,-0.6112992743403654,1.1499800620986858,31.314256373053468,31.30495804496436,29.906890760869587,32.67571086956524
ssp126,2027,4.272173801473599,4.26879789343553,3.1817736585166108,5.225031127057948,0.34965090612216376,0.41359924903416007,-0.218709245055275,0.9449820369823116,31.687682332596893,31.690106521739153,30.7848139130435,32.71815000000002
ssp126,2028,3.8133013325287948,3.661267369437155,3.076414799786981,4.658819133774998,0.15164542663951053,0.08567471992440893,-0.4262427278001642,0.7361698929828494,31.805559912043684,31.71037673913046,30.6289933577828,33.478808260869585
ssp126,2029,4.02187048915707,4.060987049395765,3.2601089968132384,4.916267981660645,0.197551197446243,0.17199072431006404,-0.06638182029268871,0.5282238037276094,32.1065334866567,32.19627510869567,30.993037547235925,32.878793003248155
ssp126,2030,3.983850051580117,3.7258852658431305,2.979483712772842,5.201531284080989,0.17345215490772684,0.13198233765787676,-0.5631350557864807,0.9374645840464336,32.12182051396911,32.20272050940474,31.0742534471595,33.16662816586704
ssp126,2031,4.479903745854778,4.392763552232914,3.373826622447442,5.67250716502969,0.48144354454000793,0.407169007754646,-0.16693211638253902,1.1768337778259552,31.600834684848852,31.532625812032972,30.672917440663237,32.677484021739154
ssp126,2032,4.165871140146308,4.131477994438271,3.3905334256898847,4.924608690789642,0.3678518692024962,0.3577413783197019,-0.3760036201087505,1.0895141114374485,31.534170404350988,31.622165543478282,30.46960071066154,32.37369521739133
ssp126,2033,4.125861153456636,3.9504372343204244,3.2117754828988394,5.122782532538494,0.3657482133115264,0.3948605965263129,-0.26540711180638416,1.0319808558270238,31.7392470882743,31.601425369926144,30.279442717391326,33.024900552500874
ssp126,2034,4.396287762479845,4.259874600533301,3.39075676921698,5.589788901863004,0.4131428852508142,0.3834343701483458,-0.2913074754498808,0.9737677890823536,32.07448350057221,31.94052228260872,30.696580000000026,33.16361720872964
ssp126,2035,4.333579451987115,4.113981859675622,3.39740518917826,5.514858111168968,0.3868012291305639,0.2838713455603887,-0.3288348022214107,1.2269702584535362,32.00770296504747,32.00310282608698,31.222740040654745,32.998509239130456
ssp126,2036,4.400979719611673,4.462001194818484,3.683665624545059,5.220842529266998,0.4530800659136062,0.39617593682256846,-0.29759014090583824,1.4018131822441247,31.930850554264957,31.932563317340374,30.83726156483528,32.92110695216969
