ssp,date,mean_pr,med_pr,p10_pr,p90_pr,mean_rzsm,med_rzsm,p10_rzsm,p90_rzsm
ssp126,2015,8.592883125095186,7.200042085027226,3.051353294720309,16.379929251367987,,,,
ssp126,2016,6.825691513031543,7.20718056004732,2.2280778951066575,9.99916314752922,,,,
ssp126,2017,7.182279547549313,7.208645898574503,3.1393287572598227,10.543658436653137,,,,
ssp126,2018,8.635926010325676,8.613584959395684,3.9609526362709637,12.720698660929122,,,,
ssp126,2019,8.037983462564288,7.5385256320956,3.1929889049590523,12.777412298500373,,,,
ssp126,2020,7.5086686590874185,6.75562199292087,4.575438038382256,12.068714762062337,,,,
ssp126,2021,7.760046242238874,6.356587605783631,3.6638577095029246,11.58692053836743,,,,
ssp126,2022,6.188966709290059,6.008788332572548,3.71772823178908,9.316310957520306,,,,
ssp126,2023,7.195587185105645,6.330780347311439,3.1470513281902863,12.49506782864827,,,,
ssp126,2024,8.550076607738673,8.621222144527474,5.031537296556062,13.532048575305957,,,,
ssp126,2025,6.516160576643134,5.986995638796444,3.3899095301531315,11.23597708335069,,,,
ssp126,2026,7.585086990751657,6.689920568709504,4.156768691316617,13.116997641636267,,,,
ssp126,2027,8.029345020845742,7.72165324140247,3.2687480075968414,13.055530974759447,,,,
ssp126,2028,8.520710869673184,7.752959738628796,5.003753700060042,12.450084097563694,,,,
ssp126,2029,7.200562223277015,6.922220208129293,4.221340567752948,9.840197744741255,,,,
ssp126,2030,7.634661894842926,6.556072364633742,3.0903225355308153,13.47713552998804,,,,
ssp126,2031,8.00536348662271,7.123497320302374,3.4573969866474603,12.602028576268607,,,,
ssp126,2032,7.6219477854919235,6.181739823753936,4.249677565816795,12.542184904110838,,,,
ssp126,2033,9.0616463485692,8.47118405426474,5.3040469533939785,12.636392654142155,,,,
ssp126,2034,7.793675036217929,7.69282214435848,4.254473054038747,12.541922104554391,,,,
ssp126,2035,6.957840156187462,7.06473612077264,3.239136601699846,11.735326660479892,,,,
ssp126,2036,7.688529863808478,7.777815143024763,3.9077256789347157,11.896739148853316,,,,
ssp126,2037,8.304298740247265,8.437289265216702,4.17016787651052,11.790456879544248,,,,
ssp126,2038,8.317557141136449,8.28274403049071,4.375918114379234,13.087738202053039,,,,
ssp126,2039,8.094255300332453,6.9847056287033205,4.997254985633563,11.598336104290677,,,,
ssp126,2040,7.37212160028225,7.19063875671705,3.892017923924172,11.076298421920617,,,,
ssp126,2041,7.141391280185107,6.449734449317468,3.0021211466685602,11.652745994685427,,,,
ssp126,2042,7.1151953401488335,6.517940049842437,4.017143124147195,11.820788122678307,,,,
ssp126,2043,8.077565296927586,8.287137707654171,3.6045277100707236,11.107539657725374,,,,
ssp126,2044,8.250826025582406,7.270068213270017,4.066243178074883,15.894603741838937,,,,
ssp126,2045,7.230588693414319,7.349606375376371,3.1348270953481983,9.800057346141271,,,,
ssp126,2046,8.247934965343868,7.319147731964767,4.356988240498776,12.899130671687479,,,,
ssp126,2047,7.777430508029912,6.981859931193411,3.8933371637898526,12.388809642086905,,,,
ssp126,2048,7.912155953299298,7.6822097173045485,4.736703455725063,11.520504965933014,,,,
ssp126,2049,9.089764282079589,9.455962580997994,5.026243302373924,13.651253868873557,,,,
ssp126,2050,9.509072944547155,8.908902884016634,5.179841189437906,14.45397546746419,,,,
ssp126,2051,8.205159158098594,8.488251457639066,3.379697879821851,13.240606003214625,,,,
ssp126,2052,7.9575997240638054,6.842105835350513,3.7223554324778947,14.033172544865462,,,,
ssp126,2053,6.763277392398678,6.302196464193056,3.1002401191049063,10.958675477226903,,,,
ssp126,2054,8.013062928575572,7.070662712054139,4.732456927333859,11.476682096493322,,,,
ssp126,2055,7.7335424908260215,6.4489510695452585,3.2786721657722318,13.778748025420903,,,,
ssp126,2056,8.013334307676534,7.856884458880952,4.73391838753723,11.418881707674894,,,,
ssp126,2057,7.965148376411711,8.107349210242653,4.732321405125104,11.232228650103568,,,,
ssp126,2058,6.597658055589455,6.343295133119081,2.75903783220535,9.502672647183186,,,,
ssp126,2059,6.961604283082992,7.183098877523014,3.3213637905820086,9.692758698523715,,,,
ssp126,2060,7.987085495020733,7.45532642776206,4.207994025498054,12.773516502542517,,,,
