ssp,date,mean_pr,med_pr,p10_pr,p90_pr,mean_rzsm,med_rzsm,p10_rzsm,p90_rzsm
ssp126,2015,29.629820336053807,27.85584886171931,23.89227586039524,38.161201171801075,,,,
ssp126,2016,30.157881793346462,29.135288140177487,24.80690898564573,36.370483323872996,,,,
ssp126,2017,30.171623524945748,29.67054239547238,25.60054141579412,36.63015737105271,,,,
ssp126,2018,30.597637859468595,30.159624450038194,26.565027434535267,36.307407166240786,,,,
ssp126,2019,31.15306964571953,31.31697309113902,23.515042108893258,39.2812799344244,,,,
ssp126,2020,31.66480234988944,30.84303546878757,26.86419599001523,37.3224169690281,,,,
ssp126,2021,28.36185975066351,29.501415282631534,24.198729603759812,33.354204357915414,,,,
ssp126,2022,29.659161797908897,29.4858809758774,24.843623477969523,34.4222164410472,,,,
ssp126,2023,31.541507172103717,32.27692863992763,25.752351454983568,36.6179012061862,,,,
ssp126,2024,30.821832337249546,30.734543112386554,25.53908140289993,35.39112332991612,,,,
ssp126,2025,30.38617228603355,30.711123242862,24.101176177154773,36.13489390979207,,,,
ssp126,2026,29.169034294948165,29.511828402725417,23.804676380162242,34.28202327753929,,,,
ssp126,2027,29.852935742711725,30.30857115725908,24.23853002634721,34.44613673727876,,,,
ssp126,2028,31.229361516133796,30.000981634584146,25.657117207099173,39.00886110833773,,,,
ssp126,2029,31.647171638675896,31.706125958378774,26.497589266862253,37.36418545957759,,,,
ssp126,2030,30.942710747085354,31.42211860912158,25.02367700725629,38.3509814352195,,,,
ssp126,2031,31.85766460116838,31.949340814453315,27.656143752303187,35.53648670839343,,,,
ssp126,2032,31.476639220315864,31.974377407774675,24.69101312553476,39.28680604494374,,,,
ssp126,2033,31.78327721142118,31.34763816039358,23.41908546369774,39.28663843562773,,,,
ssp126,2034,29.89914572286258,29.56673948282368,25.37607630721106,35.51400097704611,,,,
ssp126,2035,30.127649839686555,29.906072421713787,22.775165677068323,35.578354786018124,,,,
ssp126,2036,32.29705632132676,31.248832860818425,27.696513713527086,36.96592909113245,,,,
ssp126,2037,30.27664606258255,30.48503458423658,22.84266063319461,38.38070194838769,,,,
ssp126,2038,30.318554432569307,30.70270833365933,24.103322922687255,38.06997188800423,,,,
ssp126,2039,30.84532510323967,30.661107027800895,22.42234872281104,39.289048798795456,,,,
ssp126,2040,28.680002503018418,27.62530421698604,24.409945190599856,35.82418890424471,,,,
ssp126,2041,30.125988301109544,29.64453797493646,25.56020296725552,35.441873676482025,,,,
ssp126,2042,32.77543881676736,31.903620654213746,26.337904476041874,40.1636012600259,,,,
ssp126,2043,32.02448597742892,31.65872369722657,25.183052948329923,39.98097979435987,,,,
ssp126,2044,29.331609836580206,29.37139499461091,25.263303079632667,33.07251191294034,,,,
ssp126,2045,30.993869544639065,31.900821147686557,24.57161591933714,37.53587774201243,,,,
ssp126,2046,33.1258622913517,33.84421936033189,27.207787842496394,38.66831614891262,,,,
ssp126,2047,32.20679370892537,32.091913080786185,28.564495612120517,37.24192742329676,,,,
ssp126,2048,32.30299308447579,31.912886746256397,25.849795916861112,40.078035614067076,,,,
ssp126,2049,30.782282468687526,31.48151313286229,25.014133639847543,35.60912045100712,,,,
ssp126,2050,30.99723026231895,31.15878312773212,25.55414527761755,35.561986291682594,,,,
ssp126,2051,32.24354597776715,32.518834931226024,25.52703402100083,39.71589257472675,,,,
ssp126,2052,30.458665066945738,31.597858501238164,24.196632612440673,36.15280979572022,,,,
ssp126,2053,31.402810268719932,30.63102695700772,25.49437803516261,37.1900976357463,,,,
ssp126,2054,30.888074592692703,30.127064486930493,25.4928441496061,37.15252476317852,,,,
ssp126,2055,30.234419007850864,30.481442560005284,25.584677589587255,35.68846320085854,,,,
ssp126,2056,30.971995900982197,29.616658052623272,25.90458062488005,37.017240505392934,,,,
ssp126,2057,30.202963951570414,30.779243446929257,24.792174515880287,38.05011797558242,,,,
ssp126,2058,32.12368209645567,31.511159225112422,25.84719197685446,38.13922905326693,,,,
ssp126,2059,31.895299256783666,30.402798485719636,26.764704092107024,40.546651450966166,,,,
ssp126,2060,30.51392494341627,30.655663597708504,24.039435629144098,35.14032053038975,,,,
ssp126,2061,31.00108481135642,32.23965526103615,21.867057005508826,36.8366128002819,,,,
ssp126,2062,32.567507350773546,32.96736205561622,26.713058367042457,37.420410679785945,,,,
ssp126,2063,32.283612111967294,31.379163036230427,24.702013109493816,42.87774733634145,,,,
ssp126,2064,30.78786710683555,30.72361573054156,25.122165760508388,35.1092363848037,,,,
ssp126,2065,30.201564424802044,31.402967531347663,22.38174147963482,34.286253392498956,,,,
ssp126,2066,31.659173040454444,31.58414895500185,24.745359759925893,36.25829929497481,,,,
ssp126,2067,31.954258665273212,32.38366248590848,25.789145438249694,35.86282083988472,,,,
ssp126,2068,30.909560805708704,28.79215112466482,24.945082636873806,39.503977157790736,,,,
ssp126,2069,31.96191988488126,31.657447760541416,25.260518185608916,38.55109282361825,,,,
ssp126,2070,31.535280240816892,31.264239919786434,26.798437871890066,36.46850296845125,,,,
ssp126,2071,28.251955317876824,27.520192502686868,22.257800359453945,33.6551838683262,,,,
ssp126,2072,31.61568967516827,28.6761220466369,25.85503430595733,42.124789029327445,,,,
ssp126,2073,29.697998319132633,29.72842794615388,23.566810247675487,35.536274897140075,,,,
ssp126,2074,30.739612293988788,32.52850999909978,20.552389774837224,36.11800696349014,,,,
ssp126,2075,29.704443219068892,28.406948541971374,24.948305955895208,39.457718193000034,,,,
ssp126,2076,32.76038599063394,32.43824548417102,28.20518114091242,37.24024057394927,,,,
ssp126,2077,30.605996721136115,30.937057088480607,24.535061573066013,36.81350708319797,,,,
ssp126,2078,31.49017309268437,30.458737494210745,24.64741120700648,37.49696625391574,,,,
ssp126,2079,32.642400017071324,31.103060570752625,27.77613972058176,40.51423996779251,,,,
ssp126,2080,30.68102974116188,30.77515818869638,26.837771331864047,35.39881942723492,,,,
ssp126,2081,30.74804617316506,32.05063479450608,22.716698823646208,35.42190283360154,,,,
ssp126,2082,30.412557088134847,30.75245976467761,24.130017842894645,37.144816704478814,,,,
ssp126,2083,30.462110311865175,30.031180272936425,25.735020543686726,36.09571326729863,,,,
ssp126,2084,31.298297861445107,30.17673741405996,26.861205736344214,37.407239208232724,,,,
ssp126,2085,30.183791473653528,30.558562655791647,25.952123613475965,34.34460973098564,,,,
ssp126,2086,32.67994219851546,31.633080398863946,25.703926443861903,40.111403950178264,,,,
