threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,BCC-CSM2-MR_compound_day_total,IPSL-CM6A-LR_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,MIROC6_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,BCC-CSM2-MR_compound_event_total,IPSL-CM6A-LR_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,MIROC6_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,BCC-CSM2-MR_compound_sequence_total,IPSL-CM6A-LR_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,MIROC6_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,BCC-CSM2-MR_compound_duration_max,IPSL-CM6A-LR_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,MIROC6_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,BCC-CSM2-MR_compound_duration_mean,IPSL-CM6A-LR_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,MIROC6_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
spi<-1_tasmax>32.22,ssp126,2021,2,0,41,1,0,14,1,6,1,6,0,5,4,0,9,0,2,9,27,1,0,2,0,39,0,0,13,0,5,0,5,0,5,3,0,9,0,2,7,26,0,0,1,0,5,0,0,6,0,1,0,1,0,1,1,0,2,0,1,3,3,0,0,2,0,22,0,0,3,0,5,0,5,0,5,3,0,6,0,2,3,17,0,0,2.0,0.0,7.8,0.0,0.0,2.17,0.0,5.0,0.0,5.0,0.0,5.0,3.0,0.0,4.5,0.0,2.0,2.33,8.67,0.0,0.0,6.142857142857143,2.0,0.0,14.0,5.523809523809524,2.0,0.0,13.0,1.1904761904761905,1.0,0.0,3.0,3.4761904761904763,2.0,0.0,6.0,2.2604761904761905,2.0,0.0,5.0
spi<-1_tasmax>32.22,ssp126,2022,0,0,0,2,0,1,0,7,0,0,1,0,5,0,14,1,0,2,7,4,0,0,0,0,2,0,0,0,6,0,0,0,0,5,0,13,0,0,2,7,4,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,2,0,0,1,3,1,0,0,0,0,2,0,0,0,3,0,0,0,0,5,0,9,0,0,2,3,4,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,6.5,0.0,0.0,2.0,2.33,4.0,0.0,2.0952380952380953,0.0,0.0,7.0,1.8571428571428572,0.0,0.0,6.0,0.5238095238095238,0.0,0.0,2.0,1.3333333333333333,0.0,0.0,4.0,1.1823809523809523,0.0,0.0,4.0
spi<-1_tasmax>32.22,ssp126,2023,7,9,0,2,4,0,5,16,0,4,4,6,4,3,7,4,0,8,0,18,4,7,8,0,2,3,0,5,16,0,2,3,6,0,3,7,4,0,6,0,15,4,3,1,0,1,1,0,2,4,0,1,1,2,0,1,1,1,0,2,0,4,1,3,8,0,2,3,0,3,4,0,2,3,4,0,3,7,4,0,4,0,6,4,2.33,8.0,0.0,2.0,3.0,0.0,2.5,4.0,0.0,2.0,3.0,3.0,0.0,3.0,7.0,4.0,0.0,3.0,0.0,3.75,4.0,5.0,4.0,0.0,9.0,4.333333333333333,3.0,0.0,8.0,1.2380952380952381,1.0,0.0,3.0,2.857142857142857,3.0,0.0,6.0,2.599047619047619,3.0,0.0,4.0
spi<-1_tasmax>32.22,ssp126,2024,1,11,0,2,9,0,4,14,7,13,4,0,7,7,2,5,0,23,27,3,5,0,11,0,0,6,0,3,13,7,12,2,0,7,6,0,4,0,19,26,2,2,0,2,0,0,2,0,1,3,2,3,1,0,3,2,0,2,0,3,3,1,1,0,9,0,0,4,0,3,5,5,6,2,0,3,4,0,2,0,9,15,2,2,0.0,5.5,0.0,0.0,3.0,0.0,3.0,4.33,3.5,4.0,2.0,0.0,2.33,3.0,0.0,2.0,0.0,6.33,8.67,2.0,2.0,6.857142857142857,5.0,0.0,14.0,5.714285714285714,3.0,0.0,13.0,1.380952380952381,1.0,0.0,3.0,3.380952380952381,2.0,0.0,9.0,2.46,2.0,0.0,5.5
spi<-1_tasmax>32.22,ssp126,2025,2,0,15,5,2,0,0,5,8,3,0,6,0,9,0,9,2,23,18,0,4,2,0,11,4,0,0,0,4,6,0,0,4,0,8,0,8,0,21,18,0,4,1,0,2,2,0,0,0,1,1,0,0,2,0,3,0,3,0,2,4,0,1,2,0,8,2,0,0,0,4,6,0,0,2,0,4,0,3,0,13,7,0,4,2.0,0.0,5.5,2.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,2.67,0.0,2.67,0.0,10.5,4.5,0.0,4.0,5.285714285714286,3.0,0.0,15.0,4.285714285714286,2.0,0.0,11.0,1.0476190476190477,1.0,0.0,3.0,2.619047619047619,2.0,0.0,7.0,2.182857142857143,2.0,0.0,5.5
spi<-1_tasmax>32.22,ssp126,2026,2,0,19,16,5,30,1,13,8,0,8,5,20,8,8,0,0,0,0,4,4,2,0,18,15,4,30,0,10,8,0,7,5,20,8,7,0,0,0,0,3,4,1,0,3,6,1,6,0,3,2,0,1,1,5,2,3,0,0,0,0,1,2,2,0,7,5,4,9,0,5,6,0,7,5,7,6,3,0,0,0,0,3,2,2.0,0.0,6.0,2.5,4.0,5.0,0.0,3.33,4.0,0.0,7.0,5.0,4.0,4.0,2.33,0.0,0.0,0.0,0.0,3.0,2.0,7.190476190476191,5.0,0.0,19.0,6.714285714285714,4.0,0.0,18.0,1.7619047619047619,1.0,0.0,5.0,3.380952380952381,3.0,0.0,7.0,2.579047619047619,2.5,0.0,5.0
spi<-1_tasmax>32.22,ssp126,2027,2,6,0,5,8,1,0,20,12,5,4,4,0,2,0,0,14,4,8,0,1,2,5,0,4,6,0,0,19,11,4,3,2,0,2,0,0,11,2,8,0,0,1,1,0,1,1,0,0,4,2,2,1,1,0,1,0,0,3,1,2,0,0,2,5,0,4,6,0,0,9,8,2,3,2,0,2,0,0,6,2,6,0,0,2.0,5.0,0.0,4.0,6.0,0.0,0.0,4.75,5.5,2.0,3.0,2.0,0.0,2.0,0.0,0.0,3.67,2.0,4.0,0.0,0.0,4.571428571428571,4.0,0.0,12.0,3.761904761904762,2.0,0.0,11.0,1.0,1.0,0.0,2.0,2.7142857142857144,2.0,0.0,6.0,2.1866666666666665,2.0,0.0,5.0
spi<-1_tasmax>32.22,ssp126,2028,1,3,0,18,11,0,7,4,8,7,3,0,0,0,15,0,0,1,0,0,0,0,2,0,16,9,0,5,4,8,6,2,0,0,0,13,0,0,0,0,0,0,0,1,0,6,3,0,1,1,3,1,1,0,0,0,4,0,0,0,0,0,0,0,2,0,4,5,0,5,4,3,6,2,0,0,0,5,0,0,0,0,0,0,0.0,2.0,0.0,2.67,3.0,0.0,5.0,4.0,2.67,6.0,2.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,3.7142857142857144,1.0,0.0,11.0,3.0952380952380953,0.0,0.0,9.0,1.0,0.0,0.0,3.0,1.7142857142857142,0.0,0.0,5.0,1.4566666666666668,0.0,0.0,4.0
spi<-1_tasmax>32.22,ssp126,2029,0,0,10,14,0,0,10,1,5,9,0,2,11,0,6,4,5,27,0,0,4,0,0,10,14,0,0,10,0,5,9,0,0,9,0,5,3,2,27,0,0,3,0,0,4,4,0,0,2,0,2,2,0,0,2,0,1,1,1,5,0,0,1,0,0,4,6,0,0,5,0,3,6,0,0,5,0,5,3,2,9,0,0,3,0.0,0.0,2.5,3.5,0.0,0.0,5.0,0.0,2.5,4.5,0.0,0.0,4.5,0.0,5.0,3.0,2.0,5.4,0.0,0.0,3.0,5.142857142857143,4.0,0.0,11.0,4.619047619047619,2.0,0.0,10.0,1.1904761904761905,1.0,0.0,4.0,2.4285714285714284,2.0,0.0,6.0,1.9476190476190476,2.0,0.0,5.0
spi<-1_tasmax>32.22,ssp126,2030,2,0,0,4,0,3,3,0,6,0,0,13,0,13,1,0,8,1,0,0,0,2,0,0,2,0,2,3,0,5,0,0,13,0,12,0,0,7,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2,0,3,0,0,2,0,0,0,0,2,0,0,2,0,2,3,0,5,0,0,11,0,5,0,0,4,0,0,0,0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,6.5,0.0,4.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,2.5714285714285716,0.0,0.0,8.0,2.1904761904761907,0.0,0.0,7.0,0.5714285714285714,0.0,0.0,2.0,1.619047619047619,0.0,0.0,5.0,1.3333333333333333,0.0,0.0,4.0
spi<-1_tasmax>32.22,ssp126,2031,5,0,19,2,0,3,9,13,1,19,4,0,0,4,0,0,0,1,10,7,1,5,0,16,2,0,3,7,11,0,16,3,0,0,4,0,0,0,0,7,6,0,2,0,4,1,0,1,3,3,0,4,1,0,0,1,0,0,0,0,2,2,0,3,0,7,2,0,3,3,4,0,7,3,0,0,4,0,0,0,0,5,3,0,2.5,0.0,4.0,2.0,0.0,3.0,2.33,3.67,0.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.5,3.0,0.0,4.666666666666667,2.0,0.0,13.0,3.8095238095238093,2.0,0.0,11.0,1.1428571428571428,1.0,0.0,3.0,2.0952380952380953,2.0,0.0,5.0,1.6666666666666667,2.0,0.0,4.0
spi<-1_tasmax>32.22,ssp126,2032,0,2,8,0,7,10,2,0,4,19,0,0,0,0,0,7,0,0,0,5,3,0,2,7,0,7,10,2,0,3,18,0,0,0,0,0,4,0,0,0,5,2,0,1,3,0,3,2,1,0,1,3,0,0,0,0,0,2,0,0,0,1,1,0,2,3,0,3,8,2,0,3,11,0,0,0,0,0,2,0,0,0,5,2,0.0,2.0,2.33,0.0,2.33,5.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,3.1904761904761907,0.0,0.0,8.0,2.857142857142857,0.0,0.0,7.0,0.8571428571428571,0.0,0.0,3.0,1.9523809523809523,0.0,0.0,5.0,1.5076190476190476,0.0,0.0,5.0
spi<-1_tasmax>32.22,ssp126,2033,0,7,0,9,4,0,4,0,6,2,0,19,15,2,0,3,3,0,0,1,11,0,6,0,8,4,0,4,0,2,2,0,17,13,2,0,3,3,0,0,0,9,0,1,0,3,1,0,1,0,1,1,0,5,3,1,0,1,1,0,0,0,2,0,6,0,4,4,0,4,0,2,2,0,6,5,2,0,3,3,0,0,0,5,0.0,6.0,0.0,2.67,4.0,0.0,4.0,0.0,2.0,2.0,0.0,3.4,4.33,2.0,0.0,3.0,3.0,0.0,0.0,0.0,4.5,4.095238095238095,2.0,0.0,11.0,3.4761904761904763,2.0,0.0,9.0,1.0,1.0,0.0,3.0,2.1904761904761907,2.0,0.0,5.0,1.9476190476190476,2.0,0.0,4.33
spi<-1_tasmax>32.22,ssp126,2034,0,7,0,2,1,1,2,15,0,7,0,0,15,0,4,0,6,21,0,0,3,0,6,0,0,0,0,0,15,0,6,0,0,15,0,2,0,5,20,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,4,0,1,0,2,6,0,0,1,0,3,0,0,0,0,0,12,0,3,0,0,5,0,2,0,3,6,0,0,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,3.0,0.0,0.0,3.75,0.0,2.0,0.0,2.5,3.33,0.0,0.0,2.0,4.0,1.0,0.0,15.0,3.380952380952381,0.0,0.0,15.0,0.9523809523809523,0.0,0.0,2.0,1.7142857142857142,0.0,0.0,5.0,1.2895238095238095,0.0,0.0,3.33
spi<-1_tasmax>32.22,ssp126,2035,2,42,0,0,2,0,2,26,1,0,0,8,2,0,0,13,0,5,21,0,7,0,41,0,0,2,0,2,24,0,0,0,5,2,0,0,13,0,4,19,0,5,0,7,0,0,1,0,1,4,0,0,0,2,1,0,0,3,0,2,7,0,1,0,13,0,0,2,0,2,15,0,0,0,3,2,0,0,6,0,2,4,0,5,0.0,5.86,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,2.5,2.0,0.0,0.0,4.33,0.0,2.0,2.71,0.0,5.0,6.238095238095238,2.0,0.0,21.0,5.571428571428571,0.0,0.0,19.0,1.380952380952381,0.0,0.0,4.0,2.5714285714285716,0.0,0.0,6.0,1.638095238095238,0.0,0.0,5.0
spi<-1_tasmax>32.22,ssp126,2036,0,7,0,6,0,0,0,21,0,0,0,0,5,0,0,0,0,10,10,0,2,0,7,0,5,0,0,0,21,0,0,0,0,4,0,0,0,0,8,10,0,2,0,2,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,0,1,0,4,0,3,0,0,0,15,0,0,0,0,2,0,0,0,0,5,10,0,2,0.0,3.5,0.0,2.5,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,2.0,2.9047619047619047,0.0,0.0,10.0,2.7142857142857144,0.0,0.0,8.0,0.5714285714285714,0.0,0.0,2.0,1.9523809523809523,0.0,0.0,5.0,1.6428571428571428,0.0,0.0,4.0
spi<-1_tasmax>32.22,ssp126,2037,0,13,0,17,2,0,13,0,0,9,1,4,2,0,0,11,6,0,34,5,2,0,12,0,16,0,0,12,0,0,8,0,2,2,0,0,8,5,0,33,2,0,0,2,0,4,0,0,2,0,0,4,0,1,1,0,0,2,2,0,8,1,0,0,9,0,8,0,0,7,0,0,2,0,2,2,0,0,6,3,0,7,2,0,0.0,6.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,2.5,0.0,4.12,2.0,0.0,5.666666666666667,2.0,0.0,13.0,4.761904761904762,0.0,0.0,12.0,1.2857142857142858,0.0,0.0,4.0,2.2857142857142856,0.0,0.0,7.0,1.6485714285714284,0.0,0.0,4.12
spi<-1_tasmax>32.22,ssp126,2038,0,8,5,23,12,8,13,0,2,8,0,17,10,5,0,0,4,0,2,0,4,0,8,5,23,12,8,12,0,0,6,0,16,9,4,0,0,2,0,2,0,2,0,2,2,4,3,3,2,0,0,1,0,4,2,2,0,0,1,0,1,0,1,0,5,3,9,5,4,10,0,0,6,0,7,7,2,0,0,2,0,2,0,2,0.0,4.0,2.5,5.75,4.0,2.67,6.0,0.0,0.0,6.0,0.0,4.0,4.5,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,5.761904761904762,4.0,0.0,13.0,5.190476190476191,2.0,0.0,12.0,1.3333333333333333,1.0,0.0,3.0,3.0476190476190474,2.0,0.0,7.0,2.258095238095238,2.0,0.0,5.75
spi<-1_tasmax>32.22,ssp126,2039,0,14,0,5,4,6,0,0,6,0,7,4,8,10,0,0,1,0,3,0,13,0,12,0,2,4,4,0,0,2,0,5,3,8,8,0,0,0,0,3,0,11,0,3,0,1,2,1,0,0,1,0,2,1,1,2,0,0,0,0,1,0,3,0,6,0,2,2,4,0,0,2,0,3,3,8,5,0,0,0,0,3,0,6,0.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,2.5,3.0,8.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.67,3.857142857142857,3.0,0.0,10.0,2.9523809523809526,2.0,0.0,8.0,0.8571428571428571,1.0,0.0,2.0,2.0952380952380953,2.0,0.0,6.0,1.8176190476190477,2.0,0.0,4.0
spi<-1_tasmax>32.22,ssp126,2040,4,0,16,7,0,3,8,0,10,0,16,0,1,1,0,2,1,0,20,2,10,4,0,16,7,0,2,7,0,6,0,16,0,0,0,0,2,0,0,17,0,10,1,0,3,2,0,1,3,0,2,0,6,0,0,0,0,1,0,0,3,0,2,4,0,8,4,0,2,3,0,4,0,3,0,0,0,0,2,0,0,11,0,7,4.0,0.0,5.33,3.5,0.0,2.0,2.33,0.0,3.0,0.0,2.67,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.67,0.0,5.0,4.809523809523809,2.0,0.0,16.0,4.142857142857143,0.0,0.0,16.0,1.1428571428571428,0.0,0.0,3.0,2.2857142857142856,0.0,0.0,7.0,1.6904761904761905,0.0,0.0,5.0
spi<-1_tasmax>32.22,ssp126,2041,10,0,49,7,5,14,2,6,0,0,0,8,0,1,4,0,0,12,24,0,12,9,0,47,7,4,12,0,3,0,0,0,7,0,0,4,0,0,12,24,0,11,3,0,11,2,1,4,0,1,0,0,0,2,0,0,2,0,0,3,2,0,4,4,0,9,4,4,6,0,3,0,0,0,4,0,0,2,0,0,5,14,0,4,3.0,0.0,4.27,3.5,4.0,3.0,0.0,3.0,0.0,0.0,0.0,3.5,0.0,0.0,2.0,0.0,0.0,4.0,12.0,0.0,2.75,7.333333333333333,4.0,0.0,14.0,6.666666666666667,3.0,0.0,12.0,1.6666666666666667,1.0,0.0,4.0,2.8095238095238093,2.0,0.0,6.0,2.143809523809524,2.0,0.0,4.0
spi<-1_tasmax>32.22,ssp126,2042,0,0,25,10,14,0,0,11,0,0,0,21,0,0,38,0,1,0,0,1,2,0,0,23,8,13,0,0,11,0,0,0,20,0,0,34,0,0,0,0,0,2,0,0,6,2,2,0,0,2,0,0,0,5,0,0,6,0,0,0,0,0,1,0,0,6,5,10,0,0,9,0,0,0,8,0,0,10,0,0,0,0,0,2,0.0,0.0,3.83,4.0,6.5,0.0,0.0,5.5,0.0,0.0,0.0,4.0,0.0,0.0,5.67,0.0,0.0,0.0,0.0,0.0,2.0,5.857142857142857,0.0,0.0,21.0,5.285714285714286,0.0,0.0,20.0,1.1428571428571428,0.0,0.0,5.0,2.380952380952381,0.0,0.0,9.0,1.5,0.0,0.0,5.5
spi<-1_tasmax>32.22,ssp126,2043,20,0,10,2,30,2,23,2,0,23,6,0,4,2,14,0,0,5,2,0,17,19,0,9,0,29,2,23,0,0,23,6,0,2,2,10,0,0,4,2,0,15,4,0,3,0,4,1,7,0,0,4,1,0,1,1,3,0,0,2,1,0,3,7,0,5,0,17,2,6,0,0,12,6,0,2,2,4,0,0,2,2,0,6,4.75,0.0,3.0,0.0,7.25,2.0,3.29,0.0,0.0,5.75,6.0,0.0,2.0,2.0,3.33,0.0,0.0,2.0,2.0,0.0,5.0,7.714285714285714,2.0,0.0,23.0,6.9523809523809526,2.0,0.0,23.0,1.6666666666666667,1.0,0.0,4.0,3.4761904761904763,2.0,0.0,7.0,2.3033333333333332,2.0,0.0,5.75
spi<-1_tasmax>32.22,ssp126,2044,0,35,0,12,5,9,10,1,7,9,0,15,18,0,2,20,0,2,3,4,0,0,35,0,10,3,9,10,0,6,8,0,13,14,0,0,20,0,0,2,4,0,0,5,0,4,1,2,2,0,2,3,0,4,2,0,0,3,0,0,1,2,0,0,26,0,3,3,5,6,0,4,4,0,4,11,0,0,11,0,0,2,2,0,0.0,7.0,0.0,2.5,3.0,4.5,5.0,0.0,3.0,2.67,0.0,3.25,7.0,0.0,0.0,6.67,0.0,0.0,2.0,2.0,0.0,7.238095238095238,4.0,0.0,18.0,6.380952380952381,3.0,0.0,14.0,1.4761904761904763,1.0,0.0,4.0,3.857142857142857,2.0,0.0,11.0,2.3138095238095238,2.0,0.0,6.67
spi<-1_tasmax>32.22,ssp126,2045,0,0,0,8,3,12,6,7,0,9,7,0,2,7,0,6,0,16,7,0,5,0,0,0,8,3,11,4,7,0,6,7,0,2,7,0,6,0,5,5,0,4,0,0,0,2,1,2,1,1,0,3,1,0,1,2,0,2,0,2,1,0,2,0,0,0,5,3,9,4,7,0,2,7,0,2,4,0,4,0,3,5,0,2,0.0,0.0,0.0,4.0,3.0,5.5,4.0,7.0,0.0,2.0,7.0,0.0,2.0,3.5,0.0,3.0,0.0,2.5,5.0,0.0,2.0,4.523809523809524,5.0,0.0,9.0,3.5714285714285716,4.0,0.0,7.0,1.0,1.0,0.0,2.0,2.7142857142857144,2.0,0.0,7.0,2.4047619047619047,2.0,0.0,5.5
spi<-1_tasmax>32.22,ssp126,2046,4,8,0,14,15,0,10,4,0,17,0,4,3,0,20,0,17,6,4,0,0,3,7,0,11,14,0,9,4,0,16,0,4,2,0,19,0,14,4,2,0,0,1,3,0,4,5,0,2,1,0,3,0,1,1,0,4,0,4,1,1,0,0,3,3,0,5,3,0,5,4,0,10,0,4,2,0,11,0,6,4,2,0,0,3.0,2.33,0.0,2.75,2.8,0.0,4.5,4.0,0.0,5.33,0.0,4.0,2.0,0.0,4.75,0.0,3.5,4.0,2.0,0.0,0.0,6.0,4.0,0.0,17.0,5.190476190476191,3.0,0.0,14.0,1.4761904761904763,1.0,0.0,4.0,2.9523809523809526,3.0,0.0,6.0,2.140952380952381,2.33,0.0,4.5
spi<-1_tasmax>32.22,ssp126,2047,0,3,5,5,2,3,6,11,6,0,7,5,0,10,6,4,3,1,0,5,1,0,3,3,3,2,3,6,9,4,0,7,4,0,8,5,4,2,0,0,5,0,0,1,1,1,1,1,3,2,2,0,1,1,0,2,1,2,1,0,0,2,0,0,3,3,3,2,3,2,7,2,0,7,4,0,6,5,2,2,0,0,3,0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,4.5,2.0,0.0,7.0,4.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,2.5,0.0,3.9523809523809526,4.0,0.0,7.0,3.238095238095238,3.0,0.0,7.0,1.0476190476190477,1.0,0.0,2.0,2.5714285714285716,2.0,0.0,6.0,2.3333333333333335,2.0,0.0,4.5
spi<-1_tasmax>32.22,ssp126,2048,2,0,3,29,0,2,0,0,0,0,0,34,0,10,0,9,0,1,5,4,3,2,0,3,25,0,0,0,0,0,0,0,33,0,10,0,9,0,0,4,2,2,1,0,1,6,0,0,0,0,0,0,0,4,0,2,0,3,0,0,1,1,1,2,0,3,8,0,0,0,0,0,0,0,18,0,8,0,5,0,0,4,2,2,2.0,0.0,3.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,5.0,0.0,3.0,0.0,0.0,4.0,2.0,2.0,4.857142857142857,1.0,0.0,10.0,4.285714285714286,0.0,0.0,10.0,0.9523809523809523,0.0,0.0,3.0,2.4761904761904763,0.0,0.0,8.0,1.5914285714285714,0.0,0.0,4.17
spi<-1_tasmax>32.22,ssp126,2049,0,0,24,11,22,0,0,0,8,4,1,3,2,1,4,11,0,6,6,3,23,0,0,21,11,20,0,0,0,8,2,0,2,0,0,2,11,0,3,6,3,16,0,0,5,1,5,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,3,0,0,8,11,7,0,0,0,8,2,0,2,0,0,2,11,0,3,6,3,9,0.0,0.0,4.2,11.0,4.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,2.0,11.0,0.0,3.0,6.0,3.0,5.33,6.142857142857143,3.0,0.0,22.0,5.0,2.0,0.0,16.0,1.0476190476190477,1.0,0.0,3.0,3.4285714285714284,2.0,0.0,9.0,2.93,2.0,0.0,8.0
spi<-1_tasmax>32.22,ssp126,2050,4,0,2,20,0,12,7,0,10,19,29,0,0,0,0,0,0,19,13,0,3,4,0,0,19,0,10,5,0,8,18,28,0,0,0,0,0,0,17,12,0,3,2,0,0,4,0,3,1,0,2,5,3,0,0,0,0,0,0,4,3,0,1,2,0,0,6,0,6,5,0,5,6,21,0,0,0,0,0,0,11,8,0,3,2.0,0.0,0.0,4.75,0.0,3.33,5.0,0.0,4.0,3.6,9.33,0.0,0.0,0.0,0.0,0.0,0.0,4.25,4.0,0.0,3.0,6.571428571428571,2.0,0.0,19.0,5.904761904761905,0.0,0.0,18.0,1.3333333333333333,0.0,0.0,4.0,3.4761904761904763,0.0,0.0,8.0,2.06,0.0,0.0,4.75
spi<-1_tasmax>32.22,ssp126,2051,6,0,10,19,0,0,8,0,0,9,14,5,1,6,8,0,0,3,19,0,9,6,0,9,15,0,0,8,0,0,5,12,4,0,6,8,0,0,0,18,0,7,2,0,2,3,0,0,1,0,0,2,3,1,0,2,3,0,0,0,4,0,1,4,0,6,11,0,0,8,0,0,3,7,4,0,4,4,0,0,0,7,0,7,3.0,0.0,4.5,5.0,0.0,0.0,8.0,0.0,0.0,2.5,4.0,4.0,0.0,3.0,2.67,0.0,0.0,0.0,4.5,0.0,7.0,5.571428571428571,5.0,0.0,14.0,4.666666666666667,4.0,0.0,12.0,1.1428571428571428,1.0,0.0,3.0,3.0952380952380953,3.0,0.0,7.0,2.2938095238095237,2.5,0.0,5.0
