ssp,date,mean_pr,med_pr,p10_pr,p90_pr,mean_rzsm,med_rzsm,p10_rzsm,p90_rzsm
ssp126,2015,23.459178458034742,23.25318326438717,20.42517841101021,26.95891517822398,,,,
ssp126,2016,22.95203465625324,22.69801323979801,19.402560079136542,26.229777250686322,,,,
ssp126,2017,22.734966599405848,22.619276919253643,19.45290051032846,25.882763309497093,,,,
ssp126,2018,23.77372261276436,23.588577369094182,21.28614492721629,27.023235963063172,,,,
ssp126,2019,23.6448202679347,23.525377362837876,19.659493547376726,27.076554616489364,,,,
ssp126,2020,24.031372013156332,23.161090319030755,21.500341420387013,26.805227159021822,,,,
ssp126,2021,23.399667916484248,23.41481158702981,18.98142845632077,27.120288411652805,,,,
ssp126,2022,23.75427995458663,23.72216490262595,20.827205465231042,26.6863647892661,,,,
ssp126,2023,24.446119226195776,24.22589635727405,22.554544118261763,27.072482021173183,,,,
ssp126,2024,23.078183070408976,23.60829491022031,19.121505343326422,25.823976426403703,,,,
ssp126,2025,22.463633839971106,22.264959378774044,19.977149345455423,25.038735166393103,,,,
ssp126,2026,23.30941868037337,22.76001722163243,20.702785771954087,26.69485181355383,,,,
ssp126,2027,23.55389231237581,23.840520649807146,20.421416790478354,25.916341013253625,,,,
ssp126,2028,23.077755954098123,22.94439141240618,19.51524216552746,27.035512325248202,,,,
ssp126,2029,22.762816608061968,22.779598071585426,18.236007369655887,26.508666206997532,,,,
ssp126,2030,23.894834539558307,24.181715761268663,19.725749011516935,27.044593751685973,,,,
ssp126,2031,24.54580458421752,24.82895469078547,22.249115756229426,26.963146109691845,,,,
ssp126,2032,23.7152388196006,23.430077378196742,21.82822536909091,26.326990166934184,,,,
ssp126,2033,22.46800330341827,22.776747616231745,19.76520026340048,25.983323736561484,,,,
ssp126,2034,25.08369178415256,25.385245699518585,22.322505800549344,28.61885306697304,,,,
ssp126,2035,24.619306348445864,24.517623077155093,19.900488209904662,29.17380519737145,,,,
ssp126,2036,23.92521835288464,23.04261161457157,21.104928063646962,27.828643286136757,,,,
ssp126,2037,24.8389135868062,24.259451136468797,21.25995746345937,29.67103205519898,,,,
ssp126,2038,23.555131596542083,22.9135231130659,20.936683018452644,27.352752971670043,,,,
ssp126,2039,23.53115348644293,23.209005385224444,19.79334981424564,27.647997079476795,,,,
ssp126,2040,23.11057738535225,22.97734853234989,20.283220110198904,25.625409771424597,,,,
