threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,MRI-ESM2-0_compound_day_total,CESM2_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,INM-CM5-0_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,MRI-ESM2-0_compound_event_total,CESM2_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,INM-CM5-0_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,CESM2_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,INM-CM5-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,MRI-ESM2-0_compound_duration_max,CESM2_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,INM-CM5-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,CESM2_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,INM-CM5-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.8_pr>50,ssp245,2060,43,5,19,0,0,0,15,10,24,27,47,28,27,5,6,5,14,51,9,12,43,5,19,0,0,0,15,10,24,27,47,28,27,5,6,5,13,51,9,12,4,1,3,0,0,0,3,1,3,3,5,3,2,1,1,1,1,4,1,2,23,5,8,0,0,0,7,10,11,16,24,12,16,5,6,5,13,15,9,6,10.75,5.0,6.33,0.0,0.0,0.0,5.0,10.0,8.0,9.0,9.4,9.33,13.5,5.0,6.0,5.0,13.0,12.75,9.0,6.0,17.35,13.0,0.0,43.400000000000006,17.3,12.5,0.0,43.400000000000006,1.95,1.5,0.0,4.0,9.55,8.5,0.0,16.70000000000001,7.1530000000000005,7.165,0.0,12.775
rzsm>0.8_pr>50,ssp245,2061,22,0,2,0,0,0,0,49,19,0,8,5,0,0,17,15,0,14,6,9,22,0,2,0,0,0,0,49,19,0,7,5,0,0,17,15,0,14,5,9,2,0,1,0,0,0,0,6,3,0,1,2,0,0,2,3,0,2,1,2,16,0,2,0,0,0,0,13,7,0,7,3,0,0,9,6,0,7,5,5,11.0,0.0,2.0,0.0,0.0,0.0,0.0,8.17,6.33,0.0,7.0,2.5,0.0,0.0,8.5,5.0,0.0,7.0,5.0,4.5,8.3,3.5,0.0,19.300000000000004,8.2,3.5,0.0,19.300000000000004,1.25,1.0,0.0,3.0,4.0,2.5,0.0,9.400000000000006,3.35,2.25,0.0,8.203000000000001
rzsm>0.8_pr>50,ssp245,2062,6,0,0,33,0,25,15,9,7,0,21,25,7,33,22,24,0,0,7,9,5,0,0,33,0,25,15,9,7,0,20,25,7,33,22,24,0,0,7,9,1,0,0,6,0,2,3,2,1,0,3,3,2,3,4,4,0,0,1,2,5,0,0,12,0,14,6,5,7,0,7,10,5,24,7,8,0,0,7,5,5.0,0.0,0.0,5.5,0.0,12.5,5.0,4.5,7.0,0.0,6.67,8.33,3.5,11.0,5.5,6.0,0.0,0.0,7.0,4.5,12.15,8.0,0.0,25.80000000000001,12.05,8.0,0.0,25.80000000000001,1.85,2.0,0.0,4.0,6.1,5.5,0.0,12.200000000000003,4.6,5.0,0.0,8.597000000000003
rzsm>0.8_pr>50,ssp245,2063,20,0,6,21,0,4,28,18,0,0,26,19,18,18,28,54,0,0,0,0,20,0,6,21,0,4,28,18,0,0,26,19,18,18,28,54,0,0,0,0,2,0,1,3,0,1,3,3,0,0,5,3,2,3,4,5,0,0,0,0,14,0,6,8,0,4,14,7,0,0,7,8,15,7,9,19,0,0,0,0,10.0,0.0,6.0,7.0,0.0,4.0,9.33,6.0,0.0,0.0,5.2,6.33,9.0,6.0,7.0,10.8,0.0,0.0,0.0,0.0,13.0,12.0,0.0,28.0,13.0,12.0,0.0,28.0,1.75,1.5,0.0,4.100000000000001,5.9,6.5,0.0,14.100000000000001,4.333,5.6,0.0,9.397
rzsm>0.8_pr>50,ssp245,2064,26,0,0,31,0,7,12,0,6,0,20,9,15,6,15,6,85,36,5,14,26,0,0,30,0,7,12,0,5,0,20,9,14,6,15,6,85,36,5,14,5,0,0,6,0,1,2,0,1,0,4,1,2,1,3,1,2,5,2,2,13,0,0,6,0,7,7,0,5,0,7,9,10,6,7,6,45,16,3,12,5.2,0.0,0.0,5.0,0.0,7.0,6.0,0.0,5.0,0.0,5.0,9.0,7.0,6.0,5.0,6.0,42.5,7.2,2.5,7.0,14.65,8.0,0.0,31.500000000000007,14.5,8.0,0.0,30.60000000000001,1.9,1.5,0.0,5.0,7.95,6.5,0.0,13.300000000000004,6.2700000000000005,5.1,0.0,7.380000000000003
rzsm>0.8_pr>50,ssp245,2065,18,5,0,43,0,49,18,15,19,0,11,9,44,0,21,0,87,16,0,13,17,5,0,43,0,49,17,15,19,0,11,9,43,0,21,0,87,16,0,13,3,1,0,4,0,5,3,2,3,0,2,2,5,0,3,0,1,3,0,2,8,5,0,18,0,15,7,8,7,0,6,6,14,0,10,0,87,7,0,10,5.67,5.0,0.0,10.75,0.0,9.8,5.67,7.5,6.33,0.0,5.5,4.5,8.6,0.0,7.0,0.0,87.0,5.33,0.0,6.5,18.4,14.0,0.0,44.50000000000001,18.25,14.0,0.0,43.60000000000001,1.95,2.0,0.0,4.100000000000001,10.4,7.0,0.0,15.300000000000004,8.7575,5.585,0.0,9.895000000000001
rzsm>0.8_pr>50,ssp245,2066,5,11,0,30,0,0,7,9,8,0,19,13,23,0,22,5,250,0,0,0,5,10,0,30,0,0,7,9,8,0,18,13,23,0,22,5,250,0,0,0,1,2,0,4,0,0,1,2,2,0,2,2,3,0,3,1,2,0,0,0,5,5,0,10,0,0,7,7,6,0,11,7,8,0,13,5,241,0,0,0,5.0,5.0,0.0,7.5,0.0,0.0,7.0,4.5,4.0,0.0,9.0,6.5,7.67,0.0,7.33,5.0,125.0,0.0,0.0,0.0,20.1,6.0,0.0,23.70000000000001,20.0,6.0,0.0,23.70000000000001,1.25,1.0,0.0,3.0,16.25,5.0,0.0,11.200000000000003,9.675,4.75,0.0,7.803000000000002
rzsm>0.8_pr>50,ssp245,2067,17,3,24,2,10,0,40,0,55,17,0,13,36,0,6,31,66,0,10,19,17,3,24,2,10,0,40,0,55,17,0,13,36,0,5,31,66,0,10,19,3,1,4,1,1,0,4,0,6,3,0,2,4,0,1,6,3,0,2,3,6,3,8,2,10,0,21,0,14,6,0,7,14,0,5,9,47,0,6,10,5.67,3.0,6.0,2.0,10.0,0.0,10.0,0.0,9.17,5.67,0.0,6.5,9.0,0.0,5.0,5.17,22.0,0.0,5.0,6.33,17.45,11.5,0.0,41.50000000000002,17.4,11.5,0.0,41.50000000000002,2.2,2.0,0.0,4.200000000000003,8.4,6.0,0.0,14.70000000000001,5.5255,5.42,0.0,10.0
rzsm>0.8_pr>50,ssp245,2068,20,5,0,0,0,9,7,15,0,0,6,12,34,0,0,21,0,26,0,8,19,5,0,0,0,9,7,15,0,0,6,12,34,0,0,21,0,26,0,8,3,1,0,0,0,2,1,1,0,0,1,2,3,0,0,5,0,3,0,1,10,5,0,0,0,5,7,15,0,0,6,10,16,0,0,7,0,15,0,8,6.33,5.0,0.0,0.0,0.0,4.5,7.0,15.0,0.0,0.0,6.0,6.0,11.33,0.0,0.0,4.2,0.0,8.67,0.0,8.0,8.15,5.5,0.0,21.500000000000007,8.1,5.5,0.0,21.500000000000007,1.15,1.0,0.0,3.0,5.2,5.0,0.0,15.0,4.1015,4.35,0.0,8.936000000000003
rzsm>0.8_pr>50,ssp245,2069,32,8,6,12,0,52,31,32,4,26,23,0,12,0,0,0,0,14,0,0,32,8,6,12,0,51,31,32,4,26,23,0,12,0,0,0,0,14,0,0,3,2,1,2,0,6,5,4,1,4,3,0,2,0,0,0,0,1,0,0,13,5,6,6,0,12,10,10,4,10,10,0,7,0,0,0,0,14,0,0,10.67,4.0,6.0,6.0,0.0,8.5,6.2,8.0,4.0,6.5,7.67,0.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,12.6,7.0,0.0,32.0,12.55,7.0,0.0,32.0,1.7,1.0,0.0,4.100000000000001,5.35,5.5,0.0,12.100000000000001,4.377000000000001,5.0,0.0,8.717000000000002
rzsm>0.8_pr>50,ssp245,2070,8,5,6,11,0,28,27,27,0,0,32,24,5,0,6,0,133,26,6,0,8,5,6,10,0,28,27,26,0,0,32,24,5,0,6,0,133,26,6,0,2,1,1,2,0,6,3,3,0,0,4,3,1,0,1,0,1,4,1,0,6,5,6,6,0,7,14,10,0,0,11,14,5,0,6,0,133,11,6,0,4.0,5.0,6.0,5.0,0.0,4.67,9.0,8.67,0.0,0.0,8.0,8.0,5.0,0.0,6.0,0.0,133.0,6.5,6.0,0.0,17.2,6.0,0.0,28.400000000000006,17.1,6.0,0.0,28.400000000000006,1.65,1.0,0.0,4.0,12.0,6.0,0.0,14.0,10.742,5.0,0.0,8.703000000000001
rzsm>0.8_pr>50,ssp245,2071,0,18,6,0,0,41,29,3,0,0,16,25,18,11,24,7,64,11,6,6,0,18,6,0,0,41,29,3,0,0,16,25,18,11,24,7,64,11,6,6,0,2,2,0,0,6,4,1,0,0,3,4,3,2,4,1,4,2,1,1,0,13,4,0,0,14,12,3,0,0,6,8,9,6,9,7,31,6,6,6,0.0,9.0,3.0,0.0,0.0,6.83,7.25,3.0,0.0,0.0,5.33,6.25,6.0,5.5,6.0,7.0,16.0,5.5,6.0,6.0,14.25,9.0,0.0,30.200000000000017,14.25,9.0,0.0,30.200000000000017,2.0,2.0,0.0,4.0,7.0,6.0,0.0,13.100000000000001,4.933,5.75,0.0,7.4250000000000025
rzsm>0.8_pr>50,ssp245,2072,30,21,13,19,6,41,19,0,22,13,21,45,12,0,28,45,256,12,8,20,30,21,12,19,6,40,19,0,21,13,21,45,12,0,28,45,256,12,8,20,3,3,3,4,1,7,3,0,4,2,4,6,2,0,4,4,2,1,2,2,20,10,6,6,6,9,7,0,10,8,6,11,7,0,11,21,219,12,5,15,10.0,7.0,4.0,4.75,6.0,5.71,6.33,0.0,5.25,6.5,5.25,7.5,6.0,0.0,7.0,11.25,128.0,12.0,4.0,10.0,31.55,19.5,5.4,45.0,31.4,19.5,5.4,45.0,2.85,3.0,0.9000000000000001,4.200000000000003,19.45,8.5,4.500000000000001,20.1,12.327,6.165,3.6000000000000005,11.325000000000001
rzsm>0.8_pr>50,ssp245,2073,14,0,4,18,0,13,0,5,22,37,30,35,12,9,31,42,231,24,24,28,14,0,4,18,0,13,0,5,22,37,30,34,12,9,30,42,231,24,23,28,1,0,1,3,0,2,0,1,3,5,4,2,2,2,4,4,2,2,2,4,14,0,4,7,0,7,0,5,10,11,13,21,7,6,12,20,220,18,15,8,14.0,0.0,4.0,6.0,0.0,6.5,0.0,5.0,7.33,7.4,7.5,17.0,6.0,4.5,7.5,10.5,115.5,12.0,11.5,7.0,28.95,20.0,0.0,37.50000000000001,28.8,20.0,0.0,37.50000000000001,2.2,2.0,0.0,4.0,19.9,9.0,0.0,20.1,12.4615,7.165,0.0,14.300000000000004
rzsm>0.8_pr>50,ssp245,2074,20,32,0,0,0,33,0,15,0,18,26,7,13,6,27,0,21,0,7,7,20,32,0,0,0,33,0,15,0,18,26,7,13,6,27,0,21,0,7,7,3,4,0,0,0,5,0,2,0,3,3,1,2,1,5,0,2,0,2,1,8,12,0,0,0,9,0,12,0,7,14,7,7,6,7,0,12,0,5,7,6.67,8.0,0.0,0.0,0.0,6.6,0.0,7.5,0.0,6.0,8.67,7.0,6.5,6.0,5.4,0.0,10.5,0.0,3.5,7.0,11.6,7.0,0.0,27.500000000000007,11.6,7.0,0.0,27.500000000000007,1.7,1.5,0.0,4.100000000000001,5.65,7.0,0.0,12.0,4.4670000000000005,6.0,0.0,8.067
rzsm>0.8_pr>50,ssp245,2075,6,19,16,0,0,29,5,0,24,0,0,0,20,0,35,0,92,0,0,0,6,19,16,0,0,29,5,0,24,0,0,0,18,0,33,0,92,0,0,0,1,3,3,0,0,2,1,0,5,0,0,0,3,0,4,0,1,0,0,0,6,10,8,0,0,19,5,0,11,0,0,0,9,0,13,0,92,0,0,0,6.0,6.33,5.33,0.0,0.0,14.5,5.0,0.0,4.8,0.0,0.0,0.0,6.0,0.0,8.25,0.0,92.0,0.0,0.0,0.0,12.3,0.0,0.0,29.60000000000001,12.1,0.0,0.0,29.400000000000006,1.15,0.0,0.0,3.1000000000000014,8.65,0.0,0.0,13.600000000000009,7.410499999999999,0.0,0.0,8.875000000000009
rzsm>0.8_pr>50,ssp245,2076,6,0,0,32,0,16,13,9,29,12,0,22,0,0,44,0,159,0,6,24,6,0,0,32,0,16,13,9,29,12,0,21,0,0,44,0,159,0,6,24,1,0,0,3,0,3,2,2,4,2,0,3,0,0,7,0,2,0,1,2,6,0,0,14,0,7,7,6,9,7,0,7,0,0,12,0,132,0,6,20,6.0,0.0,0.0,10.67,0.0,5.33,6.5,4.5,7.25,6.0,0.0,7.0,0.0,0.0,6.29,0.0,79.5,0.0,6.0,12.0,18.6,7.5,0.0,33.20000000000002,18.55,7.5,0.0,33.20000000000002,1.6,1.5,0.0,3.1000000000000014,11.65,6.0,0.0,14.600000000000009,7.851999999999999,5.665,0.0,10.803000000000003
rzsm>0.8_pr>50,ssp245,2077,31,0,9,0,0,10,0,24,0,35,0,33,0,14,6,8,52,24,0,14,31,0,9,0,0,10,0,24,0,35,0,33,0,14,6,8,52,23,0,14,4,0,2,0,0,2,0,4,0,4,0,4,0,2,1,1,2,3,0,3,11,0,6,0,0,5,0,8,0,15,0,11,0,8,6,8,46,14,0,7,7.75,0.0,4.5,0.0,0.0,5.0,0.0,6.0,0.0,8.75,0.0,8.25,0.0,7.0,6.0,8.0,26.0,7.67,0.0,4.67,13.0,8.5,0.0,33.2,12.95,8.5,0.0,33.2,1.6,1.5,0.0,4.0,7.25,6.0,0.0,14.100000000000001,4.9795,4.835,0.0,8.3
rzsm>0.8_pr>50,ssp245,2078,0,4,9,0,0,6,0,0,0,15,0,50,0,0,13,6,278,22,1,23,0,4,9,0,0,6,0,0,0,15,0,50,0,0,12,6,278,22,0,23,0,1,1,0,0,1,0,0,0,3,0,6,0,0,3,1,2,3,0,4,0,4,9,0,0,6,0,0,0,7,0,15,0,0,6,6,262,9,0,7,0.0,4.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,8.33,0.0,0.0,4.0,6.0,139.0,7.33,0.0,5.75,21.35,2.5,0.0,25.70000000000004,21.25,2.0,0.0,25.70000000000004,1.25,0.5,0.0,3.1000000000000014,16.55,2.0,0.0,9.600000000000009,9.7205,2.0,0.0,8.397
rzsm>0.8_pr>50,ssp245,2079,0,0,11,25,0,32,36,0,0,16,21,0,0,0,6,0,152,8,0,3,0,0,11,25,0,32,36,0,0,16,21,0,0,0,5,0,152,8,0,3,0,0,2,4,0,5,4,0,0,3,4,0,0,0,1,0,1,1,0,1,0,0,6,9,0,8,16,0,0,7,8,0,0,0,5,0,152,8,0,3,0.0,0.0,5.5,6.25,0.0,6.4,9.0,0.0,0.0,5.33,5.25,0.0,0.0,0.0,5.0,0.0,152.0,8.0,0.0,3.0,15.5,1.5,0.0,32.400000000000006,15.45,1.5,0.0,32.400000000000006,1.3,0.5,0.0,4.0,11.1,1.5,0.0,9.70000000000001,10.2865,1.5,0.0,8.100000000000001
rzsm>0.8_pr>50,ssp245,2080,22,0,0,6,8,0,24,6,0,15,52,19,0,0,15,0,0,5,0,3,22,0,0,6,8,0,23,6,0,14,52,19,0,0,14,0,0,5,0,3,3,0,0,1,1,0,2,1,0,2,7,3,0,0,2,0,0,1,0,1,11,0,0,6,8,0,17,6,0,7,11,7,0,0,7,0,0,5,0,3,7.33,0.0,0.0,6.0,8.0,0.0,11.5,6.0,0.0,7.0,7.43,6.33,0.0,0.0,7.0,0.0,0.0,5.0,0.0,3.0,8.75,4.0,0.0,22.200000000000003,8.6,4.0,0.0,22.1,1.2,1.0,0.0,3.0,4.4,4.0,0.0,11.0,3.7295000000000003,4.0,0.0,7.487000000000001
rzsm>0.8_pr>50,ssp245,2081,11,0,0,30,9,8,10,29,36,10,20,26,25,0,24,23,115,0,16,0,11,0,0,30,9,8,9,29,35,10,20,26,25,0,24,23,115,0,15,0,2,0,0,3,1,1,1,3,5,2,4,3,2,0,3,2,1,0,2,0,7,0,0,12,9,8,9,12,12,7,7,12,14,0,10,16,115,0,8,0,5.5,0.0,0.0,10.0,9.0,8.0,9.0,9.67,7.0,5.0,5.0,8.67,12.5,0.0,8.0,11.5,115.0,0.0,7.5,0.0,19.6,13.5,0.0,30.60000000000001,19.45,13.0,0.0,30.500000000000007,1.75,2.0,0.0,3.1000000000000014,12.9,8.5,0.0,14.200000000000003,11.567,7.75,0.0,11.600000000000001
rzsm>0.8_pr>50,ssp245,2082,34,0,0,0,0,9,7,0,13,19,16,0,17,0,43,0,0,10,4,0,34,0,0,0,0,9,7,0,12,19,16,0,17,0,43,0,0,10,4,0,4,0,0,0,0,2,2,0,2,3,3,0,1,0,5,0,0,2,1,0,11,0,0,0,0,7,5,0,6,7,8,0,17,0,13,0,0,6,4,0,8.5,0.0,0.0,0.0,0.0,4.5,3.5,0.0,6.0,6.33,5.33,0.0,17.0,0.0,8.6,0.0,0.0,5.0,4.0,0.0,8.6,2.0,0.0,20.50000000000002,8.55,2.0,0.0,20.50000000000002,1.25,0.5,0.0,3.1000000000000014,4.2,2.0,0.0,11.200000000000003,3.4379999999999997,1.75,0.0,8.51
rzsm>0.8_pr>50,ssp245,2083,18,0,17,9,0,29,7,23,0,12,8,5,13,0,23,0,0,0,18,19,18,0,17,9,0,29,6,23,0,11,8,5,13,0,22,0,0,0,18,19,2,0,3,2,0,3,1,3,0,2,1,1,1,0,4,0,0,0,2,2,12,0,7,7,0,13,6,10,0,7,8,5,13,0,8,0,0,0,13,14,9.0,0.0,5.67,4.5,0.0,9.67,6.0,7.67,0.0,5.5,8.0,5.0,13.0,0.0,5.5,0.0,0.0,0.0,9.0,9.5,10.05,8.5,0.0,23.0,9.9,8.5,0.0,22.1,1.35,1.0,0.0,3.0,6.15,7.0,0.0,13.0,4.9005,5.5,0.0,9.517
rzsm>0.8_pr>50,ssp245,2084,3,0,14,16,6,0,5,24,30,21,11,6,28,0,0,0,0,18,4,31,3,0,14,14,6,0,5,24,30,21,11,6,27,0,0,0,0,18,4,31,1,0,2,2,1,0,1,2,4,3,1,1,4,0,0,0,0,3,1,5,3,0,7,7,6,0,5,18,9,7,11,6,11,0,0,0,0,7,4,11,3.0,0.0,7.0,7.0,6.0,0.0,5.0,12.0,7.5,7.0,11.0,6.0,6.75,0.0,0.0,0.0,0.0,6.0,4.0,6.2,10.85,6.0,0.0,28.200000000000003,10.7,6.0,0.0,27.300000000000004,1.55,1.0,0.0,4.0,5.6,6.0,0.0,11.0,4.7225,6.0,0.0,7.850000000000005
rzsm>0.8_pr>50,ssp245,2085,40,0,0,0,0,6,0,18,14,10,3,33,33,41,2,0,75,7,3,19,40,0,0,0,0,5,0,18,14,10,3,33,33,41,2,0,75,7,3,19,5,0,0,0,0,1,0,3,3,2,1,4,6,6,1,0,1,1,1,2,15,0,0,0,0,5,0,8,7,5,3,20,14,9,2,0,75,7,3,13,8.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,4.67,5.0,3.0,8.25,5.5,6.83,2.0,0.0,75.0,7.0,3.0,9.5,15.2,6.5,0.0,40.1,15.15,6.0,0.0,40.1,1.85,1.0,0.0,5.100000000000001,9.3,5.0,0.0,15.500000000000007,7.4375,4.835,0.0,8.375000000000002
rzsm>0.8_pr>50,ssp245,2086,14,6,9,28,0,21,0,11,36,3,19,16,0,10,27,0,3,14,25,11,14,6,9,27,0,21,0,11,36,3,19,16,0,10,26,0,3,14,25,11,1,1,2,3,0,3,0,2,5,1,3,3,0,2,4,0,1,2,2,2,14,6,5,12,0,13,0,6,13,3,7,7,0,8,7,0,3,8,16,6,14.0,6.0,4.5,9.0,0.0,7.0,0.0,5.5,7.2,3.0,6.33,5.33,0.0,5.0,6.5,0.0,3.0,7.0,12.5,5.5,12.65,11.0,0.0,27.1,12.55,11.0,0.0,26.1,1.85,2.0,0.0,3.1000000000000014,6.7,6.5,0.0,13.100000000000001,5.368,5.5,0.0,9.350000000000005
rzsm>0.8_pr>50,ssp245,2087,0,36,0,5,0,34,0,0,10,0,0,5,0,0,38,28,0,3,16,0,0,36,0,5,0,34,0,0,10,0,0,5,0,0,38,28,0,3,16,0,0,4,0,1,0,4,0,0,2,0,0,1,0,0,5,4,0,1,1,0,0,14,0,5,0,12,0,0,6,0,0,5,0,0,11,8,0,3,16,0,0.0,9.0,0.0,5.0,0.0,8.5,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,7.6,7.0,0.0,3.0,16.0,0.0,8.75,0.0,0.0,34.2,8.75,0.0,0.0,34.2,1.15,0.0,0.0,4.0,4.0,0.0,0.0,12.200000000000003,3.3049999999999997,0.0,0.0,8.55
rzsm>0.8_pr>50,ssp245,2088,6,18,6,14,0,10,5,4,0,11,18,12,0,48,4,16,265,0,5,6,6,18,6,14,0,10,5,4,0,11,18,12,0,48,3,16,265,0,5,6,1,3,2,2,0,1,1,1,0,2,2,1,0,5,1,2,2,0,1,1,6,7,4,11,0,10,5,4,0,6,9,12,0,17,3,9,228,0,5,6,6.0,6.0,3.0,7.0,0.0,10.0,5.0,4.0,0.0,5.5,9.0,12.0,0.0,9.6,3.0,8.0,132.5,0.0,5.0,6.0,22.4,6.0,0.0,21.000000000000043,22.35,6.0,0.0,21.000000000000043,1.4,1.0,0.0,2.1000000000000014,17.1,6.0,0.0,12.500000000000007,11.58,5.75,0.0,10.200000000000003
rzsm>0.8_pr>50,ssp245,2089,22,0,27,43,0,14,0,7,28,2,11,39,0,51,24,0,156,0,17,22,22,0,26,43,0,14,0,6,28,2,11,39,0,50,23,0,156,0,17,22,5,0,5,7,0,2,0,1,3,1,2,4,0,7,4,0,2,0,2,3,7,0,7,8,0,8,0,6,15,2,9,22,0,13,8,0,121,0,9,10,4.4,0.0,5.2,6.14,0.0,7.0,0.0,6.0,9.33,2.0,5.5,9.75,0.0,7.14,5.75,0.0,78.0,0.0,8.5,7.33,23.15,15.5,0.0,43.80000000000001,22.95,15.5,0.0,43.70000000000001,2.4,2.0,0.0,5.200000000000003,12.25,7.5,0.0,15.70000000000001,8.102,5.625,0.0,9.372
rzsm>0.8_pr>50,ssp245,2090,20,12,28,27,0,5,15,0,6,24,24,11,0,8,14,0,195,0,4,0,20,12,28,25,0,5,15,0,6,24,24,11,0,8,14,0,195,0,4,0,3,1,3,3,0,1,3,0,1,2,3,2,0,2,2,0,3,0,1,0,8,12,14,9,0,5,8,0,6,20,11,7,0,5,11,0,153,0,4,0,6.67,12.0,9.33,8.33,0.0,5.0,5.0,0.0,6.0,12.0,8.0,5.5,0.0,4.0,7.0,0.0,65.0,0.0,4.0,0.0,19.65,9.5,0.0,27.1,19.55,9.5,0.0,25.300000000000004,1.5,1.5,0.0,3.0,13.65,6.5,0.0,14.600000000000009,7.891499999999999,5.25,0.0,12.0
rzsm>0.8_pr>50,ssp245,2091,7,6,6,24,27,27,18,0,0,12,0,0,0,11,0,0,228,34,16,0,6,6,6,24,27,27,18,0,0,12,0,0,0,10,0,0,228,34,16,0,1,2,1,4,3,5,3,0,0,2,0,0,0,2,0,0,1,6,4,0,6,4,6,7,12,10,7,0,0,6,0,0,0,6,0,0,228,9,5,0,6.0,3.0,6.0,6.0,9.0,5.4,6.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,228.0,5.67,4.0,0.0,20.8,6.5,0.0,27.70000000000001,20.7,6.0,0.0,27.70000000000001,1.7,1.0,0.0,4.100000000000001,15.3,5.5,0.0,10.200000000000003,14.503499999999999,4.5,0.0,6.300000000000004
rzsm>0.8_pr>50,ssp245,2092,13,10,0,7,0,45,10,0,0,6,14,0,0,0,0,13,254,22,10,37,13,10,0,7,0,45,10,0,0,6,14,0,0,0,0,13,254,22,10,37,2,1,0,1,0,5,2,0,0,1,1,0,0,0,0,2,3,4,2,5,8,10,0,7,0,14,6,0,0,6,14,0,0,0,0,7,222,9,8,13,6.5,10.0,0.0,7.0,0.0,9.0,5.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,6.5,84.67,5.5,5.0,7.4,22.05,8.5,0.0,37.80000000000001,22.05,8.5,0.0,37.80000000000001,1.45,1.0,0.0,4.100000000000001,16.2,6.5,0.0,14.0,8.328500000000002,5.25,0.0,10.400000000000006
