ssp,date,mean_pr,med_pr,p10_pr,p90_pr,mean_rzsm,med_rzsm,p10_rzsm,p90_rzsm
ssp126,2015,25.353069722461772,25.02812079330808,21.343159693462884,29.679985712761454,,,,
ssp126,2016,24.73194798931005,24.69239590215654,20.613620073466212,27.64975144973209,,,,
ssp126,2017,25.43129867832954,25.098966996266714,20.364307620161583,31.816619938222438,,,,
ssp126,2018,25.487054764082128,25.480237615868102,22.168135602526803,28.61936252433492,,,,
ssp126,2019,27.208845177945,26.800845992302232,23.6971042908263,32.38326815851608,,,,
ssp126,2020,27.509695796611354,27.900618048841704,22.178486512980005,31.93745988949636,,,,
ssp126,2021,26.46792501154922,26.40754182211873,21.64097566134517,32.77090379315368,,,,
ssp126,2022,25.913621596785177,25.111113290108698,22.051960216620646,30.412348528277597,,,,
ssp126,2023,26.564183978105977,25.645492378549733,22.237827570877105,32.12316065079811,,,,
ssp126,2024,25.721703442372192,26.014054538482647,20.841927227798404,29.735301141024838,,,,
ssp126,2025,27.056381711841905,26.153747920473066,21.522247421469064,32.16493241037963,,,,
ssp126,2026,26.320208574569765,25.242166225400343,22.34119669997916,33.13774725086836,,,,
ssp126,2027,26.215463331275103,26.35457516411185,21.57840899171844,31.436012909088426,,,,
ssp126,2028,24.753057127998808,24.786236009485453,21.45289232728796,28.489819346086264,,,,
ssp126,2029,26.935027265088795,27.967952721131034,21.46113761665419,30.817200122708073,,,,
ssp126,2030,26.614850120113125,27.272308000888728,20.475390833759793,31.372194251495667,,,,
ssp126,2031,26.326266266321536,26.628381845194546,21.560004866154,30.557917604220165,,,,
ssp126,2032,25.40318433562953,24.92611100281342,21.70805772698553,30.755613381194706,,,,
ssp126,2033,26.45496905742345,25.902192837000797,20.993819747708656,32.91918656714133,,,,
ssp126,2034,26.37214990563356,26.651053139534394,22.347217692690908,29.778947910204597,,,,
ssp126,2035,26.727100877888414,26.49012121823343,22.044049429234466,32.95700404322137,,,,
