ssp,date,mean_pr,med_pr,p10_pr,p90_pr,mean_rzsm,med_rzsm,p10_rzsm,p90_rzsm
ssp126,2015,29.31794160609153,27.768721168572,22.197000130675473,37.96136198968403,,,,
ssp126,2016,29.95541461263011,29.048080581423832,24.621207170405675,34.59304825195378,,,,
ssp126,2017,29.907018978272767,28.953551790039576,24.591193899282004,36.13925337585555,,,,
ssp126,2018,30.417937482036802,30.16500794848912,25.01603361745469,35.97492954261973,,,,
ssp126,2019,30.938382362188744,31.345666533829572,23.615619482019497,38.764139200878475,,,,
ssp126,2020,31.190712956144946,30.725764050720013,26.604948096314505,37.24547464217177,,,,
ssp126,2021,27.75545509331688,29.121717169331475,23.729306923766863,32.24539302715568,,,,
ssp126,2022,29.424704357090047,29.332598919130955,24.59434294702133,34.3786594672585,,,,
ssp126,2023,31.30350794842865,31.970174637507128,25.8597189272918,36.74450486846559,,,,
ssp126,2024,30.556867706243928,30.451994647454008,24.691328532990827,35.2573042106838,,,,
ssp126,2025,30.477319078688584,31.07082634315456,24.10183165649212,35.37266185481841,,,,
ssp126,2026,29.01272808686019,29.046467948616105,23.3418581102949,33.93060122043504,,,,
ssp126,2027,29.52049022329277,29.58342224684236,23.66979926284433,34.96479869483499,,,,
ssp126,2028,30.78814244599919,29.58186614547546,24.72087865559573,36.82235402785076,,,,
ssp126,2029,31.37473580594781,31.210648654516497,25.863207730995246,37.48586831456942,,,,
ssp126,2030,30.73282904399754,30.745244219665103,24.78199193084132,38.42280746754881,,,,
ssp126,2031,31.618267274300138,31.622592501029608,27.950472213353148,35.18615851107923,,,,
ssp126,2032,31.28503359574223,32.320018708198006,24.451206780693294,38.387847582376686,,,,
ssp126,2033,31.642911521296675,31.56334595325972,23.24061012564051,38.940792940761305,,,,
ssp126,2034,29.451281707955435,29.64504606963642,24.454414637644113,35.0333679479851,,,,
ssp126,2035,29.655261320562456,29.592319285058792,22.390355436874543,35.13189335131143,,,,
ssp126,2036,32.025984686769334,31.292309092892676,27.81829324104871,37.04592546577796,,,,
ssp126,2037,29.81016800544145,30.066446111124208,22.375727247583267,38.283197513168076,,,,
ssp126,2038,30.127963941968392,31.029706082811806,21.46653080030643,36.7894116863327,,,,
ssp126,2039,30.56637336156825,29.965571478370183,22.371877396142477,39.02203763432468,,,,
ssp126,2040,28.47589719528078,27.417727259031594,24.14447051193528,35.88150735552272,,,,
ssp126,2041,29.726016764917315,29.248491109833896,25.11924827740407,35.80918618098081,,,,
ssp126,2042,32.61409126632788,31.960169418770896,26.308449061350768,39.232597502102,,,,
ssp126,2043,31.66646588990068,30.926574186632664,25.34063517351174,39.896649588789586,,,,
ssp126,2044,28.851280087966668,28.58738666004243,24.902828444086502,32.809134324300985,,,,
ssp126,2045,30.872304061454596,32.05468853699948,23.983075009479215,36.86851051707553,,,,
ssp126,2046,32.82540597803587,33.11942547906581,27.260072378545562,37.661638992546195,,,,
ssp126,2047,31.92999796237967,31.806212166006,27.58495220220266,36.677795285978526,,,,
ssp126,2048,31.990155475139964,31.904741717017636,24.648412456331126,40.52402331866971,,,,
ssp126,2049,30.535622333615002,31.500423379844147,24.87189490540481,36.12296072783078,,,,
ssp126,2050,30.39685246953394,30.42404585050187,24.98398049852758,35.300791527403206,,,,
ssp126,2051,32.06185190049314,32.13687512398461,25.484638337760767,38.96757929706517,,,,
ssp126,2052,30.357521859195785,31.609988042311233,24.74474581306139,36.241435881140575,,,,
