Years,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CMCC-ESM2,CNRM-CM6-1,CNRM-ESM2-1,EC-Earth3,FGOALS-g3,GFDL-ESM4,GISS-E2-1-G,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,KACE-1-0-G,MIROC6,MIROC-ES2L,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM,NorESM2-MM,MME-mean,MME-median,MME-pct25,MME-pct75,MME-pct05,MME-pct95
1950.0,16.78788185119629,15.479186058044434,15.066157341003418,NaN,16.281984329223633,16.121084213256836,14.106432914733887,16.53493881225586,16.311059951782227,15.094091415405273,15.868827819824219,16.212753295898438,15.957440376281738,14.420433044433594,15.291898727416992,15.526368141174316,16.07705307006836,16.2635440826416,15.422194480895996,16.123762130737305,16.27125358581543,16.1908016204834,15.78138796488444,16.07705307006836,15.422194480895996,16.2635440826416,14.420433044433594,16.53493881225586
1951.0,15.016841888427734,14.985897064208984,16.067411422729492,NaN,15.561849594116211,16.657201766967773,16.148893356323242,15.816609382629395,16.586544036865234,16.326377868652344,15.772701263427734,15.53359603881836,16.771751403808594,15.682206153869629,16.3892879486084,16.577865600585938,15.730502128601074,14.910307884216309,15.922576904296875,16.061443328857422,16.020708084106445,16.78839111328125,15.968045915876116,16.020708084106445,15.682206153869629,16.3892879486084,14.985897064208984,16.771751403808594
1952.0,16.232986450195312,16.57715606689453,15.948062896728516,NaN,14.422656059265137,14.965736389160156,15.35545825958252,16.12319564819336,15.337319374084473,15.908881187438965,14.93004322052002,16.019290924072266,15.834867477416992,14.918293952941895,16.141292572021484,15.272249221801758,15.927526473999023,14.722033500671387,16.053569793701172,16.234102249145508,15.986082077026367,16.27219009399414,15.675380661374046,15.927526473999023,15.272249221801758,16.12319564819336,14.722033500671387,16.27219009399414
1953.0,14.905323028564453,16.482526779174805,16.984031677246094,NaN,15.965949058532715,15.99361515045166,14.93232250213623,15.127480506896973,15.332897186279297,15.970499992370605,15.803445816040039,16.385202407836914,14.838890075683594,15.184946060180664,16.905620574951172,16.242414474487305,15.503385543823242,15.55723762512207,15.320703506469727,15.911693572998047,15.36817741394043,16.394882202148438,15.767202150254022,15.803445816040039,15.320703506469727,16.242414474487305,14.905323028564453,16.905620574951172
1954.0,15.224811553955078,15.89387035369873,16.48906135559082,NaN,16.00090217590332,15.264436721801758,15.04027271270752,14.84196949005127,15.179990768432617,16.273052215576172,14.502236366271973,15.999053955078125,16.802228927612305,15.558435440063477,16.516489028930664,16.72032356262207,15.488868713378906,15.95559024810791,15.632536888122559,16.500865936279297,16.776203155517578,16.42472267150879,15.861234392438616,15.95559024810791,15.264436721801758,16.48906135559082,14.84196949005127,16.776203155517578
1955.0,15.06742000579834,15.532812118530273,15.837132453918457,NaN,15.980216026306152,15.063580513000488,15.295207977294922,16.376598358154297,14.910850524902344,16.625694274902344,16.24587059020996,15.481253623962402,15.29148006439209,15.976395606994629,16.333415985107422,16.522624969482422,15.802594184875488,15.04004955291748,15.8306884765625,16.023601531982422,15.863856315612793,15.857820510864258,15.759960174560547,15.837132453918457,15.295207977294922,16.023601531982422,15.04004955291748,16.522624969482422
1956.0,16.43214988708496,15.896219253540039,16.23358917236328,NaN,14.56511116027832,15.706268310546875,15.52862548828125,16.019289016723633,16.316898345947266,17.661487579345703,16.325735092163086,16.152381896972656,15.769086837768555,15.375868797302246,16.032590866088867,17.016780853271484,16.043134689331055,15.322732925415039,16.533449172973633,15.720967292785645,15.728744506835938,15.898365020751953,16.013308388846262,16.019289016723633,15.720967292785645,16.316898345947266,15.322732925415039,17.016780853271484
1957.0,15.896516799926758,15.997757911682129,15.4942045211792,NaN,15.187163352966309,15.541720390319824,16.395021438598633,14.477084159851074,15.004766464233398,17.23578643798828,15.917168617248535,16.199317932128906,16.638004302978516,15.43437671661377,15.8489990234375,16.45724868774414,15.135113716125488,16.19580841064453,16.203733444213867,16.36180877685547,15.99636173248291,16.453655242919922,15.908172289530436,15.99636173248291,15.4942045211792,16.36180877685547,15.004766464233398,16.638004302978516
1958.0,15.878103256225586,16.247802734375,16.025360107421875,NaN,16.176639556884766,16.08380126953125,15.940041542053223,16.298654556274414,14.692094802856445,16.47904396057129,15.882729530334473,15.98281478881836,16.39397621154785,15.366823196411133,15.856894493103027,16.72242546081543,16.183399200439453,17.50747299194336,16.67508888244629,15.291141510009766,15.959994316101074,16.048973083496094,16.08063216436477,16.048973083496094,15.882729530334473,16.298654556274414,15.291141510009766,16.72242546081543
1959.0,15.068967819213867,15.596128463745117,15.196505546569824,NaN,16.528656005859375,16.665266036987305,15.718583106994629,15.85340690612793,16.22919273376465,16.56877899169922,16.368053436279297,16.17557144165039,15.921797752380371,15.48831844329834,15.882246017456055,16.50104331970215,16.214426040649414,16.705188751220703,15.654579162597656,15.755241394042969,16.36717987060547,16.271841049194336,16.034808204287575,16.17557144165039,15.718583106994629,16.368053436279297,15.196505546569824,16.665266036987305
